Generation,Best,Average,Worst
0,3066.55,3557.34,4101.77
1,2777.15,3471.52,3930.73
2,2729.89,3380.09,3980.72
3,2729.89,3310.01,3854.43
4,2729.89,3250.29,3856.28
5,2718.96,3200.49,3839.61
6,2648.81,3171.39,3839.39
7,2622.86,3135.72,3696.59
8,2474.06,3096.23,3635.25
9,2474.06,3064.25,3687.04
10,2474.06,3040.80,3610.54
11,2423.02,3004.30,3522.90
12,2423.02,2986.98,3720.11
13,2423.02,2960.59,3615.91
14,2423.02,2939.17,3589.76
15,2423.02,2929.21,3536.51
16,2399.06,2894.31,3641.12
17,2392.98,2879.78,3471.48
18,2374.26,2872.03,3406.99
19,2339.11,2848.02,3544.67
20,2339.11,2830.70,3438.51
21,2263.18,2805.25,3434.32
22,2258.02,2790.40,3406.15
23,2258.02,2781.18,3305.45
24,2258.02,2779.30,3430.70
25,2258.02,2755.45,3311.82
26,2237.25,2748.30,3320.96
27,2237.25,2738.32,3373.68
28,2135.86,2726.02,3278.85
29,2135.86,2706.93,3305.07
30,2135.86,2690.36,3276.81
31,2135.86,2675.69,3184.59
32,2135.86,2654.16,3254.24
33,2135.86,2635.06,3205.31
34,2131.45,2620.24,3158.24
35,2131.45,2612.34,3210.67
36,2131.45,2603.23,3104.69
37,2039.52,2562.43,3110.78
38,2039.52,2519.72,3083.19
39,2002.96,2492.26,3027.47
40,2002.96,2501.61,3159.98
41,2002.96,2497.71,3097.70
42,2002.96,2491.21,3082.27
43,2002.96,2497.92,3099.39
44,2002.96,2490.50,3084.35
45,1992.40,2488.91,3120.97
46,1992.40,2485.23,3067.14
47,1992.40,2483.16,3003.64
48,1992.40,2476.24,3054.88
49,1992.40,2480.89,3184.44
