Generation,Best,Average,Worst
0,3055.52,3572.02,4055.05
1,2844.04,3468.58,3942.49
2,2844.04,3410.26,4003.73
3,2844.04,3363.31,3863.05
4,2730.40,3327.32,3892.47
5,2728.72,3282.87,3781.77
6,2728.72,3240.89,3830.38
7,2672.40,3196.96,3841.05
8,2663.05,3149.44,3786.27
9,2663.05,3115.81,3727.82
10,2600.05,3076.79,3722.44
11,2551.92,3028.24,3587.99
12,2455.67,3012.42,3653.36
13,2455.67,2960.31,3500.69
14,2453.50,2934.94,3472.95
15,2453.50,2915.93,3510.73
16,2424.17,2879.23,3482.13
17,2374.38,2843.54,3539.50
18,2374.38,2812.97,3298.80
19,2367.85,2813.24,3361.71
20,2337.82,2806.32,3463.02
21,2337.82,2789.81,3509.61
22,2242.88,2756.85,3403.67
23,2242.88,2730.61,3481.73
24,2242.88,2701.26,3330.08
25,2242.88,2687.38,3287.07
26,2242.88,2655.96,3269.43
27,2220.04,2662.35,3251.17
28,2220.04,2651.96,3432.20
29,2208.50,2641.15,3166.93
30,2175.58,2630.41,3232.07
31,2175.58,2638.20,3243.61
32,2175.58,2625.15,3344.19
33,2175.58,2628.81,3259.53
34,2168.01,2614.01,3227.04
35,2132.64,2578.89,3239.69
36,2103.81,2545.67,3127.64
37,2093.11,2494.93,3139.83
38,2093.11,2444.95,3109.18
39,2085.68,2395.01,3088.63
40,2067.06,2346.42,2942.76
41,2048.76,2307.20,2798.28
42,2036.67,2281.41,2877.76
43,1989.51,2251.56,2950.54
44,1989.51,2236.12,2912.22
45,1978.20,2215.26,2900.73
46,1944.45,2190.16,2875.72
47,1940.50,2143.34,2749.84
48,1920.19,2122.98,2680.64
49,1915.98,2119.55,2822.55
