Generation,Best,Average,Worst
0,3042.58,3572.41,4083.38
1,2923.06,3470.44,4011.42
2,2878.42,3389.31,3956.53
3,2774.89,3316.67,4029.93
4,2774.89,3257.13,3771.86
5,2686.42,3225.24,3731.73
6,2686.42,3175.15,3694.48
7,2590.00,3126.95,3745.65
8,2590.00,3094.62,3661.74
9,2519.38,3075.23,3679.83
10,2477.03,3037.76,3579.15
11,2477.03,3020.46,3570.44
12,2412.27,2990.87,3581.14
13,2412.27,2970.63,3526.32
14,2412.27,2932.16,3526.76
15,2408.27,2899.70,3467.18
16,2408.27,2876.01,3456.07
17,2408.27,2852.02,3493.13
18,2256.75,2825.62,3372.29
19,2256.75,2806.93,3306.85
20,2256.75,2792.37,3300.54
21,2256.75,2777.26,3295.10
22,2256.75,2735.25,3308.41
23,2256.75,2729.04,3210.82
24,2191.55,2712.25,3249.28
25,2191.55,2711.93,3336.35
26,2191.55,2706.02,3244.28
27,2191.55,2696.64,3396.32
28,2191.55,2672.41,3300.70
29,2191.55,2658.84,3188.31
30,2191.55,2676.39,3313.41
31,2180.98,2677.27,3362.72
32,2180.98,2672.45,3190.25
33,2127.96,2674.33,3312.89
34,2127.96,2659.81,3238.88
35,2127.96,2633.98,3241.91
36,2127.96,2608.38,3362.03
37,2127.96,2603.85,3227.51
38,2127.96,2584.39,3243.80
39,2127.96,2560.74,3162.32
40,2118.73,2558.48,3205.55
41,2118.73,2534.19,3126.18
42,2081.79,2502.90,3079.57
43,2017.37,2445.22,3096.02
44,2017.37,2357.24,2976.12
45,2017.37,2278.96,2897.69
46,2008.42,2242.86,2913.30
47,2000.20,2261.64,2917.23
48,1995.26,2253.00,2848.42
49,1925.56,2248.61,2804.16
50,1925.56,2233.53,2848.51
51,1925.56,2235.62,2912.36
52,1925.56,2207.97,2857.64
53,1899.86,2203.85,2805.96
54,1899.86,2110.84,2784.17
55,1889.52,1955.66,2600.85
56,1883.77,1930.54,2608.36
57,1883.77,1910.49,2508.72
58,1882.97,1896.80,2387.81
59,1881.11,1889.84,2385.84
60,1880.31,1888.27,2331.51
61,1880.31,1890.26,2330.73
62,1880.31,1882.83,2413.79
63,1864.76,1882.78,2300.10
64,1864.76,1885.84,2414.31
65,1864.76,1891.32,2414.31
66,1835.33,1925.17,2421.50
67,1835.33,1905.57,2414.31
68,1819.78,1885.53,2449.80
69,1819.78,1909.05,2625.10
70,1819.78,1944.74,2612.07
71,1819.54,1896.22,2340.77
72,1814.41,1855.55,2401.36
73,1814.41,1832.42,2394.97
74,1814.41,1866.45,2539.16
75,1814.41,1899.25,2527.10
76,1814.41,1884.09,2469.45
77,1804.30,1822.90,2356.98
78,1804.30,1819.14,2296.06
79,1804.30,1829.30,2244.17
80,1788.27,1869.22,2295.98
81,1785.76,1854.17,2295.98
82,1785.03,1837.73,2383.53
83,1774.49,1873.06,2469.78
84,1774.49,1807.93,2422.00
85,1774.49,1803.89,2405.00
86,1774.22,1819.18,2547.23
87,1774.22,1807.81,2462.20
88,1774.22,1777.56,2338.70
89,1774.22,1777.51,2323.20
90,1774.22,1775.59,2110.09
91,1774.22,1775.26,2203.39
92,1774.22,1776.66,2270.33
93,1774.22,1776.44,2130.39
94,1774.22,1775.95,2058.12
95,1774.22,1776.74,2141.03
96,1768.67,1775.71,2210.24
97,1768.67,1777.11,2334.34
98,1768.67,1776.74,2410.40
99,1768.67,1773.45,2449.53
100,1768.67,1771.77,2220.81
101,1768.67,1770.22,2074.22
102,1768.67,1769.68,2056.56
103,1768.67,1770.07,2197.17
104,1768.67,1771.43,2231.39
105,1763.22,1769.57,2004.93
106,1763.22,1772.84,2309.57
107,1741.75,1773.20,2275.06
108,1741.75,1786.88,2266.50
109,1741.75,1802.68,2291.95
110,1741.75,1762.89,2223.00
111,1741.75,1744.24,2114.24
112,1741.75,1744.42,2125.71
113,1741.75,1744.12,2103.57
114,1741.75,1744.65,2314.58
115,1741.75,1743.77,2118.70
116,1741.75,1744.20,2215.29
117,1741.75,1743.17,2117.48
118,1740.60,1745.19,2231.85
119,1740.60,1745.59,2252.13
120,1740.60,1757.81,2255.43
121,1740.60,1772.30,2286.80
122,1740.31,1792.67,2508.62
123,1740.31,1746.45,2252.13
124,1740.31,1743.88,2268.98
125,1740.31,1743.84,2141.84
126,1740.31,1743.04,2217.58
127,1740.31,1742.97,2165.19
128,1740.31,1742.44,2051.71
129,1740.31,1744.28,2159.77
130,1740.31,1743.43,2123.45
131,1740.31,1743.25,2236.38
132,1723.36,1742.66,2137.73
133,1723.36,1743.94,2106.55
134,1723.36,1756.67,2214.80
135,1723.36,1774.64,2236.38
136,1723.36,1775.90,2294.41
137,1723.36,1727.02,2260.60
138,1723.36,1723.62,1930.68
139,1723.36,1725.79,2183.42
140,1723.36,1727.03,2287.96
141,1723.36,1726.52,2142.66
142,1723.36,1724.49,2015.48
143,1723.36,1727.08,2120.60
144,1723.36,1726.30,2084.86
145,1723.36,1724.71,2051.40
146,1723.36,1725.91,2130.22
147,1723.36,1725.69,2128.22
148,1723.36,1726.06,2260.60
149,1723.36,1725.09,2171.17
150,1723.36,1724.36,2114.02
151,1723.36,1725.61,2146.25
152,1723.36,1723.69,1934.05
153,1723.36,1726.53,2103.24
154,1723.36,1724.77,2106.45
155,1723.36,1726.52,2141.17
156,1723.36,1724.10,2050.44
157,1723.36,1726.08,2114.77
158,1723.36,1724.64,1982.33
159,1723.36,1725.48,2053.47
160,1723.36,1725.79,2140.50
161,1719.47,1724.29,1979.27
162,1719.47,1727.18,2074.38
163,1719.47,1736.07,2191.26
164,1719.47,1758.31,2194.10
165,1719.47,1764.58,2194.10
166,1707.72,1722.83,2155.67
167,1707.26,1720.29,2134.98
168,1707.26,1723.51,2220.11
169,1707.26,1723.95,2225.25
170,1707.26,1720.64,2367.28
171,1696.74,1714.58,2238.71
172,1696.74,1711.77,2198.15
173,1696.74,1720.32,2452.40
174,1696.74,1736.86,2198.15
175,1696.74,1770.25,2198.15
176,1693.33,1701.11,2119.49
177,1685.92,1698.21,2089.89
178,1684.63,1697.31,2072.19
179,1684.63,1698.40,2219.12
180,1684.63,1688.61,2000.53
181,1684.57,1687.48,2089.87
182,1684.57,1687.06,2146.48
183,1684.57,1688.10,2033.49
184,1684.57,1689.49,2134.97
185,1684.57,1687.00,2221.82
186,1684.57,1687.67,2074.51
187,1684.57,1685.70,2031.03
188,1684.57,1687.50,2054.27
189,1684.57,1690.00,2221.82
190,1684.57,1687.29,2092.32
191,1684.57,1687.18,2111.37
192,1684.57,1685.24,1929.67
193,1684.57,1686.45,2049.86
194,1684.57,1686.68,1999.00
195,1684.57,1685.93,2014.72
196,1684.57,1686.13,1987.35
197,1684.57,1686.30,1996.87
198,1684.57,1685.13,1886.81
199,1684.57,1685.28,2072.23
