Generation,Best,Average,Worst
0,3189.04,3543.36,4019.64
1,3053.76,3438.86,3880.45
2,2919.49,3336.81,3834.11
3,2919.49,3245.53,3711.82
4,2919.49,3174.51,3748.26
5,2898.03,3092.21,3569.24
6,2797.43,3075.87,3511.51
7,2712.51,3002.29,3506.55
8,2706.84,2964.92,3309.64
9,2683.47,2924.79,3405.92
10,2602.73,2922.89,3312.32
11,2587.19,2860.48,3402.59
12,2543.95,2766.83,3256.95
13,2543.95,2742.88,3145.50
14,2543.95,2690.62,3192.27
15,2521.58,2584.21,3081.00
16,2521.58,2544.69,2705.51
17,2521.58,2546.97,2851.77
18,2521.58,2545.35,2944.63
19,2521.58,2522.61,2538.72
20,2521.58,2522.80,2644.08
21,2521.58,2531.47,2883.25
22,2521.58,2525.36,2745.62
23,2521.58,2526.48,2903.60
24,2521.58,2522.42,2581.31
25,2489.90,2522.39,2597.80
26,2489.90,2522.15,2640.66
27,2471.03,2534.37,3020.67
28,2471.03,2549.93,3019.73
29,2461.36,2524.52,3008.71
30,2439.03,2511.49,2906.56
31,2439.03,2504.29,2888.96
32,2437.12,2488.71,2895.55
33,2437.12,2470.40,2768.21
34,2437.12,2450.55,2827.64
35,2431.96,2468.55,2940.92
36,2410.78,2479.27,2805.78
37,2410.56,2462.52,2983.65
38,2410.56,2486.56,2863.37
39,2393.71,2498.44,2830.57
40,2385.80,2489.90,2878.16
41,2385.80,2442.88,2886.06
42,2385.80,2399.95,2718.58
43,2385.80,2391.34,2767.16
44,2385.80,2389.85,2791.48
45,2385.80,2392.84,2944.54
46,2385.80,2388.47,2653.50
47,2385.80,2401.32,2933.66
48,2385.80,2388.67,2609.66
49,2385.80,2393.64,2779.84
50,2348.47,2396.30,2894.16
51,2332.46,2391.53,2647.21
52,2332.46,2398.31,2700.22
53,2295.13,2375.47,2807.94
54,2295.13,2375.60,2796.94
55,2292.25,2347.91,2838.92
56,2292.25,2322.14,2876.68
57,2292.25,2339.41,2965.23
58,2292.25,2333.16,2869.58
59,2292.25,2295.93,2654.11
60,2292.25,2299.19,2578.53
61,2292.25,2292.25,2292.25
62,2292.25,2297.61,2580.60
63,2292.25,2298.48,2693.22
64,2292.25,2295.50,2532.75
65,2292.25,2294.61,2518.78
66,2292.25,2295.28,2595.00
67,2292.25,2294.51,2517.45
68,2292.25,2299.08,2975.22
69,2292.25,2301.99,2804.31
70,2292.25,2292.62,2329.27
71,2292.25,2295.35,2601.55
72,2292.25,2292.25,2292.25
73,2292.25,2297.23,2575.96
74,2292.25,2298.70,2514.73
75,2291.88,2298.33,2567.65
76,2291.88,2295.68,2456.04
77,2291.88,2294.87,2498.21
78,2281.23,2299.00,2595.76
79,2281.23,2299.48,2592.52
80,2281.23,2302.47,2592.52
81,2281.23,2319.71,2768.87
82,2281.23,2293.32,2624.60
83,2281.23,2299.26,2845.20
84,2281.23,2282.93,2451.36
85,2281.23,2290.12,2732.22
86,2281.23,2290.32,2880.59
87,2281.23,2281.23,2281.23
88,2281.23,2284.91,2515.84
89,2281.23,2281.23,2281.23
90,2281.23,2286.31,2643.63
91,2281.23,2290.63,2673.13
92,2281.23,2302.67,2981.23
93,2281.23,2288.92,2659.63
94,2281.23,2293.20,2835.37
95,2281.23,2287.85,2662.23
96,2281.23,2282.07,2365.58
97,2281.23,2299.07,2911.16
98,2281.23,2286.78,2773.58
99,2281.23,2282.47,2405.39
100,2230.52,2287.35,2704.35
101,2230.52,2296.04,2829.72
102,2230.52,2320.89,2815.48
