Generation,Best,Average,Worst
0,3040.60,3559.76,4184.57
1,2993.82,3457.49,3956.40
2,2833.51,3387.18,3923.63
3,2814.27,3324.13,3930.38
4,2725.40,3264.33,3753.28
5,2725.40,3213.67,3740.49
6,2690.46,3153.17,3783.40
7,2584.25,3107.75,3765.23
8,2556.65,3080.74,3630.97
9,2413.58,3056.14,3591.18
10,2413.58,3025.64,3728.49
11,2385.81,2975.12,3544.93
12,2385.81,2928.53,3536.77
13,2385.81,2889.94,3497.69
14,2349.32,2837.69,3426.93
15,2349.32,2801.11,3286.08
16,2327.88,2761.85,3350.94
17,2322.57,2731.31,3282.89
18,2272.95,2698.71,3160.40
19,2248.69,2677.80,3334.17
20,2248.69,2653.36,3158.95
21,2248.69,2617.12,3076.45
22,2186.68,2617.29,3111.00
23,2186.68,2609.45,3170.43
24,2186.68,2597.47,3120.47
25,2157.10,2611.35,3258.79
26,2157.10,2604.12,3152.71
27,2128.09,2590.36,3107.60
28,2128.09,2582.26,3183.76
29,2072.15,2566.33,3146.51
30,2072.15,2550.53,3057.62
31,2072.15,2526.65,3057.59
32,2072.15,2502.87,3200.63
33,2072.15,2489.56,3053.69
34,2072.15,2478.53,3048.05
35,2072.15,2468.57,3110.52
36,2037.55,2447.91,3088.96
37,2037.55,2417.27,2933.09
38,2037.55,2335.85,2867.87
39,2037.55,2213.10,2868.95
40,2036.26,2119.51,2696.51
41,2017.63,2161.35,2794.93
42,1993.88,2174.52,2801.85
43,1993.88,2209.94,2796.48
44,1944.54,2195.12,2762.00
45,1939.27,2187.88,2745.44
46,1939.27,2145.01,2792.89
47,1939.27,2102.89,2783.47
48,1931.57,2058.90,2729.22
49,1931.57,1952.50,2579.06
50,1931.57,1950.79,2543.38
51,1931.57,1946.58,2553.34
52,1931.57,1940.73,2557.43
53,1925.58,1938.01,2668.29
54,1925.58,1938.96,2567.46
55,1924.03,1937.50,2557.43
56,1921.68,1943.77,2490.76
57,1911.41,1930.46,2420.19
58,1909.86,1931.66,2521.46
59,1905.96,1933.09,2523.71
60,1897.54,1932.02,2714.15
61,1897.54,1916.49,2444.83
62,1897.54,1930.01,2455.40
63,1897.54,1954.86,2436.57
64,1886.42,2009.57,2543.80
65,1882.62,2023.23,2701.98
66,1881.42,1935.40,2622.39
67,1870.04,1935.43,2565.90
68,1866.50,1945.10,2570.70
69,1853.92,1934.32,2634.38
70,1839.00,1932.29,2683.41
71,1839.00,1944.33,2746.00
72,1839.00,1927.27,2601.32
73,1839.00,1860.02,2628.20
74,1839.00,1840.06,2204.82
75,1839.00,1843.02,2505.53
76,1821.65,1839.34,2122.07
77,1821.65,1841.19,2210.71
78,1821.65,1847.36,2337.75
79,1821.65,1861.17,2447.48
80,1821.65,1870.21,2565.60
81,1821.65,1826.19,2414.26
82,1818.06,1825.17,2488.30
83,1818.06,1824.22,2257.77
84,1818.06,1834.62,2573.43
85,1793.90,1840.10,2517.37
86,1792.68,1890.33,2511.65
87,1792.68,1893.37,2511.65
88,1785.73,1865.39,2520.35
89,1785.73,1843.70,2520.35
90,1784.52,1844.13,2571.96
91,1778.05,1844.93,2640.67
92,1778.05,1861.86,2666.06
93,1778.05,1798.00,2512.50
94,1778.05,1790.32,2517.45
95,1778.05,1782.39,2446.82
96,1776.33,1781.92,2574.39
97,1774.57,1780.14,2530.26
98,1774.57,1780.31,2178.18
99,1773.91,1781.09,2301.57
100,1773.91,1779.03,2567.86
101,1773.91,1776.50,2156.95
102,1773.91,1776.50,2283.15
103,1773.91,1776.76,2305.08
104,1773.91,1775.38,2083.00
105,1773.91,1776.98,2491.74
106,1773.91,1777.91,2471.09
107,1773.91,1777.74,2168.82
108,1773.91,1775.99,2150.86
109,1773.91,1775.60,2439.23
110,1773.91,1776.77,2313.16
111,1773.91,1776.91,2149.42
112,1773.91,1774.65,2101.93
113,1773.91,1777.16,2369.78
114,1773.91,1774.99,2182.54
115,1770.40,1774.95,2055.29
116,1770.40,1775.63,2245.55
117,1770.40,1778.17,2339.13
118,1769.99,1774.97,2163.41
119,1761.33,1771.76,2196.82
120,1761.33,1775.15,2505.97
121,1746.41,1779.97,2379.48
122,1746.41,1787.51,2291.17
123,1746.41,1765.23,2404.76
124,1746.41,1750.51,2411.74
125,1746.41,1749.69,2475.01
126,1746.41,1748.46,2246.65
127,1746.41,1747.76,2159.48
128,1746.41,1748.82,2274.36
129,1746.41,1749.91,2426.53
130,1746.41,1747.93,2327.72
131,1746.41,1747.82,2187.35
132,1746.41,1748.79,2313.21
133,1746.41,1748.73,2340.62
134,1746.41,1751.26,2406.15
135,1746.41,1748.36,2116.58
136,1746.41,1750.81,2566.84
137,1746.41,1749.39,2366.57
138,1746.41,1749.51,2532.55
139,1742.50,1749.46,2391.45
140,1742.50,1750.28,2283.16
141,1742.50,1749.65,2505.69
142,1742.50,1749.03,2470.54
143,1742.50,1746.69,2458.42
144,1742.50,1744.62,2379.17
145,1742.50,1745.64,2214.87
146,1742.50,1746.70,2531.85
147,1742.50,1744.16,2079.52
148,1742.50,1744.43,2474.12
149,1742.50,1746.45,2499.71
150,1742.50,1746.06,2355.94
151,1742.50,1745.14,2514.22
152,1742.50,1743.85,2448.96
153,1742.50,1744.54,2328.10
154,1742.50,1744.66,2305.93
155,1742.50,1745.91,2464.34
156,1742.50,1743.42,2051.74
157,1742.50,1743.84,2339.90
158,1742.50,1744.60,2302.10
159,1742.50,1744.00,2273.19
160,1742.50,1745.04,2271.77
161,1742.50,1745.17,2442.38
162,1741.10,1744.43,2127.93
163,1741.10,1744.97,2498.56
164,1741.10,1745.77,2533.95
165,1741.10,1744.73,2448.36
166,1741.10,1743.15,2330.95
167,1741.10,1744.58,2372.56
168,1741.10,1744.42,2527.58
169,1741.10,1741.95,2152.68
170,1741.10,1743.85,2151.93
171,1741.10,1745.76,2556.26
172,1741.10,1743.37,2560.70
173,1741.10,1745.35,2279.55
174,1741.10,1743.38,2288.96
175,1741.10,1743.47,2157.02
176,1741.10,1742.74,2166.86
177,1728.05,1742.01,1935.96
178,1728.05,1744.27,2498.31
179,1728.05,1743.83,2205.24
180,1728.05,1749.38,2377.77
181,1728.05,1757.55,2529.49
182,1728.05,1730.37,2141.84
183,1728.05,1729.95,2328.57
184,1728.05,1729.51,2033.54
185,1728.05,1728.81,2241.97
186,1728.05,1728.19,1790.08
187,1728.05,1731.88,2522.01
188,1728.05,1732.40,2523.83
189,1728.05,1729.76,2028.62
190,1728.05,1730.73,2409.96
191,1728.05,1731.03,2400.32
192,1728.05,1731.21,2329.67
193,1728.05,1729.59,2167.37
194,1728.05,1732.04,2310.91
195,1728.05,1731.19,2282.91
196,1728.05,1730.10,2300.29
197,1728.05,1730.94,2200.25
198,1728.05,1731.11,2458.66
199,1728.05,1729.37,2421.03
