Generation,Best,Average,Worst
0,3045.26,3543.95,4187.37
1,3042.35,3432.31,3986.10
2,2968.02,3335.54,3841.97
3,2903.98,3240.32,3734.26
4,2838.49,3160.46,3731.44
5,2770.83,3102.23,3795.44
6,2700.12,3061.73,3644.78
7,2659.39,3019.32,3650.70
8,2507.45,2968.12,3512.84
9,2507.45,2909.64,3491.39
10,2507.45,2871.44,3487.80
11,2461.93,2795.32,3380.82
12,2461.93,2706.44,3354.34
13,2447.00,2532.93,3185.53
14,2438.31,2504.83,3125.65
15,2425.87,2475.21,3054.85
16,2407.32,2485.04,3042.71
17,2297.09,2501.52,3115.24
18,2297.09,2496.92,3162.15
19,2297.09,2470.79,3134.74
20,2297.09,2449.77,3203.57
21,2275.49,2332.29,2773.70
22,2275.49,2299.34,2620.63
23,2265.67,2300.49,2558.13
24,2265.38,2294.27,2577.21
25,2255.56,2278.81,2535.20
26,2255.56,2276.26,2617.01
27,2255.56,2271.72,2657.51
28,2200.82,2263.93,2638.43
29,2200.82,2257.83,2582.51
30,2200.82,2252.86,2720.51
31,2191.06,2229.25,2537.13
32,2181.12,2206.84,2587.38
33,2181.12,2202.33,2715.39
34,2171.36,2205.93,2658.95
35,2171.36,2200.66,2810.93
36,2150.59,2180.97,2506.55
37,2150.59,2175.95,2600.70
38,2150.59,2177.35,2614.94
39,2150.59,2190.59,2716.97
40,2143.46,2157.27,2509.93
41,2122.11,2153.58,2435.73
42,2122.11,2160.10,2699.46
43,2109.62,2169.79,2689.78
44,2086.45,2189.87,2730.30
45,2086.45,2166.15,2775.28
46,2081.39,2175.63,2699.99
47,2046.64,2177.21,2754.59
48,2046.64,2168.39,2743.35
49,2046.64,2132.39,2695.54
50,2046.64,2109.98,2599.51
51,2046.64,2060.06,2650.49
52,2027.90,2050.89,2820.82
53,2027.90,2057.69,2835.13
54,2025.95,2065.38,2666.50
55,2025.68,2090.08,2729.57
56,2025.68,2047.72,2553.93
57,2013.99,2074.88,2850.02
58,2005.00,2084.36,2793.64
59,2005.00,2102.44,2870.39
60,2005.00,2095.15,2870.39
61,2005.00,2050.38,2640.07
62,2005.00,2011.19,2622.11
63,2005.00,2009.43,2602.08
64,2000.15,2013.00,2656.69
65,2000.15,2014.51,2650.91
66,2000.15,2034.14,2678.36
67,1998.81,2052.72,2706.59
68,1996.83,2015.84,2706.59
69,1950.42,2016.55,2637.47
70,1950.42,2061.64,2700.40
71,1950.42,2062.55,2794.03
72,1924.34,2053.90,2575.44
73,1924.34,1994.65,2657.38
74,1924.34,1951.09,2341.53
75,1913.93,1933.10,2252.55
76,1900.38,1934.75,2633.35
77,1900.38,1952.83,2541.35
78,1889.96,1978.42,2744.12
79,1886.23,1965.78,2635.13
80,1874.82,1934.98,2471.64
81,1871.09,1938.01,2684.46
82,1866.74,1907.51,2524.26
83,1847.12,1906.07,2539.23
84,1847.12,1887.38,2369.58
85,1847.12,1879.68,2400.67
86,1847.12,1871.93,2379.36
87,1841.07,1849.82,2218.40
88,1841.07,1853.89,2479.37
89,1841.07,1861.71,2380.58
90,1841.07,1874.33,2532.88
91,1841.07,1850.75,2339.14
92,1841.07,1845.60,2301.59
93,1841.07,1849.19,2481.97
94,1841.07,1849.18,2402.58
95,1841.07,1849.90,2318.19
96,1841.07,1848.31,2376.86
97,1841.07,1851.15,2569.32
98,1841.07,1848.98,2426.95
99,1840.59,1847.09,2602.53
100,1840.59,1846.44,2186.89
101,1840.59,1854.08,2418.75
102,1840.59,1849.26,2272.22
103,1840.59,1848.87,2448.33
104,1840.59,1847.55,2371.48
105,1840.59,1847.68,2458.34
106,1840.59,1846.69,2214.40
107,1840.59,1845.11,2194.72
108,1840.59,1847.65,2171.71
109,1840.59,1846.64,2245.80
110,1840.59,1844.23,2267.00
111,1840.59,1847.03,2274.09
112,1840.59,1849.88,2458.34
113,1840.59,1845.29,2479.37
114,1829.39,1849.52,2611.00
115,1829.39,1847.43,2251.89
116,1819.20,1852.37,2450.53
117,1819.20,1849.53,2282.75
118,1819.20,1857.09,2551.77
119,1819.20,1883.75,2324.24
120,1814.96,1837.83,2357.04
121,1814.96,1821.56,2101.20
122,1814.96,1826.78,2619.40
123,1814.96,1833.07,2534.76
124,1812.52,1820.37,2149.72
125,1812.52,1821.80,2545.56
126,1812.52,1821.56,2395.56
127,1812.52,1818.91,2348.06
128,1812.52,1816.26,2160.46
129,1812.52,1818.05,2121.46
130,1812.52,1818.00,2245.71
131,1812.52,1819.98,2383.29
132,1796.60,1823.01,2359.31
133,1796.60,1820.39,2443.71
134,1796.60,1820.25,2588.20
135,1796.60,1829.36,2597.36
136,1796.60,1802.05,2016.60
137,1796.60,1800.58,2247.22
138,1796.60,1804.15,2239.92
139,1796.60,1800.59,2442.96
140,1796.60,1802.92,2320.70
141,1796.60,1801.88,2146.79
142,1796.60,1805.45,2360.46
143,1796.60,1799.52,2162.52
144,1796.60,1799.30,2032.74
145,1796.60,1806.28,2418.88
146,1796.60,1803.57,2230.09
147,1796.60,1806.74,2377.20
148,1787.93,1800.84,2249.12
149,1787.93,1806.99,2451.88
150,1787.93,1823.31,2730.75
151,1787.93,1821.82,2613.13
152,1787.93,1795.21,2248.53
153,1787.93,1792.82,2202.29
154,1785.50,1795.95,2303.14
155,1785.50,1795.58,2206.28
156,1775.49,1806.82,2324.73
157,1775.49,1824.50,2441.57
158,1775.49,1814.91,2548.63
159,1773.99,1835.76,2531.38
160,1773.99,1861.93,2548.63
161,1773.99,1861.41,2621.16
162,1773.99,1875.37,2669.88
163,1763.84,1804.62,2477.15
164,1763.84,1781.52,2239.14
165,1763.84,1782.80,2561.56
166,1763.84,1781.36,2508.05
167,1763.84,1769.78,2129.52
168,1763.84,1767.76,2210.32
169,1761.42,1768.72,2357.31
170,1761.42,1771.31,2335.64
171,1743.57,1780.65,2154.38
172,1741.15,1801.30,2291.61
173,1741.15,1780.61,2293.77
174,1741.15,1782.64,2515.90
175,1741.15,1765.38,2518.43
176,1741.15,1745.15,1991.53
177,1741.15,1749.68,2294.77
178,1741.15,1746.20,2352.54
179,1741.15,1746.36,2066.93
180,1741.15,1747.37,2207.64
181,1741.15,1744.96,2421.67
182,1741.15,1750.40,2381.26
183,1741.15,1747.52,2410.23
184,1741.15,1745.91,2152.97
185,1741.15,1746.33,2136.76
186,1741.15,1748.71,2184.99
187,1741.15,1745.62,2075.11
188,1741.15,1748.75,2166.91
189,1741.15,1747.03,2260.20
190,1741.15,1751.46,2216.19
191,1741.15,1746.19,2237.56
192,1741.15,1748.15,2299.49
193,1741.15,1745.48,2036.82
194,1741.15,1745.89,2124.19
195,1741.15,1752.29,2431.03
196,1741.15,1743.61,2078.19
197,1741.15,1746.32,2082.46
198,1741.15,1748.26,2247.14
199,1741.15,1747.29,2335.96
200,1741.15,1750.57,2410.23
201,1741.15,1747.20,2159.34
202,1741.15,1745.70,2242.97
203,1741.15,1747.22,2352.54
204,1741.15,1744.21,2082.46
205,1741.15,1747.65,2187.95
206,1741.15,1746.11,2114.09
207,1741.15,1748.24,2090.18
208,1741.15,1750.56,2274.13
209,1741.15,1745.87,2258.94
210,1741.15,1748.46,2122.15
211,1741.15,1745.76,2081.18
212,1741.15,1747.92,2179.76
213,1741.15,1742.80,1889.40
214,1741.15,1746.89,2151.56
215,1741.15,1747.21,2298.06
216,1741.15,1744.80,2173.02
217,1741.15,1748.01,2312.95
218,1736.62,1746.86,2328.46
219,1736.62,1752.22,2423.32
220,1736.62,1753.93,2483.21
221,1736.62,1769.07,2518.61
222,1736.62,1745.70,2388.24
223,1736.62,1745.84,2300.10
224,1736.62,1745.93,2340.76
225,1736.62,1740.49,2178.41
226,1736.62,1741.06,2232.81
227,1736.62,1740.16,2022.88
228,1736.62,1742.49,2228.52
229,1736.62,1744.74,2424.05
230,1736.62,1741.63,2287.10
231,1736.62,1741.86,2057.73
232,1736.62,1743.06,2305.39
233,1736.62,1742.90,2198.93
234,1736.62,1741.10,2060.79
235,1736.62,1741.73,2276.11
236,1736.62,1741.68,2200.19
237,1736.62,1741.97,2338.56
238,1736.62,1743.64,2133.82
239,1736.62,1741.77,2306.08
240,1736.62,1744.94,2286.89
241,1736.62,1738.89,1998.57
242,1736.62,1746.68,2200.77
243,1736.62,1746.11,2338.56
244,1736.62,1742.98,2395.03
245,1736.62,1743.14,2117.62
246,1736.62,1741.53,2116.86
247,1736.62,1744.39,2169.14
248,1736.62,1744.89,2325.24
249,1736.62,1744.79,2350.73
250,1736.62,1739.07,2004.55
251,1736.62,1738.91,2139.55
252,1736.62,1743.56,2143.36
253,1736.62,1744.84,2406.17
254,1736.62,1744.72,2157.07
255,1736.62,1742.65,2079.54
256,1736.62,1745.20,2190.96
257,1736.62,1746.47,2336.57
258,1731.07,1744.10,2373.13
259,1731.07,1742.01,2116.39
260,1728.96,1743.02,2219.66
261,1728.96,1741.90,2226.37
262,1728.96,1736.59,2197.53
263,1728.96,1738.49,2497.01
264,1728.96,1734.55,2281.88
265,1728.96,1736.66,2310.06
266,1728.96,1731.44,1944.23
267,1728.96,1737.87,2335.53
268,1728.96,1735.78,2198.34
269,1728.96,1734.37,2086.03
270,1728.96,1732.33,2288.56
271,1728.96,1736.04,2307.87
272,1728.96,1737.62,2478.73
273,1728.96,1736.41,2074.79
274,1728.96,1735.22,2224.34
275,1728.96,1738.52,2257.59
276,1728.96,1735.34,2217.26
277,1728.96,1734.93,2292.43
278,1728.96,1731.55,2150.25
279,1728.96,1736.06,2151.83
280,1728.96,1733.14,2270.09
281,1728.96,1736.27,2233.51
282,1728.96,1732.11,1984.74
283,1728.96,1736.55,2531.36
284,1728.96,1736.22,2109.20
285,1728.96,1737.19,2109.20
286,1728.96,1731.83,2189.75
287,1728.96,1738.93,2164.70
288,1728.96,1734.77,2274.17
289,1728.96,1738.23,2261.32
290,1728.96,1733.48,2386.22
291,1728.96,1738.81,2304.82
292,1728.96,1736.08,2127.32
293,1728.96,1734.28,2531.36
294,1728.96,1735.10,2259.92
295,1724.63,1735.63,2318.99
296,1724.63,1738.10,2205.56
297,1724.63,1742.39,2310.06
298,1724.63,1757.82,2142.80
299,1724.63,1730.62,2110.41
300,1724.63,1729.25,2100.53
301,1724.63,1729.19,2217.19
302,1724.63,1733.99,2193.26
303,1724.63,1730.03,2147.93
304,1713.28,1731.68,2154.86
305,1713.28,1732.13,2096.82
306,1713.28,1748.63,2484.93
307,1713.28,1749.36,2192.51
308,1713.28,1740.65,2188.26
309,1713.28,1720.99,2280.66
310,1713.28,1720.43,2179.14
311,1713.28,1720.11,2255.11
312,1713.28,1717.44,2034.12
313,1713.28,1719.09,2044.44
314,1713.28,1725.14,2377.23
315,1713.28,1720.29,2201.66
316,1713.28,1719.16,2361.45
317,1713.28,1723.67,2300.03
318,1712.52,1723.93,2229.51
319,1712.52,1719.12,2096.09
320,1712.52,1730.83,2159.86
321,1712.52,1772.17,2394.88
322,1712.52,1736.82,2142.11
323,1712.52,1717.15,2075.73
324,1712.52,1716.77,2068.85
325,1712.52,1716.03,2095.51
326,1712.52,1715.58,2043.90
327,1712.52,1720.92,2370.08
328,1712.52,1716.57,2142.11
329,1712.52,1715.66,2020.26
330,1712.52,1721.95,2296.63
331,1712.52,1721.98,2365.36
332,1712.52,1721.96,2129.30
333,1712.52,1720.46,2279.95
334,1712.52,1719.77,2224.27
335,1712.52,1721.23,2202.55
336,1712.52,1714.86,2032.79
337,1712.52,1718.52,2232.12
338,1712.52,1720.64,2303.38
339,1712.52,1720.38,2132.43
340,1712.52,1717.20,2162.47
341,1712.52,1716.41,2002.57
342,1712.52,1715.04,2176.24
343,1712.52,1719.08,2279.91
344,1712.52,1714.85,2021.46
345,1712.52,1718.93,2161.76
346,1712.52,1716.44,2044.28
347,1712.52,1721.03,2176.24
348,1712.52,1718.19,2082.52
349,1712.52,1717.22,2134.59
350,1712.52,1716.01,2079.58
351,1712.52,1720.86,2235.79
352,1712.52,1720.15,2354.92
353,1712.52,1718.66,2303.38
354,1712.52,1717.88,2112.54
355,1712.52,1717.97,2094.36
356,1712.52,1717.20,2047.80
357,1712.52,1720.40,2219.61
358,1712.52,1714.86,1976.72
359,1712.52,1716.83,2103.69
360,1712.52,1715.73,2171.32
361,1712.52,1715.45,2079.72
362,1712.52,1718.88,2199.99
363,1712.52,1719.06,2120.01
364,1712.52,1716.78,2094.36
365,1712.52,1715.45,2054.94
366,1712.52,1716.26,1924.01
367,1712.52,1722.26,2293.85
368,1712.52,1718.77,2209.93
369,1712.52,1718.01,2054.92
370,1712.52,1716.14,2237.02
371,1712.52,1716.11,2079.72
372,1712.52,1717.42,2142.75
373,1712.52,1718.08,2279.91
374,1712.52,1718.34,2216.81
375,1711.48,1717.85,2122.24
376,1711.48,1716.91,2118.25
377,1711.48,1714.04,2045.56
378,1711.48,1719.50,2350.89
379,1711.48,1717.32,2239.41
380,1711.48,1718.74,2216.05
381,1711.48,1717.70,2178.01
382,1711.48,1714.29,2070.83
383,1711.48,1716.70,2293.92
384,1711.48,1715.77,2108.68
385,1711.48,1715.13,2057.64
386,1711.48,1717.90,2227.65
387,1711.48,1714.54,2013.00
388,1711.48,1717.59,2080.51
389,1711.48,1716.90,1992.15
390,1711.48,1716.39,2061.52
391,1711.48,1718.13,2239.84
392,1711.48,1720.08,2357.28
393,1711.48,1717.90,2175.19
394,1711.48,1718.07,2078.53
395,1711.48,1715.12,1996.01
396,1711.48,1720.41,2301.59
397,1704.36,1721.50,2202.92
398,1704.36,1716.33,2098.55
399,1704.36,1726.02,2155.40
400,1704.36,1734.09,2277.78
401,1694.86,1710.10,2091.40
402,1694.86,1710.09,2145.53
403,1694.86,1709.12,2237.60
404,1694.06,1701.69,1981.41
405,1684.56,1703.19,2290.92
406,1684.56,1699.55,2089.53
407,1684.56,1700.38,1979.89
408,1684.56,1692.77,2249.11
409,1684.56,1691.47,2121.07
410,1684.56,1690.95,2167.59
411,1684.56,1690.23,2174.59
412,1684.56,1691.00,2141.78
413,1684.56,1690.10,2200.74
414,1684.56,1690.42,2133.80
415,1684.56,1688.47,2009.11
416,1684.56,1691.30,2225.32
417,1684.56,1690.70,2073.98
418,1684.56,1690.15,2204.09
419,1684.56,1688.91,2149.76
420,1684.56,1687.99,2255.76
421,1684.56,1692.13,2254.30
422,1684.56,1690.57,2175.40
423,1684.56,1691.46,2033.17
424,1684.56,1689.35,2191.13
425,1684.56,1690.89,2082.80
426,1684.56,1691.11,2148.28
427,1684.56,1688.03,2136.50
428,1684.56,1690.64,2092.96
429,1684.56,1694.07,2251.95
430,1684.56,1689.11,2038.01
431,1684.56,1689.54,2101.34
432,1684.56,1689.89,2042.45
433,1684.56,1690.88,2206.19
434,1684.56,1688.88,2116.87
435,1684.56,1692.39,2084.58
436,1684.56,1691.01,2148.28
437,1684.56,1692.85,2053.57
438,1684.56,1694.55,2173.61
439,1684.56,1688.84,2103.00
440,1684.56,1693.20,2188.22
441,1684.56,1690.17,2113.52
442,1684.56,1695.40,2270.24
443,1684.56,1691.65,2191.65
444,1684.56,1687.98,1967.29
445,1684.56,1690.83,2390.29
446,1684.56,1690.31,2157.14
447,1684.56,1691.51,2173.61
448,1684.56,1692.09,2157.14
449,1684.56,1692.77,2227.28
450,1684.56,1686.86,1957.29
451,1684.56,1692.26,2213.82
452,1684.56,1692.60,2251.95
453,1684.56,1692.87,2085.23
454,1684.56,1690.54,2005.13
455,1684.56,1689.98,2394.59
456,1684.56,1688.09,2044.65
457,1684.56,1687.58,2019.19
458,1684.56,1692.83,2102.27
459,1684.56,1692.87,2167.59
460,1684.56,1690.74,2158.26
461,1684.56,1693.80,2140.60
462,1684.56,1692.53,2128.54
463,1684.56,1691.53,2109.14
464,1684.56,1690.43,2044.55
465,1684.56,1692.59,2176.01
466,1684.56,1690.49,2014.84
467,1684.56,1689.16,2044.65
468,1684.56,1692.83,2199.42
469,1684.56,1689.48,2090.29
470,1684.56,1691.79,2173.10
471,1684.56,1689.29,2033.09
472,1684.56,1687.42,1936.98
473,1684.56,1686.41,1907.20
474,1684.56,1692.16,2276.86
475,1684.56,1687.76,1940.28
476,1684.56,1692.14,2209.10
477,1684.56,1691.29,2061.60
478,1683.58,1691.78,2101.34
479,1683.58,1699.28,2053.53
480,1683.58,1699.15,2115.01
481,1683.58,1718.25,2359.77
482,1683.58,1728.40,2139.39
483,1683.58,1688.87,2226.16
484,1683.58,1693.37,2200.10
485,1683.58,1686.86,2175.68
486,1683.58,1689.73,2290.99
487,1683.58,1686.31,1920.35
488,1683.58,1688.19,2187.05
489,1683.58,1689.32,2036.96
490,1683.58,1687.85,2119.29
491,1683.58,1690.80,2138.54
492,1683.58,1691.20,2166.95
493,1679.22,1688.37,2185.38
494,1679.22,1690.00,2126.98
495,1679.22,1700.14,2290.76
496,1679.22,1700.32,2311.64
497,1679.22,1684.79,2249.54
498,1670.49,1686.69,2079.65
499,1670.49,1681.80,1992.96
500,1670.49,1693.60,2290.77
501,1670.49,1700.24,2124.69
502,1669.80,1683.39,2098.07
503,1669.80,1678.98,2382.05
504,1669.80,1689.14,2259.13
505,1669.80,1709.78,2225.80
506,1668.81,1717.74,2116.61
507,1668.81,1687.37,2251.80
508,1668.23,1690.40,2303.49
509,1668.23,1746.68,2412.28
510,1668.23,1788.25,2415.74
511,1668.23,1774.97,2458.95
512,1668.23,1758.32,2409.82
513,1668.23,1672.79,2117.84
514,1668.23,1673.84,2063.74
515,1668.23,1674.12,2142.23
516,1668.23,1674.17,2225.23
517,1668.23,1675.10,2087.59
518,1668.23,1675.38,2230.23
519,1668.23,1674.98,2126.98
520,1668.23,1676.13,2143.66
521,1668.23,1674.36,2058.04
522,1668.23,1673.41,2113.82
523,1668.23,1672.45,2065.00
524,1668.23,1670.77,1877.80
525,1668.23,1674.64,2210.64
526,1668.23,1674.73,2145.02
527,1668.23,1674.09,2281.99
528,1668.23,1673.32,2094.98
529,1668.23,1674.97,2031.39
530,1668.23,1676.12,2190.34
531,1668.23,1673.58,2323.33
532,1668.23,1673.23,2304.23
533,1668.23,1674.80,2331.62
534,1668.23,1678.05,2195.60
535,1668.23,1676.58,2201.58
536,1668.23,1671.47,2119.37
537,1668.23,1675.18,2247.68
538,1668.23,1671.45,2006.69
539,1668.23,1677.04,2304.23
