Generation,Best,Average,Worst
0,3100.92,3460.88,3803.71
1,2933.66,3370.07,3788.80
2,2933.66,3334.54,3742.79
3,2825.85,3253.30,3625.18
4,2825.85,3190.59,3775.39
5,2727.83,3006.41,3470.69
6,2565.68,2999.61,3405.88
7,2565.68,2990.36,3461.23
8,2565.68,2916.78,3462.21
9,2545.01,2748.29,3297.06
10,2545.01,2628.89,3127.58
11,2474.63,2662.46,3171.87
12,2462.55,2569.60,3069.84
13,2462.55,2561.56,3183.15
14,2438.92,2502.40,3276.94
15,2438.92,2486.15,2922.18
16,2429.14,2464.74,2973.96
17,2417.10,2479.73,3100.32
18,2417.10,2477.78,2927.39
19,2417.10,2472.19,3015.72
20,2417.10,2430.08,2775.36
21,2408.99,2429.12,2728.70
22,2408.99,2472.22,2926.78
23,2408.99,2532.68,3027.65
24,2386.98,2506.75,3088.10
25,2386.76,2453.28,2956.43
26,2347.59,2454.01,2828.01
27,2347.59,2444.36,2962.57
28,2339.32,2446.49,2865.34
29,2335.32,2375.07,2870.29
30,2320.41,2377.24,2765.68
31,2320.41,2433.03,2936.47
32,2320.41,2470.34,3028.99
33,2320.41,2424.72,2878.86
34,2320.41,2334.59,2930.97
35,2279.84,2343.60,2769.12
36,2279.84,2369.84,3120.34
37,2279.84,2346.13,3208.52
38,2279.84,2292.58,2626.92
39,2279.84,2289.07,2560.58
40,2279.84,2304.86,3014.15
41,2269.63,2298.91,2845.71
42,2266.53,2296.76,2945.90
43,2266.53,2314.85,2888.81
44,2266.53,2332.23,2900.86
45,2257.90,2283.18,2741.49
46,2257.90,2285.90,2957.42
47,2257.90,2293.81,2892.72
48,2257.18,2267.34,2792.90
49,2257.18,2298.83,2705.86
50,2257.18,2323.34,2851.07
51,2257.18,2275.57,2699.77
52,2253.62,2279.52,2964.40
53,2219.50,2290.64,2859.36
54,2219.50,2308.63,2887.12
55,2219.50,2262.51,2869.36
56,2219.50,2234.17,2561.66
57,2219.50,2239.63,2760.61
58,2219.50,2240.67,2716.95
59,2219.50,2232.65,2793.56
60,2219.50,2235.81,2852.80
61,2219.50,2232.51,2615.85
62,2219.50,2241.13,2837.65
63,2219.50,2248.22,2916.08
64,2219.50,2231.38,2516.94
65,2219.50,2227.42,2552.32
66,2219.50,2243.97,2861.44
67,2219.50,2232.38,2627.23
68,2219.50,2228.58,2550.28
69,2207.50,2241.47,2774.28
70,2207.50,2239.83,2604.78
71,2207.50,2267.89,2898.97
72,2207.50,2225.69,2994.34
73,2207.50,2228.17,2595.23
74,2206.83,2234.62,2799.46
75,2198.33,2225.11,2783.78
76,2197.66,2215.74,2433.04
77,2190.94,2235.20,2806.20
78,2190.27,2220.36,2869.45
79,2185.22,2203.65,2611.90
80,2177.82,2220.67,2893.36
81,2173.16,2259.00,2707.59
82,2173.16,2238.27,2826.22
83,2173.16,2229.55,2850.17
84,2169.45,2200.78,2855.20
85,2169.45,2236.97,2912.67
86,2165.87,2287.17,2844.13
87,2165.87,2225.98,2746.09
88,2165.20,2222.12,2808.80
89,2165.20,2180.64,2564.73
90,2161.59,2189.16,2937.07
91,2161.59,2180.41,2455.29
92,2160.35,2211.87,2749.74
93,2160.35,2171.14,2452.71
94,2160.35,2176.81,2717.54
95,2146.21,2192.50,2875.89
96,2146.21,2175.45,2740.48
97,2146.21,2190.36,2630.81
98,2146.21,2160.74,2570.61
99,2146.21,2159.40,2847.11
100,2146.21,2168.06,2749.99
101,2146.21,2173.07,2867.31
102,2146.21,2175.73,2715.96
103,2146.21,2173.28,2838.13
104,2146.21,2163.26,2698.44
105,2140.16,2158.26,2688.14
106,2140.16,2162.48,2442.63
107,2140.16,2187.38,2863.99
108,2140.16,2163.13,2611.11
109,2140.16,2159.31,2585.78
110,2140.16,2161.52,2808.91
111,2140.16,2163.23,2708.13
112,2140.16,2153.05,2608.48
113,2140.16,2159.65,2806.73
114,2137.02,2177.30,2745.90
115,2137.02,2160.97,2986.13
116,2137.02,2176.00,2878.21
117,2135.19,2153.26,2438.24
118,2135.19,2152.81,2550.14
119,2135.19,2153.57,2527.52
120,2135.19,2153.25,2593.10
121,2119.54,2152.48,2646.22
122,2119.54,2158.11,2749.78
123,2119.54,2174.93,2592.67
124,2119.54,2139.10,2758.51
125,2119.54,2126.82,2443.17
126,2119.54,2136.95,2510.83
127,2119.15,2127.08,2741.06
128,2119.15,2164.51,2684.58
129,2119.15,2192.99,2767.29
130,2119.15,2171.99,2742.95
131,2119.15,2137.40,2481.54
132,2112.11,2134.58,2570.60
133,2101.46,2179.93,2957.43
134,2101.46,2227.59,2944.27
135,2101.46,2238.82,2869.05
136,2101.46,2120.05,2736.09
137,2101.46,2111.12,2398.85
138,2098.13,2111.12,2402.06
139,2098.13,2143.34,2604.03
140,2098.13,2166.64,2477.22
141,2098.13,2118.29,2421.90
142,2098.13,2111.46,2341.44
143,2098.13,2116.15,2645.10
144,2098.13,2118.82,2539.86
145,2093.71,2129.48,2480.24
146,2093.71,2125.77,2494.98
147,2093.71,2177.04,2676.03
148,2093.71,2115.94,2470.25
149,2093.71,2120.06,2546.97
150,2087.19,2104.53,2443.36
151,2087.19,2120.56,2503.52
152,2071.00,2157.09,2655.87
153,2071.00,2174.07,2788.71
154,2064.48,2188.92,2694.10
155,2064.48,2233.13,2789.04
156,2064.48,2120.42,2591.39
157,2064.48,2081.39,2488.48
158,2064.48,2087.38,2657.66
159,2064.48,2099.63,2582.40
160,2064.48,2084.45,2490.98
161,2064.48,2079.63,2645.26
162,2064.48,2087.89,2661.20
163,2055.41,2085.96,2701.54
164,2055.41,2115.23,2560.44
165,2045.86,2132.70,2744.71
166,2045.86,2137.75,2664.62
167,2045.86,2064.00,2583.80
168,2045.86,2077.06,2721.29
169,2045.86,2075.91,2513.68
170,2045.86,2070.32,2403.01
171,2045.86,2068.41,2442.48
172,2045.86,2060.61,2406.11
