Generation,Best,Average,Worst
0,3104.57,3612.84,4165.80
1,3031.90,3543.33,4139.53
2,2898.00,3483.08,4070.55
3,2898.00,3425.30,4012.79
4,2848.45,3370.77,3972.69
5,2848.45,3331.44,4021.63
6,2797.96,3301.22,3882.17
7,2709.40,3266.20,3842.92
8,2709.40,3229.68,3940.79
9,2709.40,3207.00,3869.66
10,2675.06,3191.61,3825.65
11,2614.18,3154.22,3713.13
12,2576.73,3136.61,3677.92
13,2558.20,3117.01,3768.77
14,2558.20,3084.37,3624.80
15,2558.20,3061.60,3774.26
16,2558.20,3033.54,3629.41
17,2558.20,3004.08,3616.71
18,2547.87,2974.83,3614.53
19,2517.50,2960.15,3632.83
20,2506.91,2934.44,3488.43
21,2468.63,2915.06,3505.51
22,2468.63,2897.75,3634.20
23,2456.02,2877.20,3458.03
24,2409.34,2861.52,3480.78
25,2396.44,2839.92,3445.25
26,2396.44,2829.44,3434.34
27,2390.58,2811.20,3368.35
28,2340.98,2808.83,3322.35
29,2340.98,2809.18,3466.43
30,2340.98,2797.00,3386.47
31,2252.82,2787.85,3359.17
32,2252.82,2782.71,3377.01
33,2252.82,2782.36,3326.28
34,2252.82,2772.37,3358.72
35,2252.82,2763.41,3354.64
36,2252.82,2749.09,3257.72
37,2252.82,2735.44,3377.68
38,2252.82,2723.20,3461.75
39,2252.82,2700.71,3284.23
40,2244.71,2690.30,3299.47
41,2195.16,2682.42,3263.74
42,2075.25,2678.17,3264.02
43,2075.25,2666.46,3275.77
44,2075.25,2646.16,3305.29
45,2075.25,2645.30,3260.74
46,2075.25,2651.22,3285.93
47,2075.25,2636.89,3226.62
48,2075.25,2639.12,3239.20
49,2051.19,2613.08,3185.11
50,2051.19,2607.04,3236.12
51,2051.19,2582.55,3147.84
52,2051.19,2576.28,3381.30
53,2051.19,2560.73,3177.88
54,2051.19,2537.72,3191.70
55,2051.19,2512.22,3106.62
56,2049.26,2482.43,3203.13
57,2049.26,2462.76,3015.78
58,2049.26,2447.18,3122.31
59,2045.95,2415.47,3016.52
60,2033.15,2395.96,3047.34
61,2033.15,2383.82,3061.89
62,2033.15,2358.01,3002.96
63,2003.24,2331.52,3019.69
64,2003.24,2296.03,3083.24
65,1996.06,2268.30,3073.79
66,1979.43,2237.63,3128.90
67,1975.14,2199.73,3001.95
68,1975.14,2176.88,2918.64
69,1975.14,2161.88,2872.65
70,1973.92,2150.36,3089.41
71,1951.34,2113.09,2891.85
72,1951.34,2062.50,2841.78
73,1951.34,2024.57,2886.72
74,1929.64,2009.43,2836.30
75,1929.64,1998.62,2990.04
76,1922.20,1993.79,2653.76
77,1903.87,1980.78,2707.82
78,1903.87,1965.63,2807.57
79,1903.87,1957.28,2790.53
80,1903.87,1951.43,2773.30
81,1897.65,1952.01,2773.30
82,1896.43,1943.87,2827.12
83,1896.43,1936.84,2587.77
84,1894.50,1933.87,2581.28
85,1893.27,1925.53,2541.63
86,1893.27,1928.43,2541.63
87,1893.27,1917.57,2563.72
88,1885.44,1906.77,2507.58
89,1885.44,1907.43,2563.72
90,1882.29,1909.60,2573.57
91,1882.29,1906.89,2532.47
92,1882.29,1898.62,2448.41
93,1882.29,1901.66,2515.60
94,1882.29,1894.95,2503.27
95,1882.29,1888.27,2486.43
96,1882.29,1884.46,2337.46
97,1882.29,1884.16,2292.49
98,1882.29,1883.23,2376.33
99,1878.54,1884.01,2434.64
100,1878.54,1885.82,2568.97
101,1873.80,1886.15,2345.07
102,1858.21,1888.84,2530.32
103,1858.21,1891.07,2464.70
104,1858.21,1901.44,2404.89
105,1858.21,1898.93,2594.77
106,1858.21,1890.72,2492.37
107,1843.53,1876.86,2426.93
108,1843.53,1867.77,2372.29
109,1839.41,1862.13,2332.79
110,1839.41,1861.14,2311.44
111,1839.41,1863.06,2312.21
112,1839.41,1868.73,2351.29
113,1839.41,1882.49,2475.97
114,1824.73,1905.11,2585.19
115,1824.73,1908.33,2503.58
116,1815.67,1918.91,2503.58
117,1815.67,1897.55,2497.21
118,1815.67,1868.77,2426.70
119,1815.67,1855.04,2503.58
120,1815.67,1834.37,2454.94
121,1815.67,1827.42,2408.16
122,1815.67,1823.86,2376.34
123,1815.67,1818.42,2515.86
124,1814.45,1816.92,2242.64
125,1814.45,1818.94,2384.60
126,1814.45,1817.50,2247.28
127,1814.45,1817.94,2360.40
128,1814.45,1821.63,2429.62
129,1776.50,1822.62,2404.86
130,1776.50,1819.48,2427.76
131,1776.50,1818.99,2381.38
132,1776.50,1821.09,2367.51
133,1776.50,1823.57,2457.86
134,1776.50,1833.63,2469.42
135,1776.50,1839.44,2469.42
136,1772.50,1855.97,2469.42
137,1772.50,1848.28,2547.98
138,1772.50,1803.36,2741.02
139,1772.50,1780.33,2308.15
140,1757.87,1776.95,2113.54
141,1757.87,1778.72,2464.66
142,1757.87,1776.11,2443.09
143,1757.18,1780.88,2616.00
144,1753.87,1785.36,2602.61
145,1753.87,1791.40,2570.58
146,1751.81,1808.21,2593.19
147,1751.81,1800.03,2351.07
148,1751.81,1807.83,2455.20
149,1748.50,1803.79,2365.47
150,1748.50,1812.34,2459.45
151,1748.50,1804.55,2516.34
152,1748.50,1802.76,2471.24
153,1748.50,1792.16,2441.74
154,1748.50,1760.90,2723.10
155,1743.65,1751.78,2458.48
156,1743.65,1750.06,2371.71
157,1743.65,1752.60,2746.74
158,1743.65,1751.92,2404.57
159,1743.65,1751.33,2592.53
160,1739.87,1761.10,2479.44
161,1739.87,1756.48,2491.44
162,1739.87,1751.38,2543.52
163,1739.87,1747.70,2419.85
164,1739.87,1747.14,2391.66
165,1739.27,1744.48,2551.37
166,1739.27,1745.09,2554.62
167,1739.27,1741.31,2225.97
168,1739.27,1743.05,2442.78
169,1738.59,1748.04,2570.66
170,1738.59,1754.46,2577.79
171,1738.59,1754.60,2521.57
172,1738.59,1747.04,2575.33
173,1738.59,1750.10,2588.27
174,1738.59,1749.06,2493.17
175,1738.59,1742.10,2512.40
176,1738.59,1740.79,2161.27
177,1738.59,1741.53,2502.96
178,1738.59,1739.07,2099.47
179,1738.59,1743.23,2481.74
180,1725.77,1741.39,2566.98
181,1725.77,1741.14,2432.32
182,1725.77,1742.03,2292.72
183,1725.77,1744.04,2546.18
184,1725.77,1744.70,2293.76
185,1725.77,1750.18,2607.45
186,1723.47,1756.71,2467.13
187,1723.47,1779.51,2596.14
188,1723.47,1804.65,2605.29
189,1723.47,1793.69,2549.43
190,1723.47,1767.65,2482.13
191,1723.47,1752.55,2472.05
192,1720.47,1742.39,2578.04
193,1720.47,1728.82,2429.92
194,1715.21,1726.26,2477.70
195,1715.21,1725.05,2267.51
196,1715.21,1724.51,2176.24
197,1712.21,1730.24,2486.08
198,1712.21,1735.70,2616.53
199,1709.37,1732.38,2621.33
200,1709.37,1730.72,2538.38
201,1709.37,1721.15,2505.68
202,1709.37,1720.29,2489.52
203,1699.84,1727.21,2355.27
204,1699.84,1745.43,2480.36
205,1697.00,1742.48,2482.22
206,1697.00,1717.85,2638.33
207,1697.00,1717.08,2635.52
208,1697.00,1723.34,2657.61
209,1697.00,1720.25,2631.21
210,1697.00,1720.26,2603.96
211,1697.00,1718.73,2603.96
212,1697.00,1700.70,2483.23
213,1687.19,1699.64,2236.23
214,1687.19,1701.70,2736.83
215,1687.19,1699.55,2193.05
216,1687.19,1701.25,2576.15
217,1687.19,1705.67,2587.05
218,1687.19,1713.97,2587.05
219,1687.19,1727.82,2587.05
220,1687.19,1737.86,2587.05
221,1687.19,1739.70,2587.05
222,1687.19,1711.62,2692.66
223,1687.19,1690.03,2288.06
224,1687.19,1689.13,2516.90
225,1687.19,1688.99,2270.45
226,1687.19,1692.39,2614.85
227,1687.19,1689.77,2225.68
228,1687.19,1690.19,2308.44
229,1687.19,1688.65,2436.67
230,1687.19,1691.08,2668.89
231,1687.19,1688.93,2252.23
232,1687.19,1689.13,2118.84
233,1687.19,1688.99,2617.58
234,1680.70,1691.73,2395.86
235,1680.70,1690.31,2302.17
236,1680.70,1692.79,2507.05
237,1679.91,1691.61,2310.82
238,1679.91,1697.44,2346.76
239,1679.91,1696.11,2332.55
240,1679.91,1690.62,2353.85
241,1679.91,1684.76,2356.70
242,1679.91,1686.95,2302.38
243,1679.91,1683.52,2276.02
244,1679.91,1683.12,2182.37
245,1679.91,1680.56,1851.92
246,1679.91,1682.06,2249.71
247,1679.91,1682.83,2338.86
248,1679.91,1681.69,2329.60
249,1679.91,1683.03,2139.91
250,1679.91,1680.47,1922.98
251,1679.91,1681.91,2217.74
252,1679.91,1681.06,2156.66
253,1679.91,1681.35,2217.71
254,1679.91,1682.51,2210.41
255,1679.91,1682.42,2365.33
256,1679.91,1682.65,2365.81
257,1679.91,1682.89,2309.19
258,1679.91,1681.78,2054.84
259,1679.91,1683.24,2264.66
260,1679.91,1681.32,1960.76
261,1677.27,1681.85,2228.70
262,1677.27,1681.44,2264.66
263,1668.88,1682.50,2264.66
264,1668.88,1683.78,2336.24
265,1668.88,1683.16,2301.59
266,1668.88,1686.08,2321.60
267,1666.23,1689.46,2335.89
268,1666.23,1695.41,2322.41
269,1666.23,1717.73,2383.24
270,1666.23,1733.08,2373.85
271,1666.23,1737.67,2420.59
272,1666.23,1742.89,2455.37
273,1666.23,1746.47,2498.24
274,1666.23,1714.53,2421.81
275,1666.23,1674.24,2455.37
276,1666.23,1667.94,2159.82
277,1666.23,1668.86,2271.66
278,1666.23,1668.94,2346.54
279,1666.23,1667.15,2044.72
280,1666.23,1667.10,1936.16
281,1666.23,1668.68,2112.23
282,1666.23,1669.55,2180.42
283,1666.23,1668.72,2204.08
284,1666.23,1670.46,2352.48
285,1666.23,1669.42,2164.90
286,1666.23,1668.25,2288.62
287,1666.23,1667.53,1930.04
288,1666.23,1669.98,2188.57
289,1666.23,1669.16,2232.90
290,1666.23,1668.45,2383.09
291,1666.23,1669.19,2247.70
292,1666.23,1667.43,1991.94
293,1666.23,1668.25,2239.46
294,1666.23,1668.52,2199.34
295,1666.23,1667.33,2089.17
296,1666.23,1668.54,2232.90
297,1666.23,1670.23,2234.18
298,1666.23,1668.15,2139.89
299,1666.23,1666.62,1860.72
300,1666.23,1668.49,2314.13
301,1666.23,1668.11,2179.76
302,1666.23,1667.84,2061.00
303,1666.23,1669.71,2235.19
304,1666.23,1669.76,2255.68
305,1666.23,1667.77,1971.73
306,1666.23,1667.68,1995.58
307,1666.23,1666.86,2112.23
308,1666.23,1669.41,2266.72
309,1666.23,1670.13,2374.18
310,1666.23,1667.99,2215.13
311,1666.23,1670.30,2319.59
312,1666.23,1668.46,2230.09
313,1666.23,1669.41,2148.07
314,1666.23,1668.70,2293.35
315,1666.23,1668.85,2142.21
316,1666.23,1668.04,1998.24
317,1666.23,1668.68,2326.75
318,1666.23,1667.92,2062.30
319,1666.23,1668.86,2294.41
320,1666.23,1669.26,2319.92
321,1666.23,1668.08,2201.22
322,1666.23,1668.21,2248.32
323,1666.23,1670.11,2243.35
324,1666.23,1669.51,2264.10
325,1666.23,1667.61,2196.68
326,1666.23,1669.21,2365.05
327,1666.23,1667.82,2009.69
328,1666.23,1668.29,2049.41
329,1666.23,1669.11,2223.47
330,1666.23,1667.30,2058.03
331,1666.23,1669.72,2298.47
332,1666.23,1670.00,2233.92
333,1666.23,1668.67,2220.02
334,1666.23,1668.41,2235.19
335,1666.23,1668.31,1983.98
336,1666.23,1668.54,2233.66
