Generation,Best,Average,Worst
0,3200.55,3535.63,3883.15
1,3069.07,3428.74,3917.82
2,2943.12,3319.84,3673.12
3,2872.79,3200.04,3604.79
4,2726.20,3167.89,3542.11
5,2726.20,3138.09,3554.06
6,2582.27,3008.40,3566.85
7,2533.79,2952.90,3369.93
8,2533.79,2915.86,3506.27
9,2533.79,2852.89,3401.10
10,2533.79,2792.24,3276.35
11,2533.79,2691.64,3331.82
12,2533.79,2557.11,2920.98
13,2526.01,2544.69,2907.24
14,2482.12,2548.12,2931.89
15,2480.55,2584.70,2915.55
16,2456.50,2568.13,3042.05
17,2446.72,2565.38,2977.19
18,2446.72,2534.95,3004.25
19,2385.23,2535.54,3128.45
20,2371.69,2503.47,3033.67
21,2361.30,2507.21,3015.31
22,2361.30,2409.10,3036.98
23,2347.54,2398.90,2944.12
24,2309.47,2404.83,3059.05
25,2309.47,2462.22,3124.14
26,2276.54,2511.07,3127.60
27,2276.54,2514.00,3193.46
28,2268.90,2440.32,3153.19
29,2268.54,2313.05,3098.12
30,2267.17,2291.63,3125.39
31,2259.53,2309.46,3111.52
32,2259.49,2368.09,3124.77
33,2251.85,2335.80,3111.52
34,2251.85,2292.62,3124.59
35,2246.16,2280.96,2884.11
36,2223.15,2309.45,3090.54
37,2221.73,2338.71,3108.23
38,2215.53,2372.41,3005.55
39,2185.47,2302.64,2912.80
40,2185.47,2339.99,2997.94
41,2185.47,2234.30,3005.24
42,2155.83,2199.81,2688.86
43,2155.83,2225.42,2799.01
44,2148.87,2256.19,2809.45
45,2148.87,2240.00,2913.73
46,2128.70,2178.71,2868.24
47,2128.70,2187.39,2792.16
48,2128.70,2153.21,2404.78
49,2128.70,2162.48,3016.66
50,2128.70,2142.81,2996.11
51,2128.70,2152.25,2730.66
52,2128.70,2155.08,2779.26
53,2100.23,2153.25,2626.35
54,2100.23,2130.88,2336.83
55,2100.23,2174.36,2914.77
56,2100.23,2129.21,2919.94
57,2100.23,2108.90,2438.73
58,2100.23,2100.90,2167.38
59,2100.23,2106.50,2248.51
60,2100.23,2110.68,2329.47
61,2091.82,2115.62,2729.74
62,2090.72,2118.40,2446.51
63,2090.72,2164.08,2695.54
64,2090.72,2123.57,2488.65
65,2090.72,2110.58,2650.65
66,2090.72,2112.31,2594.88
67,2041.37,2109.81,2752.62
68,2041.37,2120.89,2742.46
69,2041.37,2176.88,2819.72
70,2041.37,2074.30,2627.07
71,2041.37,2065.01,2681.87
72,2015.11,2077.76,2703.79
73,2015.11,2064.72,2613.01
74,2015.11,2101.52,2758.77
75,2015.11,2024.27,2359.87
76,2002.05,2036.19,2802.38
77,2002.05,2055.95,2727.00
78,1995.15,2034.12,2588.67
79,1989.00,2042.87,2760.33
80,1989.00,2023.28,2552.73
81,1989.00,2011.61,2674.62
82,1987.84,2019.09,2652.94
83,1987.84,2031.57,2553.49
84,1986.35,2046.81,2641.78
85,1986.35,2037.79,2609.74
86,1985.20,2035.01,2705.23
87,1976.37,2025.71,2568.78
88,1976.37,2078.17,2662.08
89,1976.37,2064.40,2575.65
90,1972.82,2024.54,2562.21
91,1972.82,2014.90,2593.95
92,1972.82,2021.41,2568.06
93,1972.82,2006.14,2466.70
94,1972.82,1996.15,2658.17
95,1972.82,1987.70,2326.40
96,1972.82,1999.48,2412.19
97,1972.82,1988.41,2356.01
98,1972.82,1997.33,2536.06
99,1972.82,1990.86,2334.17
100,1972.82,2007.61,2496.53
101,1972.82,1982.76,2237.96
102,1972.82,1988.87,2582.35
103,1972.82,1990.76,2538.92
104,1972.50,1983.33,2238.35
105,1972.50,2001.41,2528.99
106,1972.50,2070.89,2663.26
107,1972.50,2011.62,2516.26
108,1972.50,1987.01,2418.28
109,1972.50,1980.77,2198.03
110,1953.21,1998.69,2468.06
111,1953.21,2005.21,2616.25
112,1953.21,1982.37,2368.87
113,1953.21,1972.67,2484.96
114,1953.21,1982.98,2528.94
115,1953.21,1993.50,2529.15
116,1953.21,1974.52,2455.97
117,1953.21,1981.50,2476.02
118,1953.21,1969.02,2291.10
119,1953.18,1979.14,2470.07
120,1952.69,1979.35,2484.31
121,1952.69,2030.95,2681.03
122,1952.69,2039.32,2593.06
123,1952.69,1979.76,2491.37
124,1945.49,1971.48,2646.71
125,1945.49,1968.30,2443.51
126,1945.49,2003.02,2666.60
127,1945.49,1958.49,2263.49
128,1945.49,1970.55,2587.75
129,1917.26,1981.34,2642.78
130,1917.26,1967.51,2633.29
131,1916.53,1953.30,2288.58
132,1916.53,1938.98,2559.18
133,1916.53,1937.95,2345.47
134,1916.53,1950.27,2620.43
135,1916.53,1936.18,2634.86
136,1916.53,1943.59,2481.10
137,1916.53,1924.32,2180.21
138,1916.53,1937.67,2577.51
139,1916.53,1928.96,2490.93
140,1914.14,1933.04,2654.71
141,1914.14,1999.02,2527.97
142,1914.14,1975.27,2512.59
143,1914.14,1960.92,2586.04
144,1914.14,1927.33,2269.65
145,1914.14,1927.78,2282.07
146,1914.14,1927.81,2552.76
147,1914.14,1932.10,2443.55
148,1914.14,1941.54,2398.14
149,1914.14,1948.65,2454.12
150,1913.60,1933.13,2398.84
151,1913.60,1951.79,2445.29
152,1913.60,1950.86,2548.24
153,1913.60,1951.13,2480.33
154,1894.07,1952.25,2614.99
155,1894.07,1938.19,2544.04
156,1894.07,1941.05,2317.96
