Generation,Best,Average,Worst
0,2933.18,3565.41,4159.89
1,2933.18,3473.23,4070.44
2,2917.17,3397.50,3959.33
3,2897.16,3342.46,3880.21
4,2769.82,3293.92,3785.51
5,2732.72,3246.16,3777.71
6,2636.61,3203.41,3944.18
7,2577.19,3180.21,3762.95
8,2577.19,3143.63,3744.55
9,2577.19,3117.39,3677.96
10,2516.41,3077.91,3689.58
11,2474.21,3050.05,3759.37
12,2474.21,3005.72,3616.71
13,2474.21,2992.54,3621.49
14,2398.36,2977.40,3503.12
15,2398.36,2963.64,3551.41
16,2398.36,2943.87,3628.30
17,2356.60,2915.17,3505.56
18,2356.60,2900.15,3497.39
19,2318.07,2865.18,3383.45
20,2308.37,2834.77,3365.84
21,2262.82,2784.12,3569.28
22,2262.82,2721.66,3256.95
23,2262.82,2664.28,3391.63
24,2207.55,2618.39,3193.21
25,2207.55,2601.51,3169.10
26,2187.75,2589.77,3318.34
27,2187.75,2573.57,3240.43
28,2151.23,2529.85,3151.99
29,2151.23,2497.10,3143.09
30,2112.30,2456.41,3154.04
31,2096.86,2384.20,3046.94
32,2090.22,2295.56,3040.52
33,2058.32,2274.70,3021.73
34,2052.28,2277.86,3169.28
35,2038.06,2266.74,3054.61
36,2038.06,2243.69,2976.02
37,2007.45,2230.31,3003.93
38,2007.45,2230.67,3029.75
39,1994.17,2242.50,2984.13
40,1994.17,2211.58,3069.87
41,1983.52,2175.65,2926.78
42,1983.52,2146.38,3027.21
43,1978.50,2035.33,2918.99
44,1969.55,2038.62,2875.47
45,1964.55,2060.47,2868.74
46,1953.90,2089.98,2993.53
47,1934.71,2068.60,2945.83
48,1934.71,2052.18,2796.63
49,1926.40,2074.55,2829.23
