Generation,Best,Average,Worst
0,3025.33,3508.63,3980.38
1,2954.19,3394.96,3932.15
2,2912.23,3304.27,3966.80
3,2654.19,3213.58,3905.84
4,2654.19,3152.70,3822.54
5,2643.50,3081.57,3772.53
6,2643.50,2998.68,3775.51
7,2542.20,2857.98,3458.42
8,2542.20,2689.35,3445.46
9,2521.03,2684.16,3344.60
10,2510.21,2690.10,3325.06
11,2488.50,2601.62,3263.50
12,2455.84,2596.55,3293.21
13,2440.61,2608.36,3320.67
14,2440.61,2582.22,3283.20
15,2407.65,2583.40,3295.79
16,2403.08,2495.45,3282.90
17,2383.06,2492.43,3205.37
18,2361.55,2519.68,3249.45
19,2351.49,2540.09,3305.35
20,2285.57,2515.02,3334.11
21,2285.57,2471.33,3299.75
22,2268.36,2477.17,3353.58
23,2176.38,2475.44,3292.00
24,2176.38,2335.03,3252.09
25,2176.38,2335.43,3193.15
26,2150.62,2311.18,3103.68
27,2150.62,2198.22,2976.22
28,2149.99,2175.69,2627.90
29,2149.99,2162.69,2666.96
30,2149.99,2172.51,2833.74
31,2149.99,2201.49,2838.27
32,2149.67,2164.13,2662.00
33,2129.90,2157.17,2611.93
34,2129.90,2158.12,2664.90
35,2129.90,2169.01,2824.16
36,2128.88,2170.62,2910.66
37,2128.88,2137.00,2596.74
38,2128.88,2155.78,2888.34
39,2111.29,2135.93,2798.76
40,2106.26,2136.94,2590.19
41,2088.68,2138.20,2607.60
42,2088.68,2139.20,2711.52
43,2074.52,2143.25,2654.71
44,2074.52,2108.94,2631.08
45,2074.52,2104.48,2741.74
46,2073.76,2114.24,2699.84
47,2062.89,2080.79,2576.26
48,2057.52,2098.82,2790.06
49,2057.52,2107.16,2782.98
50,2042.53,2107.69,2825.58
51,2032.23,2091.85,2670.72
52,2032.23,2073.71,2749.85
53,2028.46,2085.47,2858.52
54,2007.32,2115.80,2828.11
55,1984.44,2099.62,2786.18
56,1984.44,2095.74,2850.94
57,1984.44,2069.32,2796.16
58,1956.09,2092.74,2802.16
59,1955.33,2120.00,2787.33
60,1939.95,2066.81,2925.81
61,1939.95,2097.25,2758.51
62,1939.95,2010.15,2636.40
63,1926.12,2010.16,2801.70
64,1925.36,1965.85,2593.82
65,1925.36,1975.41,2626.42
66,1925.36,1960.35,2612.59
67,1925.36,1963.21,2435.18
68,1906.41,1931.73,2408.04
69,1906.41,1932.08,2419.48
70,1906.41,1932.22,2420.63
71,1906.41,1932.18,2585.22
72,1906.41,1925.61,2536.49
73,1906.41,1914.94,2423.36
74,1874.93,1916.66,2441.72
75,1874.93,1915.08,2520.65
76,1874.93,1917.32,2466.74
77,1874.93,1926.82,2491.41
78,1855.76,1891.45,2582.29
79,1855.76,1878.72,2388.34
80,1855.76,1899.81,2556.94
81,1855.76,1940.90,2614.10
82,1855.76,1876.45,2589.98
83,1855.76,1864.12,2594.92
84,1838.93,1864.61,2667.11
85,1838.93,1866.17,2468.13
86,1838.93,1877.63,2382.19
87,1832.01,1906.66,2484.41
88,1832.01,1847.68,2293.63
89,1832.01,1844.69,2489.51
90,1827.35,1844.48,2326.84
91,1827.35,1841.06,2706.96
92,1826.60,1841.30,2492.95
93,1824.44,1839.81,2535.71
94,1824.44,1838.60,2526.87
95,1823.68,1843.10,2508.31
96,1823.68,1854.28,2518.47
97,1823.68,1838.85,2550.61
98,1816.78,1829.96,2481.67
99,1816.78,1829.57,2521.93
100,1816.78,1839.82,2719.20
101,1814.48,1845.04,2503.74
102,1812.98,1827.05,2624.16
103,1812.34,1830.15,2712.35
104,1812.34,1851.97,2712.35
105,1810.14,1851.68,2739.35
106,1810.14,1850.66,2815.61
107,1810.01,1843.39,2790.41
108,1809.32,1829.44,2787.85
109,1809.32,1826.95,2747.36
110,1809.32,1824.68,2818.13
111,1809.32,1820.72,2796.67
112,1809.32,1823.29,2697.45
113,1809.32,1818.62,2752.28
114,1809.32,1817.88,2751.14
115,1809.32,1815.63,2716.73
116,1809.32,1824.46,2780.51
117,1809.32,1819.97,2697.45
118,1809.32,1818.56,2572.15
119,1809.32,1814.55,2554.63
120,1809.32,1822.20,2704.67
121,1809.32,1821.53,2718.36
122,1809.32,1822.37,2752.28
123,1800.13,1822.92,2685.07
124,1800.13,1820.68,2745.94
125,1800.13,1863.95,2793.52
126,1800.13,1887.76,2800.18
127,1800.13,1810.39,2595.69
128,1800.13,1812.22,2652.72
129,1800.13,1811.71,2736.17
130,1800.13,1805.61,2564.55
131,1800.13,1809.81,2692.17
132,1800.13,1809.12,2672.70
133,1800.13,1808.97,2605.01
134,1800.13,1807.96,2666.12
135,1800.13,1816.65,2681.43
136,1800.13,1812.58,2673.65
137,1798.88,1805.56,2648.14
138,1798.88,1808.07,2793.65
139,1798.88,1814.57,2771.89
140,1796.80,1820.44,2771.42
141,1796.80,1811.39,2723.44
142,1796.80,1812.10,2759.54
143,1796.80,1819.53,2761.10
144,1796.80,1807.37,2761.56
145,1796.80,1809.40,2659.78
146,1796.80,1808.66,2756.78
147,1796.80,1801.51,2548.38
148,1796.80,1810.94,2756.01
149,1796.80,1806.90,2681.68
150,1796.80,1808.45,2751.28
151,1796.80,1808.57,2735.69
152,1796.80,1803.97,2659.86
153,1792.04,1805.81,2643.59
154,1792.04,1801.62,2662.95
155,1783.95,1812.37,2732.99
156,1783.95,1817.47,2714.01
157,1783.95,1810.18,2834.90
158,1782.96,1802.99,2730.75
159,1782.96,1795.27,2743.16
160,1782.96,1799.51,2752.25
161,1779.34,1817.98,2853.96
162,1778.34,1789.59,2731.42
163,1778.34,1805.22,2665.46
164,1778.34,1828.41,2806.25
165,1778.34,1796.29,2680.32
166,1778.28,1792.14,2556.62
167,1778.28,1788.16,2709.88
168,1778.28,1790.19,2725.54
169,1776.03,1795.73,2773.65
170,1776.03,1794.20,2706.17
171,1775.97,1813.34,2739.14
172,1775.97,1853.74,2635.50
173,1775.97,1818.24,2638.25
174,1775.97,1787.42,2745.79
175,1775.97,1788.99,2715.82
176,1775.97,1781.36,2521.07
177,1775.97,1792.85,2629.44
178,1775.97,1789.57,2784.03
179,1775.97,1786.91,2621.93
180,1775.97,1787.56,2591.29
181,1775.97,1785.58,2660.13
182,1775.97,1792.03,2718.34
183,1775.97,1792.65,2710.36
184,1775.97,1786.30,2560.03
185,1775.97,1789.24,2784.55
186,1775.97,1787.74,2638.79
187,1775.97,1784.80,2571.01
188,1775.97,1782.91,2504.93
189,1775.97,1783.62,2654.26
190,1775.97,1787.81,2600.19
191,1763.52,1787.67,2643.08
192,1763.52,1784.71,2718.34
193,1763.52,1787.83,2692.56
194,1763.52,1778.78,2689.74
195,1763.52,1772.18,2732.00
196,1763.52,1773.48,2691.81
197,1763.52,1773.33,2637.76
198,1763.52,1775.63,2623.01
199,1763.52,1780.52,2625.74
200,1759.75,1774.66,2729.16
201,1759.75,1770.50,2613.76
202,1759.75,1803.37,2780.79
203,1759.75,1831.83,2770.14
204,1759.75,1769.97,2745.42
205,1759.75,1767.83,2508.22
206,1759.75,1773.96,2784.18
207,1759.75,1770.19,2709.98
208,1759.75,1772.71,2612.39
209,1759.75,1774.69,2784.18
210,1759.75,1766.13,2671.35
211,1759.75,1769.25,2687.16
212,1759.75,1771.85,2475.34
213,1759.75,1767.11,2659.65
214,1759.75,1772.12,2729.82
215,1759.75,1773.98,2738.44
216,1759.75,1774.19,2699.39
217,1739.66,1769.18,2762.02
218,1739.66,1770.25,2699.39
219,1739.66,1773.14,2660.44
220,1739.66,1758.70,2704.24
221,1739.66,1753.77,2672.51
222,1739.66,1748.70,2569.03
223,1739.66,1750.99,2690.25
224,1739.66,1750.61,2745.94
225,1739.66,1752.14,2723.70
226,1739.66,1748.61,2544.75
227,1739.66,1756.65,2664.99
228,1739.66,1746.90,2652.36
229,1739.66,1755.10,2607.91
230,1739.66,1755.32,2646.07
231,1728.60,1749.62,2587.07
232,1728.60,1748.93,2616.62
233,1728.60,1752.66,2598.21
