Generation,Best,Average,Worst
0,3026.04,3596.03,4240.12
1,3026.04,3528.16,4117.37
2,2966.05,3468.96,4011.20
3,2966.05,3410.67,3894.93
4,2929.70,3377.37,4034.83
5,2929.70,3349.88,3973.55
6,2855.98,3329.31,3935.87
7,2800.28,3307.67,3859.04
8,2775.31,3278.99,3894.99
9,2775.31,3257.49,3816.47
10,2571.56,3247.10,3835.70
11,2571.56,3204.64,3846.37
12,2571.56,3187.42,3777.65
13,2571.56,3156.84,3818.40
14,2571.56,3146.06,3738.98
15,2543.28,3131.31,3736.17
16,2532.86,3118.40,3695.65
17,2532.86,3114.29,3733.75
18,2532.86,3095.43,3786.78
19,2532.86,3073.32,3659.41
20,2532.86,3054.17,3724.86
21,2532.86,3029.86,3684.86
22,2529.68,3010.51,3604.98
23,2529.68,2989.88,3608.75
24,2529.68,2958.06,3689.00
25,2500.81,2944.79,3497.46
26,2392.45,2923.19,3655.16
27,2392.45,2905.11,3508.88
28,2392.45,2897.83,3587.14
29,2392.45,2887.06,3507.57
30,2392.45,2889.06,3531.75
31,2348.78,2886.20,3445.05
32,2348.78,2863.94,3460.75
33,2297.84,2848.74,3594.81
34,2297.84,2835.43,3487.56
35,2297.84,2815.21,3436.37
36,2291.96,2797.23,3375.45
37,2282.50,2775.06,3612.10
38,2264.92,2755.25,3437.25
39,2264.92,2727.87,3271.32
40,2264.92,2720.65,3444.80
41,2264.92,2712.03,3386.53
42,2264.92,2700.12,3249.24
43,2264.92,2696.67,3422.92
44,2264.92,2694.93,3436.41
45,2230.18,2690.03,3382.36
46,2230.18,2675.88,3367.40
47,2230.18,2663.66,3268.24
48,2230.02,2660.96,3280.87
49,2207.44,2652.71,3254.60
50,2202.83,2652.58,3484.65
51,2152.30,2646.38,3334.03
52,2152.30,2648.47,3293.97
53,2152.30,2648.98,3231.47
54,2150.40,2634.22,3470.29
55,2150.40,2630.92,3272.51
56,2150.40,2615.95,3285.51
57,2150.40,2610.78,3312.41
58,2130.29,2607.45,3243.64
59,2130.29,2587.01,3281.35
60,2130.29,2579.98,3280.50
61,2111.01,2566.39,3309.44
62,2111.01,2549.54,3202.51
63,2111.01,2538.18,3236.28
64,2100.79,2531.70,3151.84
65,2100.79,2540.11,3254.83
66,2100.79,2526.18,3206.90
67,2100.79,2507.81,3116.47
68,2098.47,2485.66,3296.87
69,2071.36,2464.04,3100.96
70,2050.91,2432.49,3071.03
71,2040.05,2401.08,3082.44
72,2040.05,2390.12,3212.15
73,2040.05,2358.48,3107.20
74,2040.05,2346.97,3084.36
75,2015.71,2317.38,3194.37
76,1980.60,2301.55,3136.90
77,1980.60,2273.70,3083.80
78,1974.62,2247.82,3109.54
79,1974.62,2212.17,2992.74
80,1974.62,2190.36,3163.65
81,1947.79,2162.82,2933.72
82,1940.67,2146.25,3032.97
83,1933.82,2139.36,2794.72
84,1933.82,2120.92,2885.83
85,1928.29,2110.81,2695.50
86,1928.29,2096.44,3027.52
87,1918.36,2074.43,2711.00
88,1918.36,2050.23,2894.26
89,1894.34,2027.65,2977.13
90,1894.34,2020.30,3025.10
91,1894.34,2016.15,3095.41
92,1885.98,2028.06,3045.60
93,1885.98,2049.89,3107.24
