Generation,Best,Average,Worst
0,2877.16,3507.82,4016.24
1,2800.79,3397.40,3951.08
2,2699.97,3266.19,3822.62
3,2699.97,3160.15,3735.55
4,2694.86,3041.69,3692.31
5,2640.24,2993.57,3617.63
6,2619.97,2801.42,3653.06
7,2597.13,2730.27,3209.37
8,2556.14,2710.37,3148.50
9,2489.61,2697.00,3329.99
10,2459.56,2670.04,3173.69
11,2402.36,2606.21,3316.71
12,2352.02,2577.30,3363.13
13,2320.76,2537.36,3207.52
14,2312.12,2489.47,3079.83
15,2266.34,2449.77,3145.08
16,2266.34,2442.58,3007.65
17,2266.34,2418.93,3007.30
18,2266.34,2388.51,3101.40
19,2252.37,2426.96,3056.11
20,2252.37,2356.16,3031.61
21,2238.86,2354.85,3128.19
22,2222.01,2346.11,3004.26
23,2222.01,2273.67,3122.55
24,2204.28,2291.89,2957.82
25,2202.47,2328.86,2995.38
26,2173.65,2280.44,3031.85
27,2171.84,2226.87,3018.90
28,2171.84,2261.07,3063.94
29,2171.84,2300.62,3073.24
30,2171.84,2186.55,2948.77
31,2148.39,2182.62,2824.63
32,2148.39,2178.78,2852.14
33,2148.39,2176.77,2812.40
34,2137.55,2161.34,2879.66
35,2129.68,2158.32,2761.80
36,2129.68,2191.23,2977.91
37,2118.84,2207.98,2954.67
38,2118.68,2232.40,2954.67
39,2118.68,2171.79,2954.67
40,2107.84,2166.50,2836.60
41,2096.97,2154.81,2877.12
42,2096.97,2159.09,3020.55
43,2096.97,2126.56,3003.93
44,2077.57,2152.65,3077.74
45,2077.57,2153.38,3071.88
46,2069.19,2217.50,3085.31
47,2062.24,2186.22,3078.35
48,2062.24,2130.72,3027.66
49,2051.53,2132.61,3039.45
