Generation,Best,Average,Worst
0,3012.70,3597.25,4079.63
1,2894.95,3515.57,4049.37
2,2894.95,3457.07,4097.35
3,2894.95,3405.19,3900.57
4,2859.87,3357.18,3872.56
5,2850.85,3315.57,3927.77
6,2832.49,3291.32,3815.54
7,2803.00,3266.70,3866.79
8,2618.36,3246.13,3782.09
9,2618.36,3229.98,3805.46
10,2618.36,3198.25,4004.73
11,2618.36,3178.35,3741.46
12,2602.48,3148.52,3677.95
13,2602.48,3116.17,3675.13
14,2542.33,3093.98,3721.77
15,2542.33,3077.84,3701.16
16,2499.14,3053.09,3667.84
17,2468.37,3033.14,3617.72
18,2468.37,3035.52,3638.29
19,2464.44,3015.07,3618.03
20,2464.44,3022.53,3550.24
21,2384.50,2990.58,3576.24
22,2384.50,2985.26,3596.94
23,2384.50,2980.49,3744.19
24,2384.50,2955.32,3779.16
25,2384.50,2929.14,3526.08
26,2384.50,2924.76,3503.10
27,2384.50,2899.27,3611.27
28,2314.76,2897.93,3684.44
29,2314.76,2887.61,3511.54
30,2314.76,2881.50,3450.00
31,2314.76,2869.40,3553.34
32,2314.76,2858.25,3465.79
33,2314.76,2851.53,3500.82
34,2314.76,2843.68,3441.23
35,2252.58,2828.83,3534.61
36,2252.58,2817.07,3413.86
37,2252.58,2804.87,3514.28
38,2252.58,2786.88,3403.70
39,2232.27,2764.12,3339.62
40,2232.27,2758.64,3383.22
41,2232.27,2742.23,3245.96
42,2232.27,2734.31,3335.92
43,2139.10,2714.64,3294.53
44,2139.10,2708.13,3320.74
45,2139.10,2690.53,3269.80
46,2139.10,2689.66,3259.84
47,2139.10,2687.30,3319.64
48,2139.10,2668.37,3249.88
49,2139.10,2673.39,3232.70
50,2113.38,2666.76,3224.72
51,2113.38,2664.01,3251.49
52,2113.38,2655.85,3215.71
53,2113.38,2644.94,3266.85
54,2113.38,2640.68,3280.77
55,2113.38,2637.86,3302.28
56,2113.38,2635.37,3329.81
57,2113.38,2622.31,3315.30
58,2113.38,2614.52,3306.30
59,2113.38,2597.95,3231.97
60,2113.38,2582.55,3171.79
61,2113.38,2567.15,3269.76
62,1993.75,2560.79,3245.42
63,1993.75,2539.20,3345.62
64,1993.75,2508.10,3226.03
65,1993.75,2478.23,3295.10
66,1993.75,2458.55,3305.52
67,1993.75,2439.19,3207.84
68,1993.75,2417.94,3253.17
69,1993.75,2417.58,3217.72
70,1993.75,2404.52,3236.39
71,1993.75,2389.44,3200.02
72,1993.75,2385.16,3262.89
73,1993.75,2374.17,3156.42
74,1993.75,2332.06,3123.29
75,1993.75,2295.12,3241.94
76,1987.98,2266.41,3135.87
77,1987.98,2242.50,3093.39
78,1967.89,2210.19,3085.73
79,1967.89,2170.66,3237.11
80,1967.89,2150.17,3054.67
81,1967.89,2124.30,3004.43
82,1950.73,2112.97,3018.82
83,1950.73,2101.82,3096.23
84,1950.73,2107.35,3089.45
85,1944.64,2105.76,2887.73
86,1944.64,2093.35,3048.04
87,1918.04,2118.13,2950.14
88,1918.04,2109.63,2992.76
89,1918.04,2117.50,3035.52
90,1900.96,2113.45,3056.58
91,1887.00,2086.66,2956.09
92,1880.79,2086.67,2906.88
93,1875.96,2069.24,2864.13
94,1874.48,2028.60,2883.75
95,1874.48,1979.95,2961.35
96,1855.56,1938.73,2964.63
97,1855.56,1936.30,2990.65
98,1855.56,1921.46,2850.95
99,1851.41,1918.06,2875.81
100,1841.48,1935.87,2986.50
101,1841.48,1947.66,2929.05
102,1841.48,1940.60,2979.38
103,1841.48,1933.38,2930.56
104,1838.68,1951.62,2916.74
105,1827.63,1905.68,2820.95
106,1825.69,1873.82,2889.03
107,1825.69,1858.28,2631.93
108,1820.97,1857.41,2558.33
109,1819.85,1862.55,2631.21
110,1817.60,1867.79,2533.92
111,1815.67,1863.66,2562.85
112,1815.12,1860.44,2611.08
113,1809.82,1860.83,2489.27
114,1803.44,1859.58,2698.60
115,1801.21,1874.03,2728.70
116,1796.32,1890.52,2748.53
117,1796.22,1890.64,2709.86
118,1787.69,1880.05,2645.63
119,1784.64,1876.02,2608.06
120,1784.64,1893.48,2605.32
121,1774.37,1896.07,2616.40
122,1774.37,1878.39,2696.99
123,1774.37,1855.73,2627.43
124,1770.13,1830.44,2751.95
125,1770.13,1801.67,2419.26
126,1759.86,1798.19,2454.52
127,1759.86,1793.55,2719.31
128,1759.86,1788.36,2590.91
129,1759.86,1790.81,2720.08
130,1759.86,1783.89,2482.48
131,1743.01,1778.42,2572.78
132,1743.01,1771.40,2669.00
133,1743.01,1770.73,2447.45
134,1743.01,1775.14,2573.00
135,1743.01,1772.47,2482.39
136,1743.01,1778.38,2655.57
137,1743.01,1787.81,2605.79
138,1743.01,1790.94,2663.53
139,1743.01,1805.05,2671.93
140,1743.01,1792.71,2517.36
141,1743.01,1769.06,2486.83
142,1734.39,1756.12,2392.94
143,1734.39,1755.31,2474.81
144,1734.39,1755.03,2449.64
145,1734.39,1761.89,2458.33
146,1734.39,1766.27,2478.38
147,1733.73,1778.83,2703.23
148,1733.73,1793.22,2521.69
149,1729.41,1806.26,2486.63
150,1728.75,1824.81,2493.06
151,1728.75,1831.13,2594.21
152,1728.75,1819.04,2482.49
153,1728.75,1775.97,2548.17
154,1728.48,1752.98,2644.77
155,1728.48,1751.79,2499.46
156,1728.48,1742.09,2459.97
157,1728.48,1740.36,2561.77
158,1728.48,1744.25,2561.77
159,1722.84,1747.55,2482.06
160,1722.84,1766.25,2557.04
161,1722.84,1770.03,2461.39
162,1722.84,1767.19,2429.50
163,1722.84,1772.05,2525.69
164,1722.84,1764.58,2554.85
165,1722.84,1791.17,2679.84
166,1722.74,1790.89,2668.17
167,1722.74,1814.23,2512.33
168,1722.74,1805.29,2567.12
169,1722.74,1773.80,2717.77
170,1717.60,1739.48,2244.01
