Generation,Best,Average,Worst
0,2933.67,3508.75,4069.83
1,2884.44,3375.16,3905.53
2,2796.43,3281.75,3833.24
3,2776.10,3187.62,3935.43
4,2711.46,3112.23,3683.06
5,2616.83,3072.45,3764.87
6,2616.83,3039.77,3688.02
7,2572.53,2993.12,3713.33
8,2569.33,2955.61,3748.72
9,2546.11,2906.34,3575.51
10,2541.14,2836.89,3479.43
11,2518.25,2742.52,3633.79
12,2475.28,2662.60,3332.60
13,2437.12,2671.72,3321.35
14,2425.83,2669.94,3402.21
15,2425.83,2649.01,3290.69
16,2394.97,2639.52,3341.77
17,2369.27,2610.04,3445.07
18,2340.07,2557.62,3289.64
19,2340.07,2555.27,3394.05
20,2329.69,2544.17,3280.74
21,2303.97,2493.88,3277.54
22,2288.27,2406.70,3045.35
23,2266.26,2397.77,3204.00
24,2253.07,2398.97,3094.39
25,2233.75,2352.90,3146.61
26,2211.11,2364.79,3122.89
27,2198.56,2343.89,3048.63
28,2183.48,2289.69,3205.84
29,2168.22,2282.92,3015.74
30,2141.52,2242.87,3097.44
31,2124.82,2243.68,3022.17
32,2106.13,2203.80,2861.56
33,2056.69,2172.17,2886.91
34,2056.69,2152.94,2822.82
35,2055.92,2128.61,2818.54
36,2025.09,2165.34,2900.95
37,2025.09,2095.80,2857.86
38,2025.09,2115.67,2895.21
39,2015.32,2159.69,2884.82
40,2015.32,2097.56,2848.94
41,2011.65,2096.29,2857.76
42,2002.13,2120.44,2826.20
43,1997.28,2062.90,2844.41
44,1987.11,2123.48,2902.34
45,1987.11,2166.32,3003.76
46,1983.40,2154.05,3022.32
47,1980.72,2186.79,2993.38
48,1957.63,2216.32,2973.64
49,1957.63,2220.49,3012.70
50,1957.63,2209.53,3086.37
51,1951.00,2145.16,2928.39
52,1947.77,2048.69,2953.17
53,1942.53,2031.63,2899.48
54,1941.23,2073.20,3071.77
55,1933.08,2056.19,2858.17
56,1932.18,2030.39,2996.86
57,1929.98,2080.11,2927.74
58,1918.25,2086.27,2813.59
59,1918.25,2034.63,2824.18
60,1915.96,2125.01,2910.93
61,1907.90,2012.19,2798.85
62,1907.80,1950.96,2728.35
63,1902.67,1978.86,2814.79
64,1902.67,1961.38,2824.30
65,1901.27,1983.81,2846.71
66,1900.74,1976.59,2818.39
67,1896.04,1985.46,2841.53
68,1890.95,1998.17,2969.55
69,1878.59,2025.53,3020.99
70,1878.59,2019.06,2966.96
71,1878.59,2006.21,2947.40
72,1877.97,2016.95,2963.65
73,1869.47,1955.90,2979.68
74,1869.47,1914.14,2792.89
75,1868.59,1931.88,2733.94
76,1868.59,1935.90,2697.40
77,1866.32,1892.73,2562.59
78,1864.98,1893.70,2611.40
79,1864.62,1923.07,2875.80
80,1864.62,1966.53,2754.33
81,1859.59,1985.91,2773.78
82,1855.97,1911.37,2777.53
83,1855.97,1903.85,2793.38
84,1851.69,1933.25,2798.16
85,1846.75,1886.25,2800.35
86,1846.75,1889.65,2600.33
87,1842.47,1897.42,2662.50
88,1842.47,1904.76,2742.74
89,1841.71,1877.28,2636.85
90,1838.97,1871.65,2545.07
91,1837.25,1871.25,2772.69
92,1834.45,1888.80,2848.85
93,1834.45,1910.81,2772.69
94,1832.01,1920.12,2748.99
95,1831.70,1949.89,2821.91
96,1822.27,1904.48,2837.84
97,1822.27,1924.08,2762.92
98,1822.27,1896.78,2715.98
99,1819.51,1917.10,2826.19
100,1819.51,1876.72,2753.23
101,1816.94,1874.98,2712.71
102,1809.78,1847.38,2612.85
103,1809.78,1852.63,2771.35
104,1807.21,1899.28,2804.88
105,1807.21,1895.09,2870.72
106,1801.67,1925.49,2785.18
107,1801.67,1858.94,2719.98
108,1798.94,1844.50,2640.85
109,1798.94,1857.08,2505.61
110,1798.94,1822.58,2507.62
111,1798.33,1826.80,2402.18
112,1798.33,1820.98,2451.76
113,1794.48,1818.76,2588.74
114,1793.87,1820.80,2406.65
115,1793.87,1830.37,2677.28
116,1792.48,1853.60,2869.70
117,1792.48,1822.57,2531.34
118,1782.53,1818.12,2494.47
119,1781.13,1810.62,2612.36
120,1781.13,1812.33,2520.27
121,1781.13,1814.86,2553.14
122,1771.00,1805.82,2575.58
123,1771.00,1805.71,2482.66
124,1768.81,1822.50,2662.06
125,1767.81,1847.46,2614.38
126,1767.81,1818.08,2530.27
127,1764.98,1832.69,2596.75
128,1764.98,1871.92,2757.22
129,1764.98,1840.94,2650.62
130,1755.67,1881.93,2765.04
131,1755.67,1826.24,2686.24
132,1755.67,1849.13,2647.54
133,1733.81,1899.70,2706.38
134,1733.81,1854.49,2646.78
135,1733.81,1808.15,2684.65
136,1733.81,1834.09,2791.10
137,1733.81,1895.25,2791.10
138,1733.81,1793.05,2690.12
139,1733.81,1752.35,2501.12
140,1729.10,1757.20,2493.08
141,1729.10,1755.74,2662.52
142,1729.10,1766.28,2671.43
143,1729.10,1802.15,2512.79
