Generation,Best,Average,Worst
0,2989.30,3562.08,4154.96
1,2904.01,3472.29,4022.68
2,2887.37,3375.98,3964.58
3,2702.71,3297.42,3924.90
4,2670.54,3221.89,3919.34
5,2637.47,3149.96,3800.80
6,2632.98,3097.36,3763.17
7,2476.01,3041.93,3617.83
8,2401.06,2987.68,3539.11
9,2401.06,2931.24,3655.72
10,2401.06,2870.59,3398.86
11,2401.06,2833.34,3323.91
12,2373.49,2800.69,3480.92
13,2262.18,2737.36,3289.23
14,2262.18,2680.70,3378.95
15,2254.72,2638.61,3409.48
16,2231.82,2592.04,3257.26
17,2205.61,2588.35,3086.92
18,2205.61,2578.04,3071.87
19,2182.45,2585.33,3112.78
20,2182.45,2578.56,3258.03
21,2182.45,2584.50,3208.51
22,2134.49,2576.01,3121.60
23,2134.49,2572.95,3234.87
24,2134.49,2554.14,3208.42
25,2102.20,2551.71,3242.40
26,2102.20,2542.92,3199.19
27,2102.20,2533.49,3129.84
28,2077.79,2527.27,3147.44
29,2077.79,2521.36,3075.81
30,2068.71,2502.58,3130.21
31,2068.71,2481.99,3053.88
32,2068.71,2477.02,3154.04
33,2068.71,2457.87,3250.02
34,2056.19,2425.89,2927.53
35,2056.19,2385.85,3079.23
36,2047.60,2351.58,2932.13
37,2039.46,2328.44,2951.22
38,1999.58,2320.47,2991.20
39,1993.33,2286.36,2889.13
40,1966.55,2241.73,2856.12
41,1966.55,2207.86,2838.89
42,1941.87,2145.60,2857.00
43,1941.87,2083.96,2771.77
44,1934.02,2067.72,2775.93
45,1926.59,2044.51,2897.16
46,1918.31,2019.84,2737.13
47,1918.31,1998.15,2697.70
48,1918.16,2022.97,2733.59
49,1899.25,2007.30,2688.86
