Generation,Best,Average,Worst
0,3145.79,3517.61,4113.65
1,3029.37,3403.79,3935.09
2,2949.23,3340.79,3900.06
3,2904.14,3282.86,3884.40
4,2867.22,3217.80,3787.29
5,2764.42,3142.63,3573.03
6,2564.54,3056.66,3603.68
7,2564.54,2989.00,3567.71
8,2497.47,2901.85,3458.75
9,2464.46,2825.18,3507.58
10,2458.65,2708.42,3292.40
11,2396.25,2671.89,3254.20
12,2384.46,2621.33,3300.30
13,2376.81,2576.72,3383.85
14,2332.46,2545.83,3297.58
15,2332.46,2533.81,3106.26
16,2292.39,2509.11,3114.63
17,2275.22,2477.74,3180.00
18,2256.90,2435.75,3089.00
19,2204.56,2419.86,3060.20
20,2188.47,2381.91,2909.64
21,2188.47,2354.13,2993.89
22,2156.54,2358.63,3111.38
23,2144.51,2335.48,3071.99
24,2099.58,2315.77,2823.21
25,2060.69,2331.47,2936.66
26,2049.03,2311.09,2921.34
27,1989.75,2277.80,2953.74
28,1989.75,2226.24,2852.31
29,1989.75,2221.94,2834.44
30,1989.75,2159.83,2881.63
31,1984.26,2005.70,2576.61
32,1950.04,1997.33,2486.34
33,1950.04,1995.41,2434.00
34,1944.56,1988.51,2464.69
35,1942.85,1964.21,2462.66
36,1942.85,1960.07,2421.77
37,1942.85,1959.13,2402.46
38,1942.85,1955.65,2515.30
39,1942.85,1954.37,2457.06
40,1921.42,1954.45,2558.45
41,1919.52,1950.04,2385.91
42,1893.66,1953.84,2380.05
43,1893.66,1963.75,2297.64
44,1893.66,1943.76,2450.38
45,1893.66,1924.56,2440.33
46,1893.66,1903.09,2399.67
47,1893.66,1903.41,2459.81
48,1893.66,1906.66,2345.57
49,1893.66,1900.25,2404.55
