Generation,Best,Average,Worst
0,3255.26,3593.52,3977.89
1,3149.15,3507.25,3939.33
2,3048.92,3430.70,3995.06
3,3048.92,3393.88,3877.84
4,2971.65,3303.49,3700.79
5,2939.89,3232.07,3825.98
6,2939.89,3171.65,3596.28
7,2799.42,3101.18,3597.30
8,2799.42,3077.85,3506.67
9,2799.42,3064.66,3432.56
10,2778.94,3025.19,3562.40
11,2710.29,2987.43,3462.66
12,2710.29,2922.48,3471.38
13,2710.29,2897.09,3490.05
14,2710.29,2891.77,3355.10
15,2710.29,2839.57,3335.95
16,2710.29,2757.44,3297.19
17,2710.29,2717.18,3320.44
18,2710.29,2710.29,2710.29
19,2710.29,2710.29,2710.29
20,2708.10,2710.95,2778.78
21,2708.10,2711.55,2808.35
22,2708.10,2712.95,2820.10
23,2708.10,2715.04,2836.95
24,2640.51,2710.42,2842.52
25,2640.51,2705.65,2983.69
26,2610.30,2694.25,2857.60
27,2610.30,2670.98,2804.11
28,2545.86,2652.75,2862.93
29,2545.86,2648.45,2845.01
30,2529.23,2627.21,2808.83
31,2529.23,2628.09,2889.17
32,2529.23,2604.14,2901.78
33,2486.64,2581.61,2849.52
34,2486.64,2579.16,2909.59
35,2479.40,2582.93,3027.17
36,2436.93,2586.25,3127.29
37,2436.93,2562.28,2981.94
38,2411.64,2622.77,3282.85
39,2411.64,2562.77,3305.80
40,2411.64,2524.96,3209.79
41,2411.64,2511.55,3216.81
42,2393.53,2510.40,3171.14
43,2354.36,2465.35,3000.50
44,2354.36,2427.07,2793.25
45,2352.10,2432.77,2775.20
46,2352.10,2447.69,3040.72
47,2348.71,2411.60,2852.62
48,2348.71,2365.84,2608.32
49,2346.45,2357.91,2772.83
