Generation,Best,Average,Worst
0,3238.25,3601.66,4108.40
1,3033.76,3489.57,4015.38
2,3033.76,3435.16,3777.44
3,2869.43,3338.78,3821.67
4,2869.43,3314.71,3801.91
5,2869.43,3175.21,3650.91
6,2838.77,3068.92,3439.94
7,2838.77,2946.87,3408.75
8,2814.67,2878.95,3075.85
9,2693.33,2888.00,3209.15
10,2693.33,2870.13,3375.11
11,2613.73,2875.66,3320.16
12,2613.73,2843.48,3306.67
13,2613.73,2827.98,3260.53
14,2568.23,2771.04,3149.80
15,2568.23,2701.28,3238.13
16,2568.23,2654.40,3003.57
17,2568.23,2684.66,3122.64
18,2554.31,2600.25,3119.38
19,2554.31,2573.33,2860.58
20,2554.31,2569.44,2763.83
21,2554.31,2569.04,2788.44
22,2554.31,2558.03,2799.93
23,2554.31,2560.38,2810.45
24,2554.31,2554.83,2606.19
25,2554.31,2557.07,2705.93
26,2542.83,2560.43,3095.16
27,2542.83,2588.84,3119.68
28,2542.83,2560.71,3007.96
29,2542.83,2574.75,3125.40
30,2542.83,2575.20,3166.08
31,2542.83,2582.15,2995.82
32,2542.83,2546.83,2743.91
33,2528.20,2546.50,2794.08
34,2528.20,2561.67,3101.87
35,2528.20,2549.19,3013.10
36,2527.87,2583.91,3021.73
37,2527.87,2557.39,3103.86
38,2527.87,2545.54,3129.39
39,2527.87,2538.80,3128.50
40,2527.87,2536.33,2971.22
41,2527.87,2534.83,3039.42
42,2527.87,2530.18,2637.61
43,2527.87,2533.43,3075.18
44,2523.68,2534.01,3024.41
45,2515.08,2532.14,2791.70
46,2515.08,2554.56,3075.82
47,2492.53,2543.78,3194.07
48,2488.34,2533.72,2879.29
49,2488.34,2527.67,3276.45
50,2488.34,2511.90,3027.85
51,2488.34,2501.89,3088.43
52,2462.14,2496.22,2941.58
53,2462.14,2497.37,2990.50
54,2455.61,2498.13,3004.34
55,2455.61,2528.60,3123.25
56,2449.46,2483.70,2877.67
57,2449.46,2498.63,2990.50
58,2449.46,2490.75,3149.38
59,2446.62,2459.72,2938.34
60,2446.62,2463.92,2893.57
61,2446.62,2455.98,2811.19
62,2446.62,2450.02,2609.31
63,2446.62,2453.93,2847.66
64,2446.62,2456.20,2913.16
65,2446.62,2452.59,2803.05
66,2446.62,2451.66,2827.45
67,2446.62,2446.96,2469.51
68,2446.62,2453.15,2840.79
69,2426.37,2450.83,2820.42
70,2402.12,2452.34,2785.70
71,2373.40,2449.74,2691.78
72,2373.40,2464.08,3217.77
73,2372.19,2427.21,2990.37
74,2372.19,2401.34,3104.02
75,2372.19,2377.45,2607.17
76,2372.19,2381.02,2647.80
77,2372.19,2379.13,2768.26
78,2372.19,2374.37,2590.64
79,2372.19,2380.08,2814.23
80,2372.19,2373.86,2539.54
81,2372.19,2374.91,2644.77
82,2372.19,2373.65,2518.46
83,2372.19,2378.36,2775.90
84,2372.19,2375.35,2537.91
85,2372.19,2372.32,2380.70
86,2372.19,2375.38,2678.53
87,2372.19,2383.09,2950.32
88,2372.19,2379.67,3120.72
89,2372.19,2379.90,2837.73
90,2372.19,2380.80,2923.24
91,2353.17,2379.30,3097.38
92,2353.17,2377.54,2763.00
93,2353.17,2383.88,2693.49
94,2353.17,2364.48,2710.12
95,2353.17,2353.72,2408.36
96,2353.17,2358.61,2803.80
97,2353.17,2354.72,2508.12
98,2353.17,2359.06,2683.57
99,2353.17,2362.12,2902.24
100,2353.17,2357.57,2661.64
101,2353.17,2356.82,2499.43
102,2351.68,2363.89,2828.92
103,2351.68,2359.00,2673.23
104,2351.68,2355.01,2567.49
105,2351.68,2352.49,2379.53
106,2351.68,2355.49,2732.05
107,2351.68,2354.65,2648.35
108,2351.68,2351.92,2375.39
109,2351.68,2352.59,2442.04
110,2347.68,2352.18,2404.99
111,2336.24,2354.89,2661.78
112,2333.71,2355.37,2609.81
113,2333.71,2347.04,2656.12
114,2333.71,2340.67,2648.01
115,2333.71,2340.55,2812.37
116,2333.71,2344.74,2888.16
117,2333.71,2342.63,2719.12
118,2333.71,2345.51,2941.64
119,2333.71,2333.72,2334.92
120,2333.71,2337.62,2540.01
121,2333.71,2350.03,2966.42
122,2333.71,2338.76,2508.06
123,2333.71,2344.60,3097.24
124,2333.71,2335.36,2474.17
125,2333.71,2343.49,2845.21
126,2333.71,2343.75,2778.12
127,2333.71,2343.98,2824.07
128,2333.71,2342.44,2955.53
129,2331.70,2338.70,2526.77
130,2331.70,2335.14,2486.01
131,2331.70,2334.64,2409.27
132,2331.70,2343.87,2666.07
133,2317.58,2339.16,2785.88
134,2317.58,2350.27,3072.95
135,2317.58,2343.31,2824.94
136,2317.58,2340.72,2648.09
137,2317.58,2320.69,2533.54
138,2287.61,2322.10,2649.92
139,2287.61,2324.60,2823.46
140,2287.61,2312.65,2629.87
141,2287.61,2297.93,2720.58
