Generation,Best,Average,Worst
0,3100.54,3527.32,4110.08
1,2941.50,3434.98,4088.04
2,2941.50,3324.94,4019.35
3,2941.50,3265.41,3872.09
4,2832.68,3201.28,3668.84
5,2782.11,3082.07,3668.32
6,2782.11,2996.20,3560.61
7,2743.52,2968.40,3538.71
8,2717.54,2933.18,3649.93
9,2697.17,2858.48,3528.72
10,2694.75,2822.94,3426.99
11,2640.79,2799.80,3387.79
12,2615.25,2777.66,3391.50
13,2574.82,2757.26,3398.66
14,2563.75,2725.22,3261.58
15,2537.57,2657.36,3391.90
16,2488.53,2602.57,3377.66
17,2382.24,2604.96,3251.76
18,2382.24,2576.05,3223.18
19,2328.21,2543.83,3362.23
20,2328.21,2494.27,3453.85
21,2315.73,2388.09,3198.63
22,2315.73,2333.92,2738.25
23,2315.73,2331.74,3008.33
24,2315.73,2333.54,3156.13
25,2315.73,2322.68,3016.36
26,2315.73,2324.38,3125.27
27,2315.73,2322.30,3164.29
28,2315.73,2324.34,3304.35
29,2315.73,2320.78,2690.44
30,2315.21,2325.03,3163.72
31,2315.21,2321.53,3177.10
32,2312.81,2321.17,3000.67
33,2280.86,2326.33,3040.21
34,2280.86,2328.54,3051.11
35,2273.79,2349.02,3185.69
36,2271.00,2385.88,3249.27
37,2270.86,2352.40,3196.31
38,2270.86,2327.18,3143.85
39,2266.98,2311.41,2971.01
40,2257.75,2288.94,3114.80
41,2254.69,2283.28,2904.23
42,2253.98,2298.20,3066.77
43,2252.93,2283.76,2918.18
44,2234.82,2279.44,2994.36
45,2234.82,2281.66,2986.99
46,2198.06,2272.72,2841.09
47,2178.90,2265.42,2947.33
48,2178.90,2243.20,2953.99
49,2166.72,2228.94,2844.39
50,2166.72,2194.90,3025.45
51,2166.72,2202.76,3001.15
52,2166.72,2215.49,3030.54
53,2158.60,2233.64,3123.89
54,2158.60,2181.90,3085.09
55,2158.60,2190.71,3189.72
56,2111.49,2169.52,3066.58
57,2104.17,2176.54,3100.44
58,2102.83,2181.05,3124.24
59,2101.28,2212.06,3119.44
60,2101.28,2201.77,3118.11
61,2101.28,2114.89,3004.05
62,2101.28,2112.00,3000.85
63,2101.28,2108.95,3051.13
64,2101.28,2109.63,3096.35
65,2101.28,2107.82,2959.98
66,2101.28,2106.54,2766.12
67,2095.14,2109.94,2984.24
68,2072.97,2119.34,3151.68
69,2072.97,2150.75,3139.60
70,2069.21,2231.73,3160.43
71,2069.21,2235.94,3188.76
72,2065.61,2106.71,3144.36
73,2065.61,2087.39,3057.50
74,2061.85,2092.04,3198.98
75,2049.00,2103.64,3053.44
76,2049.00,2087.75,2991.29
77,2049.00,2075.77,2947.47
78,2049.00,2053.39,2496.82
79,2049.00,2059.84,2906.48
80,2049.00,2054.49,2993.19
81,2037.75,2054.88,2627.63
82,2037.75,2059.74,3000.14
83,2037.75,2063.35,3043.09
84,2033.93,2059.46,3048.65
85,2026.13,2048.31,3081.31
86,2026.13,2048.23,2927.40
87,2026.13,2045.39,3042.96
88,2026.13,2038.20,2863.34
89,2026.13,2036.72,2732.09
90,2026.13,2031.28,2447.55
91,2026.13,2034.27,2930.26
92,2026.13,2034.59,2889.84
93,1991.01,2037.85,2911.28
94,1991.01,2029.66,2345.25
95,1985.49,2030.81,2961.90
96,1974.94,2016.10,2930.54
97,1969.42,1999.99,2910.72
98,1969.42,1998.66,3034.46
99,1969.42,1982.61,2874.84
100,1969.42,1971.93,2533.08
101,1969.42,1978.26,2679.63
102,1969.42,1986.09,2881.57
103,1969.42,1977.71,2870.69
104,1969.42,1975.10,2765.60
105,1969.42,1977.25,2688.13
106,1969.42,1984.44,2936.65
107,1969.42,1978.17,2943.11
108,1969.42,1975.97,2792.19
109,1961.49,1978.80,3099.38
110,1961.49,1974.85,2498.62
111,1956.85,1980.17,2917.99
112,1934.72,1981.18,2889.57
113,1912.81,1985.46,2949.40
114,1878.97,1994.81,2881.79
115,1878.97,2003.96,2876.39
116,1878.97,2095.49,2892.67
117,1878.97,2107.86,2996.96
118,1877.39,1984.75,2837.61
119,1877.39,1908.54,2797.54
120,1877.39,1899.44,2839.28
121,1877.39,1890.86,2822.84
122,1877.39,1891.68,2887.65
123,1877.39,1891.02,2818.43
124,1877.39,1888.74,2788.88
125,1877.39,1886.90,2462.88
126,1866.34,1881.33,2303.11
127,1866.34,1896.78,2937.22
128,1866.34,1885.26,2783.07
129,1866.34,1898.76,2804.40
130,1866.34,1875.48,2703.46
131,1866.34,1876.80,2846.06
132,1866.34,1872.23,2542.25
133,1866.34,1876.42,2766.51
134,1866.34,1885.20,2873.79
135,1866.34,1878.51,2804.80
136,1866.34,1877.93,2818.71
137,1866.34,1872.62,2862.18
138,1866.34,1874.43,2666.81
139,1866.34,1882.29,2774.46
140,1866.34,1872.12,2291.65
141,1866.34,1874.56,2646.49
142,1866.34,1874.11,2663.87
143,1866.34,1882.62,2819.58
144,1866.34,1875.90,2767.65
145,1866.34,1879.30,2727.20
146,1866.34,1875.88,2679.87
147,1866.34,1873.94,2788.04
148,1866.34,1871.74,2349.07
149,1857.83,1871.25,2550.57
150,1857.83,1877.86,2812.64
151,1857.83,1884.84,2887.08
152,1857.83,1902.95,2842.54
153,1857.83,1869.72,2672.64
154,1857.83,1866.07,2740.43
155,1857.16,1863.73,2549.78
156,1847.23,1877.48,2725.18
157,1847.23,1878.50,2849.74
158,1847.23,1916.02,2750.76
159,1846.47,1937.53,2775.12
160,1846.47,1867.82,2511.53
161,1846.47,1887.91,2654.36
162,1846.47,1927.85,2827.37
163,1846.47,1887.52,2496.97
164,1846.47,1857.89,2593.10
165,1846.47,1858.72,2684.25
166,1846.47,1854.13,2578.73
167,1846.47,1856.15,2732.37
168,1846.47,1853.10,2713.93
169,1844.59,1857.73,2811.68
170,1844.59,1857.63,2720.08
171,1844.59,1863.14,2455.78
172,1844.59,1888.54,2634.97
173,1844.59,1861.23,2444.06
174,1844.59,1854.64,2384.44
175,1844.59,1850.19,2446.81
176,1833.10,1853.29,2720.47
177,1833.10,1851.44,2808.80
178,1833.10,1851.78,2751.01
179,1833.10,1855.63,2651.81
180,1833.10,1840.21,2431.61
181,1833.10,1842.00,2794.76
182,1833.10,1839.25,2542.05
183,1831.51,1836.34,2307.65
184,1831.51,1841.60,2881.71
185,1831.51,1873.27,2706.20
186,1831.51,1915.68,2538.23
187,1831.51,1848.19,2442.40
188,1831.51,1841.24,2558.69
189,1831.51,1843.40,2787.69
190,1831.51,1839.67,2714.35
191,1831.51,1841.04,2727.66
192,1831.51,1838.47,2485.22
193,1831.51,1835.17,2414.79
194,1831.51,1837.81,2322.71
195,1831.51,1840.87,2794.50
196,1831.51,1844.45,2821.71
197,1831.51,1839.28,2559.32
198,1831.51,1840.88,2413.51
199,1831.51,1843.93,2771.62
200,1831.51,1833.50,2122.66
201,1831.51,1840.46,2651.47
202,1831.51,1837.63,2836.07
203,1831.51,1835.69,2450.20
204,1831.51,1835.36,2340.55
205,1818.42,1844.62,2748.61
206,1818.42,1843.87,2556.90
207,1818.42,1861.83,2747.50
208,1811.01,1905.00,2784.58
209,1811.01,1833.56,2556.90
210,1811.01,1827.62,2478.41
211,1811.01,1826.30,2586.81
212,1811.01,1818.93,2705.86
213,1792.52,1820.37,2566.11
214,1792.52,1827.98,2709.37
215,1792.52,1840.05,2731.69
216,1792.52,1843.32,2573.64
217,1792.52,1804.39,2652.75
218,1792.52,1805.46,2653.54
219,1792.52,1800.25,2505.87
220,1792.52,1798.42,2607.00
221,1792.52,1798.21,2431.30
222,1792.52,1800.55,2680.99
223,1792.52,1793.82,2241.40
224,1785.18,1801.09,2530.59
225,1785.18,1801.85,2776.94
226,1785.18,1816.23,2759.72
227,1785.18,1803.40,2577.59
228,1785.18,1792.76,2342.01
229,1785.18,1793.98,2441.49
230,1785.18,1794.45,2499.71
231,1785.18,1798.43,2604.38
232,1785.18,1790.29,2262.55
233,1785.18,1794.92,2583.74
234,1785.18,1793.21,2507.59
235,1785.18,1792.93,2253.22
236,1785.18,1793.83,2746.61
237,1785.18,1790.63,2585.93
238,1785.18,1795.45,2698.64
239,1785.18,1794.46,2573.71
240,1785.18,1793.00,2502.15
241,1785.18,1796.98,2767.33
242,1771.91,1788.56,2256.11
243,1771.91,1790.15,2215.05
244,1771.91,1788.18,2334.12
245,1771.91,1783.36,2406.00
246,1771.91,1783.21,2818.17
247,1771.91,1777.11,2362.46
248,1771.91,1779.20,2759.81
249,1771.91,1781.03,2577.53
250,1771.91,1781.18,2686.69
251,1771.91,1781.33,2603.54
252,1771.91,1783.68,2711.92
253,1771.91,1780.50,2633.15
254,1771.91,1778.77,2319.67
255,1771.91,1779.77,2748.16
256,1771.91,1778.81,2651.07
257,1771.91,1784.78,2554.34
258,1771.91,1785.22,2731.54
259,1771.91,1777.63,2339.09
260,1771.91,1777.84,2204.15
261,1771.91,1780.52,2297.46
262,1771.91,1776.21,2267.55
263,1771.91,1776.02,2633.15
264,1771.91,1780.63,2286.70
265,1771.91,1781.31,2620.54
266,1771.91,1777.98,2291.76
267,1771.91,1783.47,2816.43
268,1771.91,1780.99,2711.92
269,1771.91,1780.75,2731.54
270,1771.91,1784.69,2699.82
271,1771.91,1780.13,2634.34
272,1771.91,1781.05,2645.52
273,1771.91,1776.22,2502.37
274,1771.91,1777.02,2192.23
275,1771.91,1780.44,2252.09
276,1771.91,1778.60,2438.81
277,1771.89,1782.59,2513.55
278,1771.89,1780.84,2350.05
279,1771.89,1788.05,2694.65
280,1771.89,1821.11,2612.51
281,1765.09,1820.50,2316.29
282,1765.09,1781.65,2777.28
283,1765.09,1786.41,2774.29
284,1765.09,1785.87,2534.41
285,1765.09,1772.91,2272.92
