Generation,Best,Average,Worst
0,3202.87,3590.99,4131.60
1,3130.01,3473.92,3998.37
2,2938.50,3425.88,3781.95
3,2938.50,3383.25,3864.93
4,2938.50,3320.92,3793.06
5,2908.84,3226.91,3667.62
6,2840.07,3175.71,3622.62
7,2840.07,3129.52,3624.19
8,2840.07,3150.88,3716.92
9,2840.07,3114.23,3630.40
10,2840.07,3070.62,3690.81
11,2824.18,3070.79,3534.15
12,2814.70,3040.76,3606.02
13,2730.45,3012.26,3539.64
14,2730.45,3002.09,3555.02
15,2730.45,3018.11,3710.89
16,2643.12,3019.06,3660.33
17,2643.12,3006.63,3639.54
18,2643.12,2962.57,3511.09
19,2643.12,2922.77,3563.85
20,2643.12,2946.47,3635.39
21,2643.12,2863.64,3525.97
22,2643.12,2845.94,3507.87
23,2622.03,2778.86,3568.03
24,2622.03,2681.12,3488.89
25,2594.56,2647.07,3096.71
26,2580.87,2665.09,3342.66
27,2580.87,2651.61,3330.14
28,2523.26,2695.22,3375.54
29,2523.26,2671.91,3289.06
30,2523.26,2666.20,3272.96
31,2523.26,2671.56,3281.20
32,2523.26,2621.96,3190.51
33,2513.68,2621.18,3234.81
34,2513.68,2578.66,3241.41
35,2513.68,2553.12,3196.09
36,2493.89,2552.91,3195.91
37,2493.89,2546.50,3158.56
38,2476.06,2520.23,3117.94
39,2476.06,2507.94,2687.18
40,2476.06,2495.06,2544.67
41,2469.56,2494.35,2780.20
42,2469.56,2482.31,2695.97
43,2469.56,2484.46,2726.77
44,2469.56,2498.86,3043.00
45,2460.88,2520.97,3142.35
46,2460.88,2495.60,2934.46
47,2458.00,2474.44,2684.76
48,2443.05,2482.97,2830.48
49,2443.05,2470.74,2818.50
