Generation,Best,Average,Worst
0,3019.77,3603.47,4127.54
1,3019.77,3552.37,4035.44
2,3019.77,3508.96,4007.52
3,2964.68,3443.42,4009.71
4,2964.68,3431.04,3857.91
5,2949.32,3396.91,3893.63
6,2930.84,3362.00,3949.32
7,2871.54,3331.84,3919.61
8,2850.88,3335.07,3860.11
9,2850.88,3304.07,3851.28
10,2664.88,3269.76,3795.18
11,2640.24,3246.43,3874.83
12,2640.24,3236.01,3732.52
13,2640.24,3205.28,3757.27
14,2640.24,3203.03,3727.25
15,2633.21,3176.35,3786.80
16,2633.21,3165.13,3782.47
17,2524.06,3152.04,3750.11
18,2524.06,3116.54,3706.10
19,2524.06,3102.56,3717.12
20,2524.06,3095.69,3681.29
21,2524.06,3073.00,3565.21
22,2524.06,3056.00,3612.13
23,2524.06,3048.52,3590.84
24,2480.89,3036.21,3616.90
25,2480.89,3013.17,3628.11
26,2480.89,3003.23,3563.43
27,2480.89,2977.22,3705.42
28,2480.89,2963.05,3488.52
29,2468.05,2935.61,3497.11
30,2468.05,2925.30,3717.38
31,2468.05,2912.04,3474.24
32,2392.11,2896.00,3499.87
33,2392.11,2886.17,3545.59
34,2392.11,2887.10,3402.11
35,2392.11,2882.95,3537.16
36,2392.11,2881.70,3382.84
37,2392.11,2864.84,3549.04
38,2392.11,2861.85,3398.93
39,2372.61,2835.23,3508.50
40,2372.61,2833.08,3422.87
41,2366.37,2834.19,3332.65
42,2348.54,2817.42,3418.04
43,2304.21,2824.54,3388.71
44,2304.21,2808.83,3454.39
45,2304.21,2827.36,3480.37
46,2304.21,2842.33,3391.46
47,2304.21,2829.04,3320.01
48,2304.21,2828.84,3449.19
49,2304.07,2842.33,3424.82
50,2304.07,2857.07,3472.07
51,2304.07,2863.60,3486.10
52,2304.07,2879.96,3478.12
53,2304.07,2866.23,3462.84
54,2304.07,2860.87,3505.56
55,2304.07,2865.86,3466.69
56,2304.07,2843.29,3431.21
57,2304.07,2818.98,3328.77
58,2304.07,2849.20,3484.42
59,2245.33,2826.60,3323.93
60,2245.33,2813.24,3328.03
61,2245.33,2816.18,3410.00
62,2245.33,2807.88,3343.40
63,2245.33,2807.35,3506.43
64,2245.33,2821.72,3409.94
65,2245.33,2812.73,3402.60
66,2245.33,2819.45,3384.89
67,2245.33,2819.11,3570.49
68,2245.33,2801.08,3255.36
69,2245.33,2807.19,3386.59
70,2245.33,2807.31,3334.45
71,2245.33,2795.29,3424.09
72,2245.33,2791.74,3497.51
73,2245.33,2801.98,3349.96
74,2245.33,2805.34,3341.63
75,2245.33,2786.84,3283.66
76,2230.25,2803.16,3426.68
77,2230.25,2808.89,3354.33
78,2230.25,2800.38,3382.21
79,2230.25,2804.00,3349.79
80,2230.25,2794.34,3393.66
81,2230.25,2807.31,3424.14
82,2230.25,2804.38,3373.05
83,2230.25,2799.22,3401.51
84,2230.25,2772.38,3327.85
85,2230.25,2772.29,3499.42
86,2218.61,2764.26,3333.22
87,2218.61,2769.52,3270.96
88,2218.07,2757.37,3358.19
89,2218.07,2763.36,3344.97
90,2218.07,2775.52,3399.65
91,2218.07,2783.96,3326.97
92,2218.07,2777.54,3387.72
93,2218.07,2783.15,3267.48
94,2218.07,2790.66,3318.41
95,2203.47,2790.67,3501.36
96,2203.47,2802.16,3408.48
97,2203.47,2803.95,3322.23
98,2203.47,2821.64,3373.66
99,2203.47,2822.44,3698.89
100,2203.47,2824.15,3429.66
101,2203.47,2820.80,3307.00
102,2203.47,2807.51,3268.14
103,2203.47,2806.70,3455.37
104,2203.47,2808.75,3449.10
105,2203.47,2815.08,3428.80
106,2203.47,2816.11,3478.03
107,2203.47,2809.72,3365.39
108,2203.47,2801.16,3428.77
109,2156.08,2807.41,3368.01
110,2156.08,2816.55,3662.52
111,2156.08,2814.74,3306.74
112,2156.08,2826.25,3337.82
113,2156.08,2823.48,3340.98
114,2156.08,2826.72,3651.04
115,2156.08,2811.63,3288.74
116,2156.08,2781.74,3380.33
117,2156.08,2783.42,3312.64
118,2156.08,2773.08,3244.31
119,2156.08,2764.66,3287.00
120,2156.08,2761.67,3373.03
121,2156.08,2752.82,3246.24
122,2156.08,2713.75,3366.52
123,2156.08,2715.64,3403.48
124,2156.08,2704.65,3212.74
125,2156.08,2713.72,3476.00
126,2156.08,2709.33,3249.81
127,2154.82,2712.81,3356.65
128,2154.82,2689.07,3344.38
129,2154.82,2696.63,3361.56
130,2154.82,2676.92,3256.02
131,2153.00,2682.43,3259.30
132,2153.00,2687.26,3262.89
133,2153.00,2677.92,3210.15
134,2153.00,2655.59,3295.20
135,1938.23,2650.89,3153.31
136,1938.23,2632.46,3418.92
137,1938.23,2621.89,3226.40
138,1938.23,2594.93,3276.40
139,1938.23,2562.60,3388.64
140,1938.23,2561.42,3154.09
141,1938.23,2564.93,3312.77
142,1938.23,2559.30,3066.97
143,1938.23,2541.30,3112.50
144,1938.23,2547.08,3104.86
145,1938.23,2540.78,3035.25
146,1938.23,2522.04,3110.28
147,1938.23,2514.38,3087.52
148,1938.23,2509.85,3094.00
149,1938.23,2490.59,3222.91
150,1938.23,2471.95,3108.53
151,1938.23,2465.65,3088.97
152,1938.23,2454.97,3026.43
153,1938.23,2442.03,2994.71
154,1938.23,2425.04,3023.34
155,1938.23,2408.08,3010.34
156,1938.23,2406.27,2940.53
157,1871.82,2396.12,3143.57
158,1871.82,2418.37,3015.91
159,1871.82,2397.56,3004.65
160,1871.82,2401.77,3109.83
161,1871.82,2406.44,3116.11
162,1871.82,2390.46,2928.60
163,1871.82,2406.43,3036.40
164,1871.82,2412.17,3008.89
165,1868.46,2425.96,3079.57
166,1868.46,2441.20,3065.21
167,1868.46,2456.77,2995.24
168,1868.46,2452.36,3151.01
169,1868.46,2479.98,3102.01
170,1868.46,2460.35,3142.75
171,1855.10,2433.48,3035.67
172,1851.66,2413.57,3089.85
173,1851.66,2395.07,3083.89
174,1851.66,2373.31,2924.55
175,1851.66,2361.16,2934.14
176,1851.66,2354.99,3082.19
177,1851.66,2336.41,2997.85
178,1850.31,2325.31,2931.20
179,1850.26,2307.81,3012.72
180,1849.93,2311.46,3065.56
181,1849.93,2310.11,2975.75
182,1849.93,2303.58,3038.71
183,1849.93,2274.68,2935.98
184,1819.56,2269.86,2843.11
185,1819.56,2265.54,2868.28
186,1819.56,2254.58,2818.49
187,1819.56,2243.07,2858.30
188,1819.56,2245.91,2883.40
189,1819.56,2232.23,2812.47
190,1819.56,2235.60,2942.60
191,1819.56,2242.31,2778.06
192,1819.56,2230.05,2790.79
193,1819.56,2211.96,2808.95
194,1819.56,2217.04,2817.20
195,1814.03,2213.00,2802.28
196,1814.03,2201.63,2843.89
197,1799.12,2169.23,2962.36
198,1795.76,2163.74,2906.62
199,1795.01,2113.35,2888.12
