Generation,Best,Average,Worst
0,3028.54,3528.05,3896.91
1,3028.54,3438.40,3867.65
2,2946.27,3329.77,3766.85
3,2934.76,3254.53,3884.00
4,2757.66,3183.61,3603.28
5,2719.51,3103.76,3541.87
6,2719.51,3029.62,3587.13
7,2652.73,2960.30,3384.81
8,2652.73,2877.89,3281.89
9,2652.73,2777.20,3229.41
10,2652.73,2750.48,3187.45
11,2646.30,2671.54,3005.00
12,2641.30,2666.90,2958.71
13,2641.30,2668.13,3022.68
14,2641.30,2662.75,3058.90
15,2641.30,2672.40,3131.80
16,2633.89,2662.18,3003.01
17,2630.61,2671.65,3026.98
18,2623.16,2689.37,3092.41
19,2615.94,2699.13,3035.66
20,2609.80,2685.07,3077.89
21,2583.73,2680.08,3026.60
22,2583.73,2669.04,3061.88
23,2577.89,2695.76,3113.96
24,2558.13,2628.71,2942.19
25,2558.13,2680.56,3078.74
26,2558.13,2658.61,3108.92
27,2545.88,2610.95,3007.53
28,2543.72,2574.04,2992.80
29,2543.72,2595.56,3078.64
30,2538.51,2582.40,3065.02
31,2512.56,2608.45,3061.99
32,2512.56,2593.54,3053.11
33,2507.36,2586.71,2996.72
34,2448.46,2584.78,2910.05
35,2443.26,2522.30,2895.24
36,2443.26,2531.43,2918.21
37,2443.26,2469.93,2869.89
38,2423.10,2453.04,2684.44
39,2423.10,2486.14,2999.50
40,2423.10,2558.08,3047.34
41,2423.10,2458.15,2955.16
42,2423.10,2437.11,2799.91
43,2423.10,2426.41,2753.85
44,2423.10,2445.60,2822.93
45,2422.08,2447.83,2881.53
46,2419.06,2440.28,2805.74
47,2418.03,2446.41,2788.52
48,2418.03,2456.88,2763.34
49,2413.91,2434.76,2754.09
50,2413.91,2443.85,2937.67
51,2413.91,2507.91,2906.24
52,2413.87,2428.89,2941.99
53,2387.35,2446.99,2803.91
54,2387.35,2442.17,2792.34
55,2387.35,2481.85,2813.57
56,2387.35,2410.34,2769.67
57,2378.95,2410.05,2869.33
58,2364.62,2413.67,2829.23
59,2364.62,2428.99,2995.98
60,2364.62,2387.59,2815.32
61,2364.62,2377.05,2841.46
62,2361.51,2383.57,2793.41
63,2361.51,2398.59,2826.51
64,2344.65,2449.60,2953.52
65,2344.65,2475.53,2852.60
66,2341.54,2458.15,2998.30
67,2330.43,2487.33,2964.05
68,2322.52,2462.07,2957.70
69,2283.89,2384.80,3049.66
70,2280.78,2395.77,2838.48
71,2280.78,2419.13,3001.63
72,2280.78,2358.88,2895.57
73,2271.02,2303.57,2848.18
74,2271.02,2322.14,2852.12
75,2271.02,2382.22,2816.45
76,2271.02,2289.13,2738.74
77,2271.02,2277.76,2470.68
78,2271.02,2287.19,2792.87
79,2271.02,2279.56,2454.84
80,2270.82,2286.28,2606.95
81,2270.82,2290.32,2661.23
82,2270.82,2295.17,2604.09
83,2270.82,2279.58,2595.20
84,2248.86,2282.56,2594.92
85,2246.00,2297.15,2792.72
86,2246.00,2346.67,2954.32
87,2246.00,2306.43,2683.54
88,2178.30,2267.07,2747.16
89,2178.30,2249.40,2450.39
90,2178.30,2240.60,2918.73
91,2178.30,2196.92,2836.46
92,2174.03,2188.85,2492.86
93,2174.03,2213.08,2550.19
94,2174.03,2198.73,2583.81
95,2173.60,2198.69,2872.54
96,2169.32,2193.78,2779.74
97,2108.06,2191.27,2693.89
98,2108.06,2203.52,2708.22
99,2108.06,2218.69,2551.09
100,2103.79,2178.24,2847.74
101,2103.79,2128.40,2722.93
102,2103.79,2116.96,2552.76
103,2103.79,2125.42,2479.07
104,2103.79,2114.62,2365.09
105,2103.79,2117.26,2427.61
106,2103.79,2116.38,2371.81
107,2103.79,2119.15,2636.32
108,2103.79,2123.44,2597.07
109,2103.79,2121.27,2484.73
110,2103.79,2123.03,2504.79
111,2103.79,2121.05,2420.33
112,2086.45,2127.72,2601.95
113,2086.45,2125.96,2374.66
114,2079.87,2138.95,2488.89
115,2079.87,2120.09,2496.65
116,2079.87,2153.49,2584.57
117,2075.83,2109.47,2796.43
118,2075.83,2119.32,2514.62
119,2075.83,2195.58,2589.20
120,2075.83,2144.55,2635.91
121,2075.83,2100.44,2630.82
122,2075.83,2100.49,2417.00
123,2075.83,2083.29,2356.76
124,2068.06,2099.62,2587.11
125,2068.06,2091.01,2259.48
126,2068.06,2122.07,2709.33
127,2068.06,2082.59,2519.42
128,2068.06,2095.61,2742.35
129,2066.91,2079.92,2391.79
130,2066.91,2096.52,2535.20
131,2056.57,2106.04,2608.78
132,2056.57,2098.44,2699.35
133,2046.84,2116.67,2754.41
134,2046.84,2102.63,2525.57
135,2044.42,2106.67,2489.16
136,2044.42,2101.20,2540.34
137,2044.42,2070.95,2397.82
138,2044.42,2077.33,2567.17
139,2044.42,2053.16,2311.70
140,2044.42,2075.78,2631.65
141,2044.42,2070.33,2693.45
142,2044.42,2059.07,2361.55
143,2044.42,2061.61,2625.43
144,2032.70,2064.69,2463.71
145,2032.70,2085.77,2584.10
146,2030.12,2094.50,2530.22
147,2028.65,2080.22,2521.03
148,2028.65,2065.06,2601.78
149,1994.45,2039.20,2200.52
150,1994.45,2057.00,2761.04
151,1986.99,2060.42,2515.95
152,1986.99,2032.69,2657.66
153,1986.99,2133.68,2742.23
154,1986.99,2024.62,2734.78
155,1986.99,2011.40,2436.87
156,1986.99,2002.81,2455.99
157,1959.98,1995.35,2324.15
158,1959.98,2003.56,2461.94
159,1957.92,2026.49,2645.88
160,1957.92,1979.16,2595.29
161,1957.92,1992.13,2483.44
162,1957.92,1987.69,2585.85
163,1957.92,1983.59,2568.78
164,1957.92,1978.37,2717.52
165,1957.92,1983.23,2518.50
166,1957.92,1977.32,2410.42
167,1957.92,1992.12,2568.57
168,1957.92,1981.44,2515.79
169,1957.92,1981.44,2385.02
170,1957.92,1975.71,2397.07
171,1957.92,1974.70,2409.27
172,1957.92,1986.25,2729.86
173,1952.22,1995.49,2683.28
174,1952.22,1993.68,2606.91
175,1952.22,1990.50,2618.18
176,1952.22,1974.74,2486.36
177,1952.22,1986.81,2565.29
178,1925.08,1967.41,2284.47
179,1925.08,1963.30,2349.47
180,1925.08,1957.72,2403.35
181,1925.08,1935.74,2560.68
182,1925.08,1934.84,2295.62
183,1925.08,1949.27,2276.10
184,1925.08,1942.85,2348.08
185,1924.77,1939.90,2381.99
186,1922.95,1938.01,2247.02
187,1919.81,1949.37,2789.98
188,1914.13,1973.04,2562.04
189,1912.53,1980.84,2498.77
190,1912.53,2020.48,2699.74
191,1912.31,1995.48,2701.97
192,1898.80,1941.89,2534.30
193,1898.80,1942.26,2420.14
194,1898.58,1970.44,2665.00
195,1898.58,1945.75,2456.21
196,1898.58,1917.65,2349.51
197,1898.58,1911.62,2364.12
198,1898.58,1911.03,2254.08
199,1898.58,1935.12,2419.80
200,1898.58,1907.93,2365.77
201,1897.65,1931.99,2504.23
202,1897.65,1933.55,2588.11
203,1897.65,1966.35,2443.38
204,1895.33,1938.23,2663.42
205,1895.33,1924.96,2816.36
206,1895.33,1917.87,2195.88
207,1895.33,1917.66,2353.47
208,1895.33,1912.71,2511.55
209,1883.63,1913.44,2559.03
210,1883.63,1912.49,2327.68
211,1881.01,1917.11,2616.47
212,1881.01,1914.11,2684.48
213,1881.01,1903.48,2436.15
214,1881.01,1902.37,2655.31
215,1881.01,1922.74,2444.20
216,1881.01,1921.27,2495.12
217,1881.01,1906.95,2652.38
218,1881.01,1908.50,2585.19
219,1881.01,1909.59,2441.37
220,1881.01,1902.65,2590.97
221,1881.01,1910.60,2300.86
222,1881.01,1909.08,2466.78
223,1881.01,1908.46,2599.87
224,1881.01,1895.61,2191.41
225,1881.01,1895.65,2423.57
226,1881.01,1904.76,2411.20
227,1881.01,1910.78,2604.87
228,1881.01,1904.53,2453.88
229,1881.01,1903.59,2706.04
230,1881.01,1925.19,2455.68
231,1881.01,1904.65,2455.68
232,1881.01,1898.47,2329.09
233,1881.01,1911.23,2565.45
234,1879.71,1888.79,2160.47
235,1879.71,1924.70,2490.71
236,1879.71,1939.68,2678.77
237,1873.94,1927.31,2785.44
238,1873.94,1933.84,2765.10
239,1873.94,1956.55,2576.20
240,1873.94,1911.14,2543.67
241,1873.94,1905.67,2493.61
242,1873.94,1897.50,2473.94
243,1873.94,1909.53,2609.11
244,1873.94,1891.42,2689.32
245,1873.94,1886.06,2493.61
