Generation,Best,Average,Worst
0,3215.25,3575.05,4042.00
1,3114.58,3503.18,3928.88
2,2934.71,3407.77,3949.31
3,2934.71,3375.75,3957.91
4,2934.71,3365.42,3737.26
5,2934.71,3296.03,3804.77
6,2801.05,3294.46,3819.20
7,2801.05,3185.52,3641.38
8,2801.05,3148.54,3620.29
9,2801.05,3119.89,3586.61
10,2787.77,3057.91,3493.04
11,2787.77,3055.78,3471.35
12,2787.77,3030.94,3536.56
13,2787.77,3045.26,3556.94
14,2770.14,3008.74,3532.58
15,2746.49,2982.61,3456.54
16,2727.04,2950.43,3433.85
17,2727.04,2911.75,3355.01
18,2727.04,2901.48,3340.05
19,2652.20,2860.73,3241.03
20,2652.20,2826.98,3198.53
21,2603.24,2787.61,3167.66
22,2603.24,2748.61,3113.07
23,2603.24,2721.64,3081.77
24,2603.24,2690.45,3229.46
25,2603.24,2677.19,3206.81
26,2603.24,2680.14,3171.05
27,2581.04,2657.79,3143.89
28,2581.04,2659.70,3031.78
29,2581.04,2689.24,3155.32
30,2581.04,2656.60,3104.37
31,2581.04,2659.39,3084.58
32,2544.33,2646.11,3188.27
33,2544.33,2618.46,3235.58
34,2544.33,2586.74,3121.37
35,2544.33,2577.01,3119.24
36,2542.77,2567.54,3121.37
37,2542.77,2547.24,2599.67
38,2542.77,2544.18,2544.33
39,2542.77,2549.85,3070.44
40,2542.77,2543.61,2544.33
41,2542.77,2544.83,2729.75
42,2542.77,2544.56,2654.56
43,2542.77,2544.33,2698.26
44,2542.77,2545.56,2821.54
45,2542.77,2546.38,2782.69
46,2542.77,2546.95,2957.14
47,2542.77,2542.77,2542.77
48,2542.77,2544.27,2692.77
49,2542.77,2544.65,2658.68
