Generation,Best,Average,Worst
0,3128.99,3561.36,3906.13
1,3067.02,3448.65,3749.05
2,3058.38,3351.33,3727.68
3,3045.82,3303.06,3711.03
4,2866.14,3226.81,3713.66
5,2866.14,3185.84,3691.39
6,2783.43,3163.35,3531.63
7,2783.43,3129.56,3540.88
8,2686.21,3056.50,3531.19
9,2686.21,3081.72,3449.65
10,2569.52,3003.64,3487.29
11,2547.54,2880.61,3357.70
12,2533.60,2710.25,3368.92
13,2533.60,2658.10,3420.69
14,2533.60,2603.63,3297.32
15,2533.60,2550.14,2989.19
16,2527.80,2571.07,3447.35
17,2495.64,2562.74,3234.60
18,2465.02,2581.97,3451.82
19,2465.02,2559.43,3059.68
20,2427.07,2556.39,3155.99
21,2427.07,2516.77,3198.98
22,2370.96,2471.06,2940.56
23,2370.96,2435.31,2796.04
24,2370.96,2428.12,2965.90
25,2370.96,2383.97,2769.17
26,2370.96,2402.27,3130.30
27,2335.37,2383.12,3213.01
28,2335.37,2418.46,3078.09
29,2314.59,2445.76,3005.23
30,2314.59,2352.55,2761.69
31,2305.74,2360.73,3303.95
32,2305.74,2336.72,3078.88
33,2297.81,2394.80,2994.97
34,2297.43,2356.51,2974.98
35,2297.43,2394.23,2822.59
36,2297.43,2385.96,2848.22
37,2297.43,2339.79,2955.53
38,2268.09,2326.27,3311.69
39,2266.05,2333.38,2982.86
40,2260.69,2334.35,3289.49
41,2258.47,2294.23,3056.98
42,2251.07,2288.26,2671.91
43,2244.31,2299.10,3213.90
44,2242.27,2287.67,2948.80
45,2242.14,2310.67,2946.55
46,2240.10,2262.39,2647.57
47,2228.02,2266.99,2817.98
48,2228.02,2259.96,2873.43
49,2226.59,2253.62,2893.72
50,2214.51,2264.45,2878.55
51,2214.51,2235.57,2669.42
52,2214.51,2232.07,2715.39
53,2199.04,2238.82,3017.70
54,2199.04,2244.20,2704.52
55,2199.04,2241.25,2731.74
56,2188.30,2223.48,2888.63
57,2188.30,2231.51,3116.54
58,2188.30,2222.85,2972.35
59,2188.30,2213.20,2707.60
60,2188.30,2214.52,2756.94
61,2188.30,2205.30,2495.06
62,2188.30,2201.21,2484.26
63,2188.30,2207.17,2477.79
64,2188.30,2207.37,2527.87
65,2188.30,2215.32,2965.11
66,2188.30,2196.02,2443.54
67,2188.30,2214.54,2991.62
68,2174.93,2199.37,2625.52
69,2174.93,2240.11,2913.97
70,2174.93,2294.44,2972.36
71,2174.93,2253.28,3169.82
72,2174.93,2194.53,2647.85
73,2174.93,2184.72,2413.64
74,2174.93,2191.58,2548.90
75,2174.93,2193.06,2504.84
76,2174.93,2184.41,2467.21
77,2093.42,2192.70,2964.62
78,2093.42,2248.78,2934.50
79,2093.42,2222.37,2939.43
80,2093.42,2118.20,2488.73
81,2093.42,2103.87,2400.51
82,2093.42,2110.11,2555.53
83,2093.42,2119.47,2886.42
84,2093.42,2102.32,2429.56
85,2093.42,2108.83,2671.17
86,2093.42,2121.04,2615.72
87,2093.42,2112.80,2369.07
88,2093.42,2109.57,2846.72
89,2093.42,2115.70,2510.90
90,2092.76,2113.62,2613.41
91,2092.76,2122.07,2998.87
92,2092.76,2149.91,2782.88
93,2092.76,2120.49,2598.66
94,2091.72,2111.23,2433.76
95,2089.93,2127.44,2793.34
96,2047.39,2148.28,2871.41
97,2047.39,2191.70,2881.29
98,2045.60,2182.57,2885.73
99,2045.60,2120.04,2614.75
100,2045.60,2122.54,2776.89
101,2045.60,2052.71,2361.34
102,2045.60,2058.80,2332.32
103,2030.31,2070.44,2542.26
104,2030.31,2078.76,2937.59
105,2015.12,2145.84,2988.73
106,2015.12,2072.57,3045.66
107,2014.06,2133.81,3020.39
108,2014.06,2066.72,2807.84
109,2014.06,2120.39,2996.32
110,2014.06,2029.76,2766.70
111,2007.77,2039.81,2839.03
112,2007.77,2036.79,2642.45
113,2007.77,2061.36,2691.31
114,2007.77,2040.21,2656.28
115,2007.77,2036.56,2858.93
116,2007.77,2022.84,2599.48
117,2007.77,2036.91,2731.49
118,2007.47,2017.87,2226.28
119,2007.47,2019.37,2306.80
120,2007.47,2060.46,2858.14
121,2001.10,2026.50,2616.49
122,2001.10,2055.52,2945.33
123,2001.10,2093.07,2971.01
124,2000.06,2116.54,3006.36
125,2000.06,2024.02,2550.02
126,2000.06,2084.06,2862.47
127,2000.06,2054.08,2898.58
128,2000.06,2037.95,2799.69
129,2000.06,2010.54,2326.15
130,2000.06,2010.60,2300.91
131,2000.06,2035.69,2846.80
132,1996.53,2032.23,2753.36
133,1994.72,2055.31,2899.75
134,1994.72,2177.86,2969.42
135,1994.72,2186.22,2955.81
136,1994.72,2070.11,2910.72
137,1994.72,2008.86,2687.57
