Generation,Best,Average,Worst
0,2970.51,3549.49,4091.31
1,2927.14,3443.83,3874.09
2,2896.91,3379.07,3936.09
3,2812.78,3311.08,3927.90
4,2694.32,3244.61,3747.05
5,2676.46,3206.92,3830.40
6,2624.75,3172.05,3752.72
7,2624.75,3121.32,3696.57
8,2595.72,3084.64,3860.19
9,2595.72,3053.11,3525.21
10,2504.39,3017.73,3566.88
11,2504.39,2989.88,3573.73
12,2504.39,2971.76,3566.91
13,2499.54,2968.23,3480.91
14,2499.54,2951.07,3487.91
15,2420.52,2924.62,3503.24
16,2403.18,2897.53,3424.56
17,2403.18,2882.97,3527.74
18,2360.65,2877.15,3575.22
19,2360.65,2874.77,3471.31
20,2188.88,2862.75,3384.05
21,2182.40,2843.49,3381.03
22,2182.40,2830.98,3490.29
23,2182.40,2802.59,3303.49
24,2170.84,2755.54,3254.64
25,2170.84,2710.89,3345.72
26,2136.39,2647.24,3310.83
27,2136.39,2546.52,3277.36
28,2116.45,2414.10,3082.08
29,2077.27,2301.47,2836.73
30,2035.01,2254.05,2872.67
31,2023.90,2289.59,2880.45
32,2023.90,2307.41,2882.96
33,2023.90,2311.62,2911.85
34,2015.06,2229.40,2953.92
35,1996.75,2103.93,2798.69
36,1987.91,2047.21,2679.57
37,1965.30,2023.05,2384.07
38,1965.30,2007.49,2366.10
39,1954.20,1986.99,2605.57
40,1952.04,1985.94,2647.05
41,1946.31,1972.79,2595.81
42,1946.31,1957.87,2196.11
43,1939.85,1965.16,2253.70
44,1931.96,1968.86,2745.85
45,1925.83,1971.06,2641.18
46,1896.70,1971.05,2725.00
47,1882.36,1959.87,2726.96
48,1882.36,1937.20,2232.05
49,1882.05,1929.29,2377.62
50,1876.54,1927.71,2347.05
51,1876.54,1919.71,2593.72
52,1876.23,1887.74,2600.94
53,1876.23,1918.42,2759.03
54,1870.52,1913.22,2771.35
55,1870.52,1881.37,2646.51
56,1867.89,1879.95,2581.40
57,1867.89,1883.82,2732.02
58,1867.89,1888.72,2796.73
59,1833.93,1909.21,2791.41
60,1833.93,1939.93,2819.18
61,1828.22,1906.58,2784.94
62,1828.22,1894.68,2786.25
