Generation,Best,Average,Worst
0,3019.97,3560.25,4079.38
1,3019.97,3469.56,4008.04
2,2915.21,3395.92,3937.80
3,2772.24,3325.10,3956.82
4,2693.90,3270.39,3780.56
5,2652.76,3200.13,3725.01
6,2652.76,3144.37,3846.03
7,2516.87,3080.96,3680.68
8,2516.87,3044.20,3677.47
9,2457.17,3008.49,3549.07
10,2457.17,2984.01,3586.53
11,2442.44,2940.19,3510.59
12,2410.83,2906.12,3398.90
13,2361.38,2883.94,3432.91
14,2361.38,2870.93,3467.10
15,2361.38,2868.34,3455.45
16,2361.38,2858.68,3463.76
17,2321.23,2832.04,3336.41
18,2273.00,2820.98,3654.43
19,2273.00,2802.35,3407.47
20,2273.00,2774.62,3328.04
21,2273.00,2760.09,3390.51
22,2273.00,2754.64,3294.68
23,2273.00,2742.08,3276.22
24,2273.00,2749.45,3521.89
25,2269.94,2722.32,3363.64
26,2269.94,2731.06,3268.86
27,2257.21,2728.87,3447.91
28,2230.42,2726.51,3282.63
29,2206.83,2712.14,3303.93
30,2188.51,2705.17,3284.44
31,2188.51,2693.82,3218.16
32,2188.51,2704.85,3256.50
33,2188.51,2687.06,3247.98
34,2149.64,2678.94,3413.60
35,2149.64,2673.66,3361.31
36,2149.64,2632.13,3306.87
37,2149.64,2574.74,3382.99
38,2142.34,2431.52,3114.65
39,2122.02,2274.82,2954.30
40,2122.02,2201.43,2946.91
41,2115.17,2191.33,3013.21
42,2049.01,2199.56,3030.52
43,2049.01,2209.11,2842.82
44,2049.01,2254.19,2935.65
45,2033.78,2236.05,2880.25
46,2026.12,2237.23,2978.15
47,2026.12,2255.03,2907.03
48,2014.60,2228.05,2913.49
49,1986.66,2166.24,2947.17
