Generation,Best,Average,Worst
0,3066.50,3520.19,4064.68
1,2927.25,3397.33,3967.54
2,2927.25,3311.02,3895.58
3,2839.32,3247.66,3836.93
4,2697.90,3191.55,3848.84
5,2697.90,3112.70,3849.64
6,2697.90,3022.91,3642.32
7,2697.90,2968.63,3617.33
8,2640.82,2963.94,3660.95
9,2595.04,2914.22,3634.79
10,2556.33,2817.77,3566.94
11,2556.33,2789.58,3633.31
12,2536.04,2780.92,3597.31
13,2536.04,2711.65,3464.13
14,2498.36,2650.52,3435.55
15,2483.02,2642.55,3490.01
16,2424.44,2574.48,3315.56
17,2424.44,2648.79,3356.45
18,2389.19,2638.79,3481.16
19,2389.19,2490.50,3048.21
20,2376.28,2439.12,3223.53
21,2347.49,2410.94,3118.79
22,2347.49,2399.99,3183.84
23,2308.28,2385.90,3027.41
24,2300.51,2374.68,3022.09
25,2287.31,2365.79,2978.22
26,2243.50,2348.67,2846.06
27,2177.07,2339.43,3022.76
28,2177.07,2352.74,3053.42
29,2141.44,2345.13,3075.72
30,2141.44,2326.79,3169.21
31,2141.44,2272.55,3046.23
32,2141.44,2168.68,2683.51
33,2137.97,2151.64,2581.63
34,2137.97,2157.04,2793.68
35,2137.97,2171.00,2827.71
36,2131.52,2187.46,2681.34
37,2122.23,2153.85,2905.56
38,2115.78,2141.90,2627.04
39,2114.63,2151.09,2857.62
40,2109.88,2144.69,2945.00
41,2109.88,2125.26,2765.98
42,2109.13,2142.08,2994.90
43,2109.13,2172.37,2979.08
44,2109.13,2123.52,2873.45
45,2108.78,2118.37,2616.31
46,2108.78,2121.43,2637.56
47,2108.78,2124.73,3084.92
48,2108.78,2128.91,3070.51
49,2108.78,2114.34,2811.56
50,2108.78,2113.00,2550.17
51,2108.78,2117.21,2825.91
52,2108.78,2115.13,2693.55
53,2108.78,2119.33,2882.80
54,2108.78,2110.87,2370.06
55,2108.78,2117.51,2849.45
56,2108.78,2117.99,2849.16
57,2108.78,2114.41,2789.36
58,2108.78,2112.47,2412.94
59,2108.78,2117.74,2808.29
60,2108.78,2115.12,2825.91
61,2096.73,2110.63,2445.10
62,2096.73,2119.72,2899.78
63,2096.73,2121.47,2944.84
64,2096.73,2140.89,3040.96
65,2095.18,2103.84,2512.04
66,2095.18,2107.46,2816.38
67,2072.90,2156.29,2892.06
68,2072.90,2196.55,3020.99
69,2072.90,2139.02,3034.25
70,2071.36,2172.77,2996.67
71,2071.36,2116.77,2994.22
72,2071.36,2134.76,2853.30
73,2053.60,2147.83,2853.30
74,2052.05,2081.33,2620.04
75,2052.05,2093.33,2792.87
76,2052.05,2130.20,3092.64
77,2037.48,2093.29,2812.69
78,2037.48,2062.21,2656.10
79,2037.48,2068.15,2945.70
80,2034.70,2090.58,2771.31
81,2034.70,2052.38,2539.31
82,2034.70,2052.32,2527.29
83,2034.70,2051.84,2732.03
84,2034.70,2038.67,2597.92
85,2034.70,2043.39,2654.44
86,2034.70,2045.56,2749.27
87,2034.70,2043.33,2679.81
88,2034.70,2042.74,2934.75
89,2034.70,2045.21,2678.98
90,2034.70,2043.28,2603.62
91,2034.70,2042.06,2564.51
92,2020.94,2038.24,2463.50
93,2020.94,2040.18,2732.80
94,2020.94,2056.39,2922.67
95,2020.81,2063.72,2816.96
96,2020.81,2030.69,2590.47
97,2020.81,2028.02,2488.55
98,2020.81,2035.80,2634.88
99,2020.81,2029.76,2758.04
100,2020.81,2031.29,2888.64
101,2020.81,2031.39,2909.19
102,2020.81,2022.75,2284.01
103,2020.81,2025.51,2396.35
104,2020.81,2024.46,2456.30
105,2020.81,2032.88,2909.19
106,2006.33,2033.11,2913.82
107,2006.33,2033.41,2613.54
108,2006.33,2042.18,2599.97
109,2006.33,2053.62,2599.97
110,1993.85,2020.69,2668.81
111,1993.85,2013.18,2462.14
112,1993.85,2010.68,2577.57
113,1993.85,2006.08,2507.34
114,1993.85,1998.93,2459.28
115,1993.85,2002.12,2609.71
116,1993.85,2001.61,2548.98
117,1993.85,2005.37,2880.09
118,1993.85,2002.34,2769.74
119,1993.85,1998.84,2426.88
120,1993.85,2000.74,2692.02
121,1993.85,1997.77,2773.86
122,1993.85,1999.46,2426.46
123,1991.14,2000.90,2715.78
124,1991.14,2010.78,2832.46
125,1991.14,2003.00,2549.55
126,1990.91,2005.08,2568.27
127,1990.91,2000.60,2700.32
128,1990.91,2001.57,2816.07
129,1990.91,2010.64,2844.17
130,1959.43,1996.50,2394.87
131,1959.43,1996.62,2567.15
132,1959.43,2005.59,2722.89
133,1959.43,1992.82,2722.89
134,1959.43,1966.65,2488.65
135,1959.43,1973.20,2919.26
136,1959.43,1965.71,2650.07
137,1959.43,1969.49,2683.04
138,1947.47,1964.41,2483.63
139,1947.47,1968.05,2947.32
140,1947.47,1979.88,2602.56
141,1947.47,2012.05,2894.87
142,1947.47,1982.68,2517.20
143,1947.47,1955.49,2478.06
144,1947.47,1954.45,2666.01
145,1947.47,1959.58,2546.66
146,1946.87,1953.27,2468.84
147,1946.87,1952.37,2454.66
148,1946.87,1960.57,2791.80
149,1946.87,1957.68,2648.63
150,1946.87,1954.48,2643.86
151,1946.87,1952.83,2514.53
152,1946.87,1955.12,2546.55
153,1946.87,1957.81,2817.96
154,1946.87,1950.04,2217.92
155,1946.87,1950.49,2359.00
156,1946.87,1951.86,2543.38
