Generation,Best,Average,Worst
0,3015.70,3604.47,4096.23
1,2934.14,3542.75,4140.10
2,2934.14,3484.00,4101.91
3,2934.14,3436.27,4091.93
4,2901.81,3381.70,3935.43
5,2866.25,3341.15,3858.27
6,2827.37,3306.96,3825.50
7,2774.05,3278.02,3856.86
8,2774.05,3250.81,3811.59
9,2714.71,3213.30,3827.17
10,2654.37,3189.94,3745.57
11,2654.37,3163.46,3680.46
12,2654.37,3146.04,3824.02
13,2620.73,3117.83,3781.13
14,2620.73,3095.02,3726.22
15,2620.73,3097.86,3712.43
16,2566.19,3086.56,3709.97
17,2566.19,3079.78,3660.35
18,2566.19,3076.26,3756.24
19,2566.19,3058.44,3760.44
20,2561.38,3046.96,3694.97
21,2509.69,3031.83,3625.16
22,2482.05,3019.78,3737.17
23,2482.05,3007.11,3773.47
24,2479.58,2990.50,3703.77
25,2479.58,2981.26,3659.32
26,2479.58,2960.96,3561.43
27,2479.58,2949.46,3651.33
28,2426.75,2941.50,3554.00
29,2426.75,2932.21,3556.90
30,2379.23,2915.15,3537.32
31,2379.23,2907.57,3546.67
32,2379.23,2901.65,3511.24
33,2379.23,2878.13,3436.65
34,2379.23,2877.97,3467.57
35,2353.82,2872.97,3571.02
36,2353.82,2857.84,3449.03
37,2353.82,2847.10,3541.01
38,2250.37,2840.28,3457.89
39,2250.37,2820.02,3549.58
40,2250.37,2799.75,3430.77
41,2250.37,2784.42,3443.57
42,2250.37,2766.58,3428.99
43,2250.37,2747.45,3340.35
44,2250.37,2733.41,3215.67
45,2233.80,2723.10,3265.30
46,2233.80,2699.26,3283.09
47,2216.10,2709.48,3369.71
48,2216.10,2695.86,3334.40
49,2209.40,2691.76,3315.74
50,2209.40,2691.46,3324.08
51,2209.40,2687.97,3375.29
52,2209.40,2666.54,3288.14
53,2209.40,2674.62,3284.18
54,2209.40,2677.86,3345.85
55,2209.22,2688.59,3358.37
56,2209.22,2694.21,3375.09
57,2171.58,2695.64,3233.06
58,2171.58,2699.25,3409.58
59,2171.58,2699.60,3291.93
60,2171.58,2706.57,3322.54
61,2159.10,2698.09,3403.94
62,2159.10,2696.87,3375.08
63,2159.10,2691.18,3255.21
64,2159.10,2680.41,3251.72
65,2159.10,2671.94,3385.04
66,2159.10,2666.14,3286.57
67,2159.10,2673.27,3398.57
68,2159.10,2669.00,3332.50
69,2159.10,2664.47,3199.81
70,2159.10,2660.98,3302.31
71,2094.96,2644.79,3264.86
72,2094.96,2650.62,3267.59
73,2094.96,2641.38,3382.08
74,2094.96,2627.77,3210.23
75,2073.34,2634.59,3308.94
76,2073.34,2622.14,3357.46
77,2073.34,2606.13,3112.40
78,2073.34,2604.05,3241.54
79,2073.34,2595.24,3313.68
80,2073.34,2578.94,3168.20
81,2073.34,2561.66,3328.62
82,2073.34,2559.27,3205.88
83,2073.34,2546.90,3145.87
84,2061.42,2514.37,3133.97
85,2061.42,2488.44,3182.04
86,2061.42,2448.32,3367.19
87,2018.87,2391.19,3312.99
88,2013.43,2335.20,3167.97
89,1988.05,2312.71,2993.61
90,1988.05,2280.38,2991.97
91,1988.05,2265.52,2988.23
92,1972.46,2251.37,2906.95
93,1964.68,2256.89,2974.60
94,1953.95,2269.39,2939.53
95,1953.95,2265.01,3008.65
96,1948.41,2267.39,2973.89
97,1947.70,2253.24,2997.31
98,1939.83,2233.53,2949.19
99,1922.71,2221.87,3030.32
100,1922.71,2198.66,2910.31
101,1922.71,2161.32,2859.15
102,1916.26,2123.57,2816.63
103,1916.26,2090.50,2841.72
104,1903.43,2055.53,2790.14
105,1892.89,2034.04,2815.84
106,1892.89,2013.33,2788.97
107,1883.00,1970.92,2730.97
108,1876.52,1951.60,2793.84
109,1871.61,1936.13,2774.58
110,1855.16,1926.18,2699.28
111,1855.16,1905.71,2580.16
112,1849.70,1898.82,2507.82
113,1849.70,1900.77,2563.59
114,1846.76,1901.54,2498.52
115,1840.81,1898.50,2560.31
116,1832.92,1896.81,2575.19
117,1823.71,1896.03,2625.19
118,1823.71,1880.40,2625.16
119,1818.33,1885.66,2745.63
120,1814.33,1888.65,2628.59
121,1806.93,1903.40,2586.56
122,1806.93,1904.59,2681.58
123,1797.23,1916.46,2586.96
124,1797.23,1921.83,2759.57
125,1780.96,1883.72,2594.94
126,1780.96,1861.57,2595.36
127,1780.96,1836.77,2626.57
128,1773.13,1841.74,2641.90
129,1771.26,1856.57,2621.03
130,1771.26,1866.27,2654.01
131,1763.43,1858.33,2642.66
132,1763.43,1855.07,2589.22
133,1763.43,1824.85,2574.69
134,1763.13,1801.60,2539.05
135,1759.74,1783.62,2626.80
136,1752.09,1793.88,2581.82
137,1751.92,1790.83,2569.73
138,1751.92,1792.46,2548.47
139,1750.99,1795.63,2645.00
140,1737.81,1807.30,2528.34
141,1737.81,1832.59,2537.28
142,1730.73,1855.34,2505.74
143,1730.73,1849.21,2698.77
144,1729.55,1829.13,2474.43
145,1719.78,1825.51,2567.25
146,1719.78,1817.74,2565.18
147,1719.78,1818.20,2611.94
148,1718.60,1815.00,2595.68
149,1712.27,1811.22,2514.29
150,1712.27,1811.27,2687.35
151,1711.09,1776.56,2481.71
152,1711.09,1744.31,2581.74
153,1711.09,1737.78,2520.69
154,1710.93,1733.61,2463.19
155,1710.93,1736.30,2470.57
156,1710.93,1727.93,2381.44
157,1698.07,1730.76,2508.40
158,1698.07,1746.33,2508.40
159,1698.07,1758.16,2611.05
160,1698.07,1781.28,2574.23
161,1698.07,1781.64,2709.56
162,1697.91,1767.68,2640.90
163,1685.62,1772.92,2574.23
164,1684.94,1786.56,2689.74
165,1677.04,1800.40,2529.79
166,1677.04,1805.78,2566.44
167,1677.04,1767.18,2664.70
168,1677.04,1729.64,2534.41
169,1671.93,1716.02,2499.91
170,1662.05,1730.69,2533.12
171,1662.05,1736.44,2524.48
172,1662.05,1753.21,2524.48
173,1651.18,1777.40,2735.32
174,1648.35,1758.64,2504.24
175,1645.32,1756.27,2524.48
176,1643.18,1762.04,2502.60
177,1642.50,1760.72,2571.18
178,1642.50,1758.97,2643.18
179,1641.10,1742.88,2539.70
180,1632.51,1749.21,2603.38
181,1632.32,1731.60,2505.48
182,1615.37,1696.74,2561.60
183,1610.63,1694.36,2506.50
184,1610.63,1710.69,2490.55
185,1606.69,1717.26,2755.79
186,1606.69,1708.81,2442.24
187,1606.55,1683.52,2452.99
188,1604.46,1644.21,2441.93
189,1604.31,1637.38,2441.93
190,1604.31,1654.06,2487.16
191,1604.31,1648.00,2669.88
192,1598.95,1641.85,2534.37
193,1598.81,1645.78,2507.37
194,1598.81,1638.25,2346.29
195,1598.81,1635.25,2346.62
196,1598.81,1620.68,2335.64
197,1598.81,1626.74,2396.03
198,1598.81,1628.48,2320.47
199,1598.81,1618.49,2327.40
200,1598.81,1609.00,2269.71
201,1598.81,1607.46,2278.36
202,1594.07,1611.59,2288.07
203,1594.07,1610.10,2152.94
204,1594.07,1610.18,2326.78
205,1594.07,1611.21,2314.86
206,1590.76,1612.09,2329.13
207,1590.76,1614.03,2270.84
208,1577.62,1609.67,2269.82
209,1577.62,1606.39,2305.03
210,1569.57,1608.48,2310.03
211,1569.57,1612.04,2312.92
212,1569.23,1612.51,2417.30
213,1569.23,1608.16,2270.51
214,1567.57,1606.06,2372.92
215,1561.18,1595.65,2302.67
216,1561.18,1593.37,2232.46
217,1561.18,1600.51,2270.82
218,1561.18,1609.58,2360.09
219,1561.18,1620.46,2306.53
220,1561.18,1618.16,2281.97
221,1561.18,1608.91,2261.59
222,1561.18,1597.51,2209.01
223,1561.18,1578.80,2268.98
224,1561.18,1579.36,2225.59
225,1561.18,1574.76,2272.74
226,1561.18,1570.11,2258.15
227,1561.18,1572.91,2349.01
228,1561.18,1569.83,2152.77
229,1561.18,1571.60,2222.02
230,1561.18,1573.50,2258.15
231,1561.18,1570.40,2322.34
232,1561.18,1574.62,2258.01
233,1561.18,1571.25,2236.83
234,1561.18,1573.55,2250.13
235,1561.18,1571.99,2133.54
236,1561.18,1571.65,2231.90
237,1561.18,1574.03,2133.08
238,1557.20,1576.45,2282.90
239,1557.20,1575.51,2258.01
240,1557.20,1575.60,2283.04
241,1557.20,1572.94,2330.34
242,1557.20,1579.38,2191.05
243,1557.20,1585.22,2257.75
244,1557.20,1582.76,2300.10
245,1557.20,1576.50,2301.63
246,1557.20,1568.26,2208.87
247,1557.20,1567.82,2258.21
248,1557.20,1571.22,2301.63
249,1555.10,1567.74,2385.32
250,1555.10,1570.31,2243.01
251,1555.10,1570.20,2354.66
252,1555.10,1573.21,2288.69
253,1555.10,1574.00,2324.01
254,1555.10,1567.81,2113.78
255,1555.10,1569.91,2323.05
256,1555.10,1571.91,2248.12
257,1555.10,1563.68,2258.65
258,1555.10,1568.20,2353.70
259,1555.10,1567.88,2184.97
260,1555.10,1564.57,2178.95
