Generation,Best,Average,Worst
0,2949.61,3555.65,4106.50
1,2938.65,3455.73,3984.03
2,2900.65,3357.46,3887.14
3,2800.25,3283.56,3781.62
4,2703.44,3241.29,3834.36
5,2703.44,3206.10,3697.02
6,2703.44,3151.89,3808.71
7,2610.77,3138.17,3711.82
8,2603.05,3112.20,3639.41
9,2603.05,3105.59,3844.65
10,2594.49,3077.58,3584.57
11,2555.21,3048.08,3654.67
12,2480.46,3027.47,3704.55
13,2480.46,3003.61,3615.00
14,2480.46,2980.65,3510.79
15,2480.46,2976.03,3653.96
16,2479.61,2962.04,3512.80
17,2409.99,2937.10,3482.70
18,2409.99,2927.04,3531.90
19,2403.99,2884.01,3457.22
20,2386.80,2837.50,3484.29
21,2320.82,2794.40,3360.08
22,2243.13,2763.35,3301.79
23,2243.13,2725.51,3280.00
24,2243.13,2712.55,3229.26
25,2243.13,2697.72,3141.01
26,2231.10,2679.83,3238.54
27,2204.81,2654.60,3167.49
28,2204.81,2651.82,3185.39
29,2130.12,2619.03,3196.54
30,2130.12,2611.93,3111.51
31,2115.55,2601.83,3134.29
32,2098.19,2593.75,3159.05
33,2098.19,2584.31,3093.08
34,2098.19,2562.70,3105.30
35,2053.76,2550.50,3218.93
36,2053.76,2532.00,3098.98
37,2001.01,2519.79,3069.00
38,2001.01,2504.69,3009.57
39,1997.44,2481.24,3104.46
40,1956.75,2455.10,3087.40
41,1956.75,2461.03,3125.76
42,1956.75,2454.93,2987.50
43,1956.75,2449.43,2999.67
44,1956.75,2451.44,3047.28
45,1885.84,2451.18,3095.35
46,1885.84,2435.59,3040.15
47,1885.84,2414.10,3066.76
48,1870.48,2370.20,2941.03
49,1870.48,2353.18,3066.31
50,1870.48,2314.83,2956.31
51,1870.48,2252.60,2996.59
52,1842.65,2209.96,2882.87
53,1842.65,2210.73,2952.08
54,1842.65,2193.20,3085.02
55,1842.65,2179.34,2856.32
56,1840.07,2140.15,2798.92
57,1840.07,2116.85,2829.18
58,1840.07,2097.41,2838.06
59,1832.34,2027.84,2862.92
60,1829.74,2018.95,2716.27
61,1801.44,2008.26,2850.69
62,1793.71,1942.05,2731.30
63,1785.69,1922.47,2691.52
64,1785.69,1927.53,2667.22
65,1785.69,1891.70,2613.18
66,1774.86,1837.80,2598.43
67,1774.86,1858.52,2664.59
68,1774.86,1845.92,2598.43
69,1759.39,1861.77,2649.24
70,1759.39,1895.56,2684.55
71,1753.96,1879.40,2691.80
72,1753.96,1883.23,2633.03
73,1750.24,1843.78,2663.43
74,1745.18,1840.97,2726.01
75,1744.82,1879.79,2775.55
76,1744.82,1872.00,2693.25
77,1744.82,1796.38,2631.19
78,1744.82,1829.91,2787.97
79,1744.82,1817.18,2656.80
80,1744.82,1804.15,2753.85
81,1744.82,1819.09,2753.85
82,1709.66,1804.86,2701.10
83,1709.66,1802.47,2721.35
84,1709.66,1784.53,2654.09
85,1709.66,1805.03,2878.91
86,1706.05,1771.29,2548.46
87,1706.05,1715.17,2424.35
88,1706.05,1714.73,2465.35
89,1706.05,1716.70,2493.07
90,1706.05,1710.34,2345.14
91,1706.05,1707.27,2033.57
92,1706.05,1707.73,2115.45
93,1706.05,1707.09,1981.44
94,1706.05,1708.07,2334.56
95,1706.05,1708.17,2334.56
96,1706.05,1708.97,2418.49
97,1706.05,1709.66,2318.06
98,1706.05,1708.38,2187.65
99,1706.05,1708.87,2324.04
100,1706.05,1708.40,2334.56
101,1706.05,1708.14,2219.48
102,1706.05,1709.01,2192.47
103,1706.05,1708.15,2035.71
104,1706.05,1711.11,2267.70
105,1701.47,1710.08,2342.50
106,1701.47,1708.56,2074.72
107,1701.47,1711.09,2198.05
108,1701.47,1721.78,2481.37
109,1701.47,1723.72,2187.28
110,1701.47,1703.01,1923.09
111,1680.90,1704.13,2505.78
112,1680.90,1705.75,2231.63
113,1680.90,1706.42,2474.64
114,1680.90,1702.17,2283.33
115,1680.90,1690.64,2295.16
116,1680.90,1682.91,2028.85
117,1680.90,1682.73,2068.15
118,1671.51,1682.83,2117.65
119,1665.13,1686.26,2409.86
120,1665.13,1686.40,2386.15
121,1665.13,1701.24,2431.49
122,1665.13,1706.73,2431.49
123,1665.13,1666.70,2103.59
124,1665.13,1669.50,2494.16
125,1665.13,1666.53,1973.78
126,1665.13,1667.40,2368.60
127,1665.13,1668.47,2331.76
128,1665.13,1667.10,2363.49
129,1665.13,1669.44,2355.07
130,1665.13,1668.41,2211.91
131,1665.13,1667.81,2180.82
132,1665.13,1668.10,2357.97
133,1665.13,1665.61,1830.09
134,1665.13,1669.28,2468.00
135,1665.13,1668.57,2243.30
136,1665.13,1665.75,1845.38
137,1665.13,1666.83,2037.39
138,1665.13,1666.85,2256.41
139,1665.13,1668.97,2122.25
140,1665.13,1666.25,2136.17
141,1665.13,1667.14,1960.38
142,1665.13,1666.57,2298.58
