Generation,Best,Average,Worst
0,3061.70,3498.22,3926.20
1,2972.09,3361.66,3930.04
2,2854.04,3260.64,3847.64
3,2759.13,3173.09,3763.71
4,2677.26,3079.43,3615.75
5,2677.26,3008.72,3583.99
6,2609.59,2946.95,3526.38
7,2551.28,2896.24,3699.78
8,2466.93,2791.50,3324.30
9,2428.98,2742.27,3330.09
10,2421.35,2711.33,3231.78
11,2321.10,2532.73,3167.42
12,2306.60,2461.10,3037.57
13,2288.44,2438.91,3048.80
14,2243.31,2367.55,2856.41
15,2243.31,2349.43,2878.22
16,2225.14,2319.31,2880.40
17,2225.14,2337.25,2886.43
18,2225.14,2261.53,2843.70
19,2219.28,2236.38,2883.52
20,2219.28,2233.20,2764.73
21,2219.28,2239.28,2892.03
22,2219.28,2232.67,2834.38
23,2170.87,2232.50,3003.20
24,2170.87,2228.49,2806.34
25,2170.59,2232.63,2671.06
26,2122.18,2215.59,2699.57
27,2122.18,2198.82,2862.07
28,2122.18,2220.83,2942.36
29,2117.93,2143.43,2783.61
30,2117.93,2135.56,2904.18
31,2108.34,2136.95,2954.90
32,2108.34,2135.49,2778.95
33,2106.61,2146.68,2916.20
34,2094.32,2180.50,3025.08
35,2092.59,2141.10,2824.38
36,2091.23,2136.91,2745.10
37,2091.23,2135.80,2988.65
38,2090.98,2102.92,2670.43
39,2089.62,2108.54,2806.81
40,2081.95,2128.01,2885.53
41,2081.95,2150.37,2982.81
42,2081.95,2138.23,2883.97
43,2081.95,2195.00,2927.03
44,2066.23,2091.63,2822.40
45,2061.95,2093.66,2529.19
46,2061.95,2102.89,2849.63
47,2028.41,2115.42,2822.40
48,2024.13,2133.55,2848.70
49,2021.52,2146.46,2869.39
