Generation,Best,Average,Worst
0,3099.81,3589.33,4121.85
1,2989.70,3497.27,4049.47
2,2975.45,3422.00,4046.92
3,2812.75,3362.47,3904.95
4,2812.75,3298.04,3814.23
5,2782.24,3263.07,3883.50
6,2782.24,3229.75,3753.95
7,2722.32,3210.00,3783.29
8,2629.43,3185.05,3753.37
9,2629.43,3149.98,3665.66
10,2561.20,3116.68,3765.70
11,2543.84,3088.27,3723.69
12,2543.84,3077.86,3595.73
13,2508.98,3067.56,3659.27
14,2508.98,3050.93,3713.64
15,2477.61,3020.78,3760.36
16,2477.61,3005.91,3572.38
17,2398.64,2981.80,3724.26
18,2398.64,2968.91,3554.78
19,2398.64,2954.78,3543.47
20,2398.64,2907.40,3551.30
21,2366.11,2879.21,3542.64
22,2356.53,2835.21,3471.17
23,2356.53,2793.41,3474.58
24,2330.34,2753.70,3323.56
25,2320.33,2694.45,3315.43
26,2320.33,2660.09,3289.96
27,2284.05,2595.90,3229.84
28,2284.05,2527.37,3289.34
29,2267.33,2498.54,3168.65
30,2251.10,2475.81,3228.76
31,2204.05,2452.20,3199.29
32,2196.05,2439.85,3194.75
33,2150.47,2429.22,3304.65
34,2121.78,2405.11,3070.57
35,2121.78,2371.33,3032.93
36,2115.84,2336.10,3069.22
37,2100.51,2267.96,2950.09
38,2089.36,2227.63,3032.79
39,2035.10,2202.03,3012.88
40,2035.10,2219.89,3016.48
41,2025.19,2226.54,3006.57
42,1998.50,2233.39,3009.66
43,1998.50,2246.22,2973.41
44,1988.59,2228.27,3117.17
45,1987.36,2190.50,3129.39
46,1967.45,2143.88,2935.53
47,1962.03,2098.61,2976.84
48,1950.96,2056.99,2957.25
49,1945.17,2056.54,3072.08
