Generation,Best,Average,Worst
0,3062.56,3518.69,3978.06
1,2942.38,3419.64,3955.92
2,2915.18,3308.37,3794.80
3,2820.93,3209.25,3668.93
4,2800.87,3134.94,3752.82
5,2706.80,3068.28,3618.52
6,2682.98,3031.96,3547.02
7,2623.61,2991.76,3657.20
8,2516.13,2931.62,3686.58
9,2456.60,2843.90,3427.04
10,2456.60,2787.47,3393.25
11,2411.93,2717.19,3442.43
12,2401.99,2635.87,3224.89
13,2351.75,2620.07,3358.54
14,2351.75,2576.93,3212.41
15,2271.90,2550.85,3170.45
16,2271.90,2538.04,3217.11
17,2251.71,2544.55,3134.34
18,2251.71,2505.40,3158.99
19,2235.03,2509.89,3138.41
20,2222.31,2472.56,3194.90
21,2179.22,2414.63,3129.81
22,2179.22,2299.19,2984.81
23,2153.74,2281.63,3124.74
24,2129.50,2259.52,2936.65
25,2129.50,2200.00,2890.92
26,2122.56,2200.41,2774.44
27,2122.56,2204.07,2796.42
28,2102.10,2169.62,2713.07
29,2095.88,2133.82,2595.51
30,2095.88,2156.18,2885.27
31,2095.88,2154.16,2795.74
32,2095.88,2167.97,2981.00
33,2065.10,2123.26,2795.74
34,2059.52,2106.09,2693.71
35,2059.52,2123.10,2985.86
36,2059.52,2129.13,2804.87
37,2051.50,2110.37,2847.24
38,2041.85,2072.10,2667.95
39,2032.33,2087.28,2823.61
40,2024.63,2117.46,2812.64
41,2009.15,2124.18,2819.48
42,2009.15,2098.86,2791.48
43,2000.47,2082.89,2772.69
44,2000.47,2044.58,2830.87
45,2000.47,2025.39,2747.09
46,1995.02,2058.22,2651.57
47,1995.02,2072.43,2853.91
48,1992.02,2048.58,2695.65
49,1992.02,2077.34,2790.93
