Generation,Best,Average,Worst
0,2863.21,3516.81,4051.87
1,2863.21,3404.30,4067.16
2,2845.89,3323.32,3896.17
3,2801.18,3205.43,3881.11
4,2770.17,3077.83,3644.52
5,2690.82,2981.73,3639.52
6,2666.88,2950.19,3552.98
7,2588.32,2910.29,3579.77
8,2543.87,2863.35,3548.08
9,2535.07,2796.47,3316.36
10,2516.25,2756.68,3334.03
11,2516.25,2718.29,3301.49
12,2473.31,2711.93,3164.67
13,2473.31,2691.89,3260.84
14,2462.09,2654.92,3261.06
15,2445.56,2601.04,3135.03
16,2366.25,2552.47,3074.51
17,2366.25,2506.28,3184.61
18,2351.66,2518.80,3150.34
19,2317.20,2512.73,3179.28
20,2273.94,2448.87,3071.49
21,2273.94,2414.83,3151.52
22,2266.18,2407.81,3138.23
23,2266.18,2370.96,2997.62
24,2266.18,2323.02,3010.03
25,2240.95,2315.69,3028.70
26,2240.95,2323.58,3032.42
27,2240.95,2301.39,3017.57
28,2174.15,2273.87,3072.80
29,2156.07,2250.42,2868.20
30,2156.07,2249.95,2766.54
31,2108.59,2237.65,2766.98
32,2092.20,2232.50,2740.81
33,2081.42,2194.95,2827.88
34,2071.38,2167.29,2800.20
35,2071.38,2173.43,2899.09
36,2070.59,2235.50,2859.46
37,2056.94,2215.52,2762.03
38,2049.77,2135.47,2856.01
39,2027.75,2104.42,2665.07
40,2013.32,2105.19,2708.67
41,2008.13,2087.37,2809.88
42,2008.13,2066.44,2782.63
43,2008.13,2035.51,2763.87
44,2008.13,2014.95,2549.04
45,1975.67,2015.91,2688.72
46,1975.67,2018.98,2597.93
47,1975.67,2052.68,2704.09
48,1951.85,2093.05,2730.27
49,1951.85,2007.53,2690.81
50,1951.85,2024.09,2720.45
51,1951.85,2066.95,2714.55
52,1951.85,1997.51,2729.22
53,1951.85,1963.77,2623.58
54,1951.85,1960.88,2600.22
55,1951.85,1959.31,2500.42
56,1951.85,1961.03,2596.25
57,1944.43,1960.03,2530.04
58,1944.43,1964.53,2599.49
59,1943.97,1988.04,2689.96
60,1943.97,1999.83,2689.96
61,1943.81,1952.84,2642.01
62,1943.81,1962.25,2824.75
63,1943.81,1954.78,2567.68
64,1943.81,1957.64,2716.03
65,1943.81,1951.98,2302.84
66,1943.81,1949.80,2285.70
67,1926.01,1950.64,2466.88
68,1926.01,1957.16,2644.15
69,1926.01,1964.65,2780.45
70,1926.01,2005.84,2780.45
71,1926.01,2014.08,2780.45
72,1926.01,1936.24,2769.13
73,1926.01,1931.57,2290.86
74,1926.01,1930.71,2436.53
75,1926.01,1931.19,2345.73
76,1926.00,1934.59,2422.20
77,1914.04,1934.58,2376.48
78,1905.82,1946.44,2773.63
79,1905.82,1976.74,2726.99
80,1905.64,2006.26,2735.06
81,1905.64,2013.35,2740.24
82,1905.64,1934.99,2726.21
83,1905.64,1913.27,2684.83
84,1905.64,1909.88,2226.42
85,1902.83,1919.24,2505.23
86,1902.83,1913.55,2482.07
87,1902.83,1912.10,2435.28
88,1902.83,1912.37,2318.65
89,1902.83,1906.54,2275.51
90,1902.83,1911.41,2531.35
91,1902.83,1906.44,2364.94
92,1902.83,1908.90,2341.66
93,1902.83,1909.70,2400.88
94,1895.82,1911.12,2394.80
95,1895.82,1913.66,2686.16
96,1895.82,1911.24,2778.38
97,1895.82,1924.03,2663.17
98,1895.82,1907.94,2665.67
99,1895.82,1903.90,2452.55
100,1895.82,1899.52,2341.36
101,1895.82,1902.14,2368.48
102,1895.82,1900.23,2264.67
103,1895.82,1904.51,2464.30
104,1895.82,1906.77,2363.86
105,1889.28,1902.32,2453.06
106,1881.28,1909.65,2485.08
107,1881.28,1913.04,2393.93
108,1881.28,1936.21,2477.85
109,1874.75,1933.64,2633.80
110,1874.75,1906.41,2520.78
111,1822.96,1923.28,2430.27
112,1822.96,1877.68,2163.58
113,1822.96,1876.49,2560.81
114,1822.96,1895.73,2543.37
115,1822.96,1829.39,2447.98
116,1822.96,1829.61,2432.79
117,1822.96,1832.94,2326.90
118,1822.96,1828.99,2167.14
119,1822.96,1829.32,2251.33
120,1822.96,1828.10,2155.21
121,1822.96,1827.69,2235.30
122,1822.96,1826.77,2091.26
123,1822.08,1825.90,2107.10
124,1796.87,1828.23,2128.79
125,1796.87,1852.17,2426.91
126,1796.87,1871.59,2446.62
127,1796.87,1887.46,2523.69
128,1796.87,1817.14,2426.91
129,1796.87,1801.43,2216.11
130,1796.87,1803.38,2208.39
131,1796.87,1799.45,2055.38
132,1796.87,1801.82,2299.03
133,1796.87,1801.37,2440.19
134,1786.33,1802.86,2629.66
135,1786.33,1803.84,2230.14
136,1786.33,1833.66,2366.70
137,1786.33,1853.25,2454.24
138,1786.33,1791.30,2324.38
139,1786.33,1789.23,2177.11
140,1786.33,1791.92,2344.13
141,1774.10,1791.17,2117.80
142,1774.10,1794.18,2311.19
143,1774.10,1794.65,2478.98
144,1774.10,1797.12,2547.55
145,1770.15,1794.33,2533.94
146,1770.15,1787.72,2391.66
147,1770.15,1790.07,2424.02
148,1770.15,1785.17,2367.52
149,1770.15,1774.88,2064.55
150,1770.15,1775.88,2307.05
151,1770.15,1775.37,2283.40
152,1762.75,1778.76,2274.35
153,1762.75,1778.65,2296.80
154,1762.75,1775.08,2294.15
155,1762.75,1773.22,2317.26
156,1762.75,1766.30,2065.72
157,1762.75,1766.05,2263.10
158,1762.75,1767.52,2249.27
159,1762.75,1766.92,2121.87
160,1762.75,1770.57,2198.68
161,1762.75,1768.29,2114.20
162,1762.75,1767.09,2135.25
163,1755.95,1767.99,2258.76
164,1755.95,1768.61,2285.84
165,1755.95,1773.39,2413.79
166,1755.95,1773.10,2366.67
167,1755.95,1760.41,2199.65
168,1755.95,1767.36,2203.51
169,1755.95,1759.44,2054.67
170,1755.95,1762.04,2283.43
171,1755.95,1761.78,2201.28
172,1755.95,1759.28,2134.74
173,1755.95,1759.61,2277.83
174,1755.95,1759.94,2029.23
175,1755.95,1763.25,2195.30
176,1755.95,1759.54,2086.74
177,1755.95,1762.25,2210.94
178,1755.95,1759.89,2220.50
179,1754.95,1758.14,1931.38
180,1744.69,1765.06,2251.95
181,1744.69,1765.70,2351.70
182,1744.69,1800.79,2496.85
183,1744.69,1787.52,2461.18
184,1744.69,1750.49,2149.85
185,1744.69,1750.86,2113.03
186,1744.69,1756.07,2307.80
187,1744.69,1749.68,2140.77
188,1744.69,1750.45,2135.23
189,1744.69,1749.12,2232.44
190,1744.69,1755.75,2288.76
191,1744.69,1749.94,2084.02
192,1743.34,1750.61,2070.54
193,1743.34,1756.98,2351.41
194,1718.77,1762.56,2477.85
195,1718.77,1790.29,2452.67
196,1717.42,1783.37,2452.67
197,1717.42,1775.61,2465.35
198,1717.42,1761.33,2431.23
199,1717.42,1741.72,2440.18
200,1711.39,1726.14,2297.96
201,1699.11,1737.03,2403.73
202,1699.11,1765.58,2518.86
203,1699.11,1815.00,2418.72
204,1699.11,1792.05,2457.11
205,1699.11,1713.14,2335.21
206,1699.11,1707.87,2295.95
207,1698.31,1701.39,2001.27
208,1690.59,1703.56,2364.62
209,1690.59,1716.45,2403.70
210,1690.59,1729.48,2436.72
211,1689.78,1719.98,2480.84
212,1689.78,1700.19,2316.45
213,1689.78,1710.98,2328.67
214,1689.78,1700.25,2314.76
215,1689.78,1691.51,1960.42
216,1689.78,1697.39,2191.19
217,1689.78,1695.81,2215.30
218,1689.78,1699.48,2440.95
219,1689.78,1698.20,2397.74
220,1689.78,1696.87,2298.51
221,1689.78,1702.68,2399.82
222,1689.78,1696.84,2398.97
223,1689.78,1695.11,2254.72
224,1689.78,1697.12,2254.72
225,1689.78,1701.72,2382.56
226,1689.78,1692.81,2161.11
227,1689.78,1698.75,2216.86
228,1689.78,1696.61,2156.50
229,1689.78,1692.66,1987.09
230,1689.78,1694.19,2238.24
231,1689.78,1694.09,2446.12
232,1689.78,1697.87,2299.41
233,1689.78,1694.50,2113.22
234,1689.78,1695.42,2314.24
235,1689.78,1698.17,2134.09
236,1689.78,1701.67,2374.97
237,1689.78,1697.53,2330.74
238,1689.78,1701.50,2353.16
239,1689.78,1700.15,2382.56
240,1689.78,1695.85,1997.66
241,1689.78,1699.68,2318.28
242,1689.78,1698.13,2307.59
243,1686.35,1697.50,2274.81
244,1686.35,1696.68,2024.20
245,1686.35,1701.65,2484.28
246,1686.35,1706.20,2484.93
247,1686.35,1694.40,2164.95
248,1686.35,1695.31,2446.16
249,1686.35,1694.67,2161.47
250,1686.35,1694.39,2480.37
251,1686.35,1693.56,2449.37
252,1668.14,1694.34,2325.03
253,1668.14,1693.10,2224.22
254,1668.14,1691.91,2462.28
255,1654.95,1699.11,2502.62
256,1654.95,1677.98,2258.49
257,1654.95,1699.66,2409.81
258,1654.95,1735.01,2478.93
259,1654.95,1669.90,2310.88
260,1654.95,1661.70,2229.48
261,1654.95,1663.12,2184.43
262,1654.95,1662.77,2214.17
263,1654.95,1659.38,2182.89
264,1654.95,1666.59,2382.62
265,1654.95,1658.50,2106.46
266,1654.95,1662.77,2329.36
267,1654.95,1659.27,2107.85
268,1654.95,1664.81,2318.47
269,1654.95,1660.42,2199.98
270,1654.95,1662.85,2193.60
271,1654.95,1662.21,2139.00
272,1654.95,1659.02,2143.26
273,1654.95,1659.95,2082.75
274,1654.95,1660.10,2094.96
275,1654.95,1662.38,2244.92
276,1654.95,1660.66,2090.17
277,1654.95,1661.29,2427.22
278,1654.95,1664.47,2368.32
279,1654.95,1665.38,2160.97
280,1654.95,1660.01,2329.36
281,1654.95,1661.86,2412.99
282,1654.95,1659.94,1987.19
283,1654.95,1657.61,2170.83
284,1654.95,1661.04,2276.94
285,1654.95,1657.87,2221.79
286,1654.95,1657.19,1952.57
287,1654.95,1663.58,2145.71
288,1654.95,1660.50,2070.07
289,1654.95,1658.18,1996.80
290,1654.95,1667.65,2372.09
291,1654.95,1662.68,2440.64
292,1654.95,1661.34,2193.60
293,1654.95,1661.70,2229.48
294,1654.95,1664.81,2212.48
295,1654.95,1661.56,2211.26
296,1654.95,1665.48,2451.04
297,1654.95,1666.19,2221.79
298,1654.95,1663.77,2202.14
299,1654.95,1666.83,2364.97
300,1654.95,1661.58,2179.75
301,1654.95,1659.79,2087.02
302,1654.95,1659.32,2022.80
303,1654.95,1664.94,2364.97
304,1654.95,1659.31,2126.70
305,1654.95,1661.18,2321.20
306,1654.95,1662.09,2316.60
307,1654.95,1664.52,2283.92
308,1654.95,1666.27,2068.78
309,1654.95,1663.70,2274.10
310,1654.95,1661.78,2160.00
311,1654.95,1661.41,2159.84
312,1654.95,1664.67,2350.50
313,1654.95,1666.83,2411.26
314,1654.95,1663.24,2325.45
315,1654.95,1663.13,2224.02
316,1654.95,1659.18,2187.03
317,1654.95,1661.13,2447.79
318,1654.95,1659.61,2172.47
319,1654.95,1661.40,2408.18
320,1654.95,1667.53,2467.98
321,1654.95,1662.51,2134.23
322,1654.95,1659.27,2052.26
323,1654.95,1657.19,2157.28
324,1649.03,1661.95,2279.76
325,1649.03,1660.63,2203.49
326,1649.03,1659.61,2325.55
327,1649.03,1660.73,2362.03
328,1649.03,1656.30,2200.84
329,1649.03,1651.90,2072.64
330,1649.03,1658.10,2252.55
331,1649.03,1654.64,1994.82
332,1649.03,1657.96,2463.60
