Generation,Best,Average,Worst
0,3075.29,3585.03,4187.47
1,2987.33,3487.45,3935.49
2,2874.43,3394.15,4036.19
3,2874.43,3346.31,3835.18
4,2713.04,3309.62,4007.63
5,2713.04,3257.95,3816.87
6,2690.54,3217.04,3755.09
7,2667.55,3167.67,3678.90
8,2667.55,3127.51,3799.08
9,2586.09,3104.88,3792.14
10,2581.49,3065.67,3584.47
11,2393.85,3039.90,3795.40
12,2393.85,3009.27,3635.31
13,2393.85,2968.43,3450.29
14,2393.85,2928.34,3496.39
15,2393.85,2889.01,3412.97
16,2390.81,2842.31,3425.15
17,2390.81,2805.37,3356.05
18,2377.26,2769.75,3431.73
19,2373.48,2727.41,3293.33
20,2287.73,2692.71,3251.46
21,2287.73,2658.07,3252.57
22,2287.73,2622.13,3213.57
23,2287.73,2605.50,3120.35
24,2269.82,2576.40,3105.71
25,2236.00,2558.94,3118.07
26,2236.00,2529.68,3097.88
27,2199.13,2499.37,3090.46
28,2199.13,2478.16,3057.47
29,2190.29,2465.09,3174.77
30,2158.41,2448.81,3135.00
31,2129.08,2440.84,3213.18
32,2115.75,2411.48,3071.04
33,2080.99,2376.42,3311.17
34,2075.90,2331.00,3117.55
35,2040.58,2267.26,3121.54
36,2000.16,2225.18,2955.16
37,1992.73,2188.08,3046.39
38,1961.17,2169.72,2844.56
39,1961.17,2113.56,2842.23
40,1961.17,2075.11,2724.54
41,1956.46,2044.12,2777.51
42,1946.11,1990.05,2679.80
43,1940.06,1987.88,2731.72
44,1936.33,1993.75,2606.03
45,1931.61,2005.65,2678.63
46,1928.31,2014.01,2672.71
47,1925.00,2005.70,2616.05
48,1913.25,2001.73,2666.43
49,1910.18,2016.97,2696.04
