Generation,Best,Average,Worst
0,3062.42,3614.81,4197.54
1,3062.42,3544.24,4186.04
2,2995.80,3493.85,3975.29
3,2934.15,3447.81,4057.99
4,2861.13,3412.14,3980.36
5,2778.90,3368.95,3901.55
6,2778.90,3334.71,3911.86
7,2778.90,3315.89,4026.29
8,2778.90,3281.68,3948.40
9,2731.00,3257.14,3861.26
10,2731.00,3235.03,3788.12
11,2731.00,3209.74,3859.97
12,2707.35,3187.30,3798.24
13,2688.30,3171.35,3829.21
14,2619.38,3160.32,3845.88
15,2597.12,3147.69,3713.91
16,2597.12,3142.94,3780.43
17,2589.32,3129.27,3751.93
18,2589.32,3118.34,3777.68
19,2572.48,3093.78,3639.44
20,2449.69,3083.67,3737.49
21,2449.69,3078.06,3620.08
22,2449.69,3069.20,3763.82
23,2449.69,3057.37,3716.97
24,2449.69,3039.24,3650.67
25,2449.69,3030.93,3701.04
26,2449.69,3043.45,3777.55
27,2449.69,3023.11,3649.81
28,2449.69,3001.76,3814.14
29,2331.99,2968.21,3655.06
30,2331.99,2961.62,3557.21
31,2331.99,2942.25,3519.66
32,2331.99,2929.58,3546.19
33,2331.99,2919.41,3529.07
34,2331.99,2905.53,3555.87
35,2331.99,2903.65,3593.66
36,2331.99,2878.67,3397.09
37,2331.99,2864.10,3447.16
38,2331.99,2872.55,3537.56
39,2331.99,2865.04,3521.82
40,2331.99,2856.52,3434.77
41,2331.99,2837.88,3539.03
42,2308.07,2841.19,3500.20
43,2308.07,2824.04,3397.73
44,2308.07,2818.77,3384.86
45,2268.84,2833.78,3458.40
46,2268.84,2828.68,3404.75
47,2268.84,2824.72,3473.99
48,2268.84,2815.31,3370.94
49,2268.84,2822.19,3562.52
50,2268.84,2821.08,3706.70
51,2268.84,2804.65,3424.16
52,2265.48,2796.59,3380.66
53,2265.48,2792.71,3346.38
54,2265.48,2779.28,3413.90
55,2225.55,2779.81,3488.88
56,2225.55,2759.57,3494.51
57,2183.12,2757.48,3322.86
58,2183.12,2745.04,3425.04
59,2183.12,2740.52,3307.91
60,2155.10,2723.95,3300.54
61,2155.10,2718.51,3282.95
62,2155.10,2707.98,3280.78
63,2155.10,2698.53,3367.17
64,2053.90,2694.79,3404.72
65,2053.90,2690.92,3361.94
66,2053.90,2676.77,3289.43
67,2053.90,2678.99,3279.09
68,2053.90,2669.93,3277.42
69,2053.90,2658.11,3322.44
70,2053.90,2651.31,3314.28
71,2050.13,2653.91,3250.20
72,2050.13,2655.55,3272.34
73,2050.13,2647.22,3304.99
74,2050.13,2633.53,3297.32
75,2050.13,2636.05,3244.15
76,2017.68,2621.83,3344.03
77,2017.68,2620.19,3360.82
78,2017.68,2602.32,3264.26
79,2017.68,2589.68,3327.91
80,2017.68,2554.88,3156.37
81,2017.68,2520.14,3320.61
82,2011.94,2492.03,3145.73
83,1985.26,2459.37,3324.99
84,1985.26,2403.61,3210.51
85,1976.65,2363.53,3181.80
86,1951.10,2328.30,3110.27
87,1934.58,2301.73,3058.89
88,1934.58,2292.53,3182.83
89,1934.58,2275.60,3025.94
90,1934.07,2263.42,3031.45
91,1917.92,2238.64,2986.95
92,1916.20,2224.37,3018.02
93,1916.20,2232.53,2995.85
94,1916.20,2217.12,2953.69
95,1916.20,2222.85,3084.48
96,1916.20,2203.21,2950.57
97,1899.11,2179.87,2980.37
98,1899.11,2173.19,3047.41
99,1899.11,2140.17,2944.89
100,1899.11,2138.95,3010.53
101,1880.15,2144.00,3115.56
102,1880.15,2137.50,3000.00
103,1880.15,2124.83,2970.79
104,1880.15,2104.04,3075.88
105,1872.70,2079.59,2904.22
106,1872.70,2038.06,2957.85
107,1872.70,2023.86,2878.37
108,1872.70,2023.77,3039.45
109,1872.70,2046.10,2825.24
110,1864.70,2014.72,2833.76
111,1864.70,1956.77,2697.16
112,1864.70,1899.59,2773.75
113,1862.26,1880.90,2651.22
114,1862.26,1896.59,2796.59
115,1857.41,1919.30,2793.03
116,1857.41,1929.55,2819.46
117,1849.41,1898.30,2777.12
118,1849.41,1899.67,2750.66
119,1846.97,1889.88,2731.54
120,1846.97,1921.58,2833.67
121,1846.97,1932.65,2736.51
122,1846.97,1932.67,2887.74
123,1846.97,1924.71,2735.43
124,1842.25,1914.00,2744.76
125,1842.25,1928.89,2762.34
126,1842.25,1944.37,2742.11
127,1842.25,1982.77,2837.63
128,1842.25,1981.10,2851.95
129,1842.25,1934.44,2777.28
130,1824.52,1901.51,2766.58
131,1824.52,1923.07,2766.58
132,1824.52,1909.42,2766.58
133,1824.52,1872.69,2766.58
134,1824.52,1851.82,2626.92
135,1824.52,1862.43,2654.49
136,1824.52,1868.30,2693.56
137,1824.52,1865.47,2626.92
138,1818.85,1883.46,2694.34
139,1818.85,1925.35,2786.18
140,1811.51,1930.67,2783.16
141,1808.89,1941.69,2783.16
142,1803.84,1938.41,2783.16
143,1798.18,1948.06,3016.45
144,1794.78,1942.60,2847.72
145,1794.78,1930.79,2814.83
146,1779.30,1908.04,2888.12
147,1779.30,1876.66,2743.19
148,1774.11,1836.26,2693.70
149,1774.11,1819.00,2731.19
150,1767.10,1807.32,2663.30
151,1767.10,1811.03,2629.42
152,1767.10,1798.53,2575.32
153,1756.39,1791.72,2559.72
154,1756.39,1802.35,2694.84
155,1756.39,1817.25,2689.42
156,1756.39,1830.13,2679.30
157,1756.39,1871.97,2704.91
158,1750.52,1904.75,2716.49
159,1750.52,1905.60,2680.31
160,1750.52,1877.36,2719.18
161,1750.52,1813.64,2640.38
162,1750.52,1800.07,2635.83
163,1750.52,1825.93,2679.97
164,1750.52,1862.38,2759.82
165,1743.90,1871.04,2707.54
166,1743.90,1894.68,2695.02
167,1743.90,1875.58,2714.54
168,1743.90,1813.69,2754.27
169,1743.90,1795.50,2682.71
170,1743.90,1807.84,2731.02
171,1743.90,1825.69,2709.39
172,1729.92,1852.42,2754.63
173,1729.92,1911.99,2754.63
174,1729.92,1920.36,2747.63
175,1729.92,1943.62,2696.24
176,1729.92,1955.28,2707.75
177,1729.92,1967.03,2785.05
178,1729.92,1959.71,2761.97
179,1729.92,1958.06,2754.63
180,1729.92,1879.62,2742.14
181,1729.92,1759.85,2713.35
182,1729.92,1736.34,2565.19
183,1722.83,1733.48,2467.75
184,1722.83,1734.66,2542.60
185,1722.83,1734.50,2462.64
186,1722.83,1730.80,2275.21
187,1722.83,1733.47,2603.29
188,1722.83,1734.46,2498.89
189,1722.83,1733.18,2545.26
190,1722.83,1731.37,2501.14
191,1722.83,1727.70,2617.65
192,1715.80,1724.88,2365.96
193,1715.80,1725.58,2339.67
194,1715.80,1727.24,2621.78
195,1715.80,1729.94,2607.11
196,1715.80,1736.14,2660.80
197,1715.80,1759.24,2682.95
198,1715.80,1768.96,2671.28
199,1715.80,1797.27,2689.49
200,1715.80,1780.67,2682.95
201,1715.80,1729.86,2651.16
202,1715.80,1718.21,2178.69
203,1715.80,1717.66,2459.63
204,1715.80,1719.57,2621.78
205,1715.80,1717.97,2155.14
206,1715.80,1718.65,2438.73
207,1715.80,1719.03,2248.36
208,1715.80,1720.22,2417.44
209,1715.80,1719.21,2503.09
210,1715.80,1719.52,2376.56
211,1715.80,1717.03,2185.19
212,1715.80,1717.87,2212.80
213,1715.80,1719.88,2620.27
214,1715.80,1718.17,2586.18
215,1710.67,1720.64,2488.56
216,1710.67,1718.75,2586.75
217,1710.67,1724.27,2582.22
218,1710.67,1729.49,2699.92
219,1710.67,1754.67,2727.48
220,1710.67,1792.36,2727.48
221,1710.67,1803.06,2727.48
222,1710.67,1785.58,2727.48
223,1710.67,1728.40,2727.48
224,1710.67,1715.32,2551.79
225,1710.67,1712.29,2445.88
226,1710.67,1712.68,2172.76
227,1710.67,1712.72,2201.26
228,1710.67,1714.81,2649.81
229,1710.67,1713.74,2547.74
230,1710.67,1712.68,2401.68
231,1710.67,1715.41,2738.05
232,1709.90,1712.10,2153.39
233,1709.90,1712.94,2215.81
234,1709.90,1714.45,2617.78
235,1709.90,1714.59,2578.41
236,1706.95,1719.53,2703.07
237,1706.95,1723.13,2666.87
238,1706.95,1729.66,2671.65
239,1706.95,1723.55,2693.04
240,1706.95,1723.38,2683.17
241,1706.95,1724.13,2706.97
242,1706.95,1711.44,2687.94
243,1700.37,1707.94,2141.26
244,1700.37,1711.38,2420.08
245,1700.37,1712.92,2429.86
