Generation,Best,Average,Worst
0,3048.20,3532.01,3953.06
1,3048.20,3408.15,3946.95
2,3027.55,3304.81,3946.51
3,2984.04,3270.42,3701.33
4,2984.04,3177.16,3727.08
5,2943.30,3134.66,3669.67
6,2772.84,3147.68,3531.05
7,2772.84,3114.81,3657.91
8,2772.84,3062.38,3486.26
9,2759.99,2997.59,3478.04
10,2759.99,2872.34,3495.74
11,2740.89,2856.35,3266.27
12,2740.89,2920.35,3436.24
13,2693.94,2878.63,3315.56
14,2693.94,2858.33,3313.40
15,2693.94,2855.23,3324.49
16,2693.94,2851.91,3273.98
17,2626.63,2821.80,3381.66
18,2626.63,2707.66,3107.39
19,2574.65,2683.76,3052.81
20,2574.65,2637.54,3119.13
21,2531.47,2656.76,2973.54
22,2531.47,2592.29,2916.68
23,2433.73,2587.44,2913.43
24,2433.73,2599.81,2963.75
25,2433.73,2535.25,2993.55
26,2433.73,2509.04,3114.29
27,2433.73,2436.63,2604.64
28,2423.05,2448.31,2841.93
29,2423.05,2439.61,2655.76
30,2423.05,2442.34,2808.60
31,2416.19,2423.71,2448.39
32,2416.19,2429.65,2734.07
33,2407.57,2426.06,2598.49
34,2407.57,2426.00,2651.01
35,2407.57,2428.12,2806.38
36,2407.57,2425.81,2909.53
37,2407.57,2422.04,3240.10
38,2407.57,2413.21,2746.40
39,2407.57,2410.30,2581.70
40,2407.57,2413.72,2680.06
41,2401.63,2417.71,2768.03
42,2401.63,2422.31,2707.25
43,2401.63,2419.12,2764.11
44,2401.63,2405.57,2620.85
45,2384.40,2404.92,2629.37
46,2384.40,2423.33,2861.91
47,2355.17,2431.73,2814.77
48,2355.17,2401.95,2846.37
49,2337.51,2436.87,2843.37
50,2337.51,2403.08,2843.37
51,2337.51,2377.60,3034.56
52,2337.51,2347.32,2690.68
53,2334.09,2346.49,2673.63
54,2334.09,2349.90,2810.84
55,2334.09,2361.64,2709.79
56,2328.33,2360.11,2741.62
57,2328.33,2353.65,2769.79
58,2295.56,2379.31,2772.96
59,2295.56,2394.42,2907.32
60,2295.56,2420.44,3046.18
61,2295.56,2420.04,2822.27
62,2287.24,2304.37,2759.53
63,2287.24,2310.17,2665.83
64,2283.10,2317.08,2646.41
65,2201.32,2316.98,2734.77
66,2153.67,2292.48,3129.74
67,2133.45,2271.44,2733.88
68,2126.88,2212.71,2852.61
69,2104.07,2189.93,2853.98
70,2093.40,2130.68,2273.43
71,2093.40,2144.90,2773.00
72,2093.40,2108.30,2244.42
73,2093.40,2111.83,2736.23
74,2093.40,2098.01,2421.55
75,2093.40,2096.99,2410.29
76,2089.66,2109.58,2718.69
77,2085.60,2125.61,2807.75
78,2085.60,2174.80,2829.42
79,2085.60,2142.64,2811.98
80,2081.87,2165.11,2828.51
81,2081.87,2116.54,2816.19
82,2081.87,2137.15,2811.98
83,2081.87,2108.29,2895.49
84,2081.87,2082.62,2148.89
85,2081.87,2088.02,2455.24
86,2081.87,2094.08,2736.20
87,2081.87,2095.89,2585.30
88,2081.87,2100.27,2834.81
89,2058.90,2093.70,2461.34
90,2058.90,2124.53,2858.06
91,2058.90,2131.43,2837.38
92,2058.90,2069.77,2756.24
93,2058.90,2068.35,2535.35
94,2058.90,2073.03,2936.07
95,2058.90,2072.17,2458.77
96,2058.90,2068.93,2486.31
97,2058.90,2075.70,2967.68
98,2058.90,2068.66,2622.15
99,2058.90,2074.98,2612.93
100,2058.90,2072.71,2671.07
