Generation,Best,Average,Worst
0,3042.11,3526.54,4036.28
1,2934.22,3400.01,3961.84
2,2871.71,3307.69,3868.42
3,2862.18,3217.95,3817.96
4,2767.02,3142.95,3727.68
5,2662.86,3087.55,3696.87
6,2662.86,3022.34,3679.96
7,2636.70,2975.39,3512.44
8,2621.39,2940.04,3651.28
9,2621.39,2891.06,3610.79
10,2588.83,2803.20,3491.35
11,2582.67,2765.59,3383.39
12,2515.44,2791.77,3491.06
13,2515.44,2719.47,3410.85
14,2515.44,2716.65,3462.78
15,2437.20,2712.07,3499.45
16,2428.07,2642.83,3407.62
17,2423.75,2560.41,3385.92
18,2400.53,2620.35,3294.27
19,2400.53,2540.58,3313.10
20,2387.09,2454.16,3374.05
21,2379.88,2452.76,3258.73
22,2366.44,2426.15,3290.31
23,2336.42,2424.43,3257.98
24,2336.42,2465.34,3257.98
25,2330.87,2422.93,3265.52
26,2312.41,2451.96,3336.00
27,2293.61,2421.06,3300.01
28,2280.58,2437.54,3320.32
29,2269.73,2401.04,3265.75
30,2233.57,2370.83,3270.87
31,2233.57,2358.17,3308.29
32,2222.73,2317.65,3172.06
33,2206.58,2339.80,3448.65
34,2205.24,2303.29,3189.57
35,2205.24,2294.77,3241.07
36,2205.24,2312.81,3220.98
37,2192.18,2256.18,3169.15
38,2190.83,2218.25,3095.71
39,2190.83,2225.24,3103.05
40,2145.10,2220.58,3030.06
41,2145.10,2200.32,3051.77
42,2145.10,2198.07,3017.50
43,2145.10,2209.81,3129.24
44,2145.10,2231.80,3116.55
45,2145.10,2200.69,3188.10
46,2137.41,2152.84,3170.87
47,2137.41,2154.71,2998.34
48,2134.18,2166.07,3044.71
49,2134.18,2190.01,3077.65
50,2134.18,2156.01,3046.83
51,2124.48,2171.85,3162.81
52,2124.48,2145.67,3123.81
53,2124.48,2145.15,2949.28
54,2124.48,2142.78,3042.39
55,2124.48,2133.78,2976.75
56,2124.48,2129.76,2827.19
57,2101.11,2131.72,2979.85
58,2101.11,2131.09,2691.01
59,2101.11,2140.55,2903.57
60,2101.11,2120.72,2839.80
61,2101.11,2108.06,3037.56
62,2101.11,2106.53,3036.73
63,2101.11,2105.75,2407.98
64,2101.11,2111.45,2780.27
65,2101.11,2110.72,2747.83
66,2101.11,2106.23,2677.46
67,2101.11,2107.00,3003.03
68,2092.20,2109.63,2758.93
69,2083.67,2110.71,2772.46
70,2083.67,2109.00,2824.95
71,2074.76,2114.42,2937.78
72,2074.76,2116.38,2834.40
73,2074.76,2098.50,2871.41
74,2074.76,2090.13,2855.43
75,2049.74,2080.96,2837.77
76,2049.74,2080.54,2953.91
77,2044.62,2083.45,2864.92
78,2037.56,2066.79,2607.91
79,2037.56,2061.66,2840.48
80,2037.56,2057.65,2911.31
81,2035.07,2048.77,2322.93
82,2034.54,2045.63,2748.54
83,2032.05,2048.95,2798.50
84,2031.88,2044.78,2638.65
85,2031.88,2053.50,2735.36
86,2031.14,2040.78,2716.63
87,2031.14,2036.86,2488.40
88,2027.77,2041.41,2686.56
89,2027.77,2046.57,2801.34
90,2027.03,2050.05,2682.99
91,2027.03,2086.77,2764.07
92,2027.03,2060.15,2772.15
93,2023.22,2037.58,2689.77
94,2022.48,2034.54,2727.58
95,2022.48,2047.13,2821.86
96,2022.48,2077.05,2820.51
97,2022.48,2039.58,2851.31
98,2022.48,2034.19,2789.37
99,2022.48,2025.28,2496.09
100,2022.48,2032.18,2927.69
101,2022.48,2027.20,2488.25
102,2022.48,2029.54,2567.98
103,2022.48,2029.48,2902.28
104,1999.33,2033.04,2843.84
105,1999.33,2042.63,2880.51
106,1999.33,2054.14,2903.62
107,1976.73,2085.23,2903.62
108,1976.19,2055.70,2847.78
109,1976.19,2084.72,2757.56
110,1976.19,1997.36,2662.92
111,1976.19,2011.36,2813.54
112,1976.19,1983.35,2512.60
113,1976.19,1982.72,2576.62
114,1976.14,1979.34,2389.81
115,1972.73,1979.09,2244.22
116,1972.73,1997.55,2675.81
117,1972.73,1994.75,2501.10
118,1972.68,2042.95,2735.79
119,1972.68,2064.57,2810.64
120,1972.68,1989.39,2696.96
121,1972.68,1975.06,2217.02
122,1963.98,1982.21,2696.96
123,1963.98,1978.68,2556.48
124,1963.98,1983.00,2696.96
125,1963.98,2014.83,2682.52
126,1963.98,2012.13,2605.54
127,1963.53,1969.02,2447.99
128,1963.53,1970.69,2497.12
129,1963.53,1989.82,2657.58
130,1947.29,2016.50,2587.19
131,1946.84,1990.81,2536.07
132,1946.84,1983.83,2905.18
133,1946.84,2014.19,2596.78
134,1946.84,1996.49,2596.78
135,1946.84,1953.13,2590.35
136,1946.84,1951.93,2469.31
137,1940.80,1954.92,2624.04
138,1940.80,1954.89,2640.05
139,1940.80,1959.48,2652.46
140,1940.80,1949.78,2591.11
141,1940.80,1949.70,2846.27
142,1940.80,1945.31,2244.38
143,1940.80,1948.29,2586.18
144,1940.80,1947.62,2575.09
145,1940.80,1950.56,2538.29
146,1940.80,1950.70,2635.76
147,1940.80,1948.97,2585.21
148,1940.80,1941.91,2057.39
149,1940.80,1947.13,2664.89
150,1940.80,1944.97,2313.81
151,1940.73,1952.33,2846.27
152,1940.73,1948.76,2591.03
153,1940.73,1967.87,2682.50
154,1940.73,2031.55,2682.50
155,1940.73,1988.54,2788.23
156,1940.73,1948.08,2602.46
157,1940.73,1949.84,2663.93
158,1940.73,1945.02,2558.23
159,1940.73,1945.29,2517.65
160,1940.73,1944.40,2394.41
161,1940.73,1945.68,2518.64
162,1940.73,1948.48,2690.46
163,1940.73,1944.24,2323.31
164,1940.73,1949.89,2609.53
165,1940.73,1945.62,2671.78
166,1940.73,1950.72,2521.17
167,1940.73,1948.30,2494.11
168,1938.91,1948.42,2629.42
169,1938.91,1945.05,2584.25
170,1938.91,1958.37,2683.06
171,1938.91,1972.07,2675.41
172,1938.91,1942.27,2267.68
173,1938.91,1942.01,2342.59
174,1938.91,1944.72,2519.21
175,1938.91,1945.97,2612.89
176,1938.91,1946.01,2606.73
177,1938.91,1945.36,2598.23
178,1938.91,1942.97,2854.48
179,1938.91,1949.68,2541.46
180,1938.00,1950.06,2702.08
181,1938.00,1944.20,2308.78
182,1938.00,1951.12,2658.87
183,1938.00,1953.28,2588.02
184,1938.00,1945.19,2424.09
185,1938.00,1944.56,2487.80
186,1938.00,1946.49,2621.29
187,1938.00,1947.81,2677.30
188,1938.00,1947.51,2650.31
189,1938.00,1942.06,2451.88
190,1938.00,1944.90,2563.35
191,1938.00,1941.47,2286.82
192,1938.00,1943.56,2347.76
193,1938.00,1944.98,2578.07
194,1938.00,1943.01,2696.62
195,1938.00,1943.57,2808.06
196,1938.00,1940.44,2201.44
197,1938.00,1946.18,2579.60
198,1938.00,1940.15,2207.14
199,1938.00,1947.98,2634.51
200,1938.00,1941.47,2592.29
201,1938.00,1941.01,2634.51
202,1938.00,1943.82,2584.23
203,1938.00,1945.53,2511.26
204,1938.00,1945.02,2581.02
205,1938.00,1947.95,2679.94
206,1938.00,1941.68,2436.89
207,1938.00,1948.75,2688.66
208,1938.00,1943.25,2399.89
209,1938.00,1944.37,2374.11
210,1938.00,1942.50,2603.74
211,1938.00,1943.01,2307.05
212,1938.00,1942.61,2499.04
213,1938.00,1944.08,2618.91
214,1938.00,1947.21,2527.96
215,1932.56,1951.25,2703.70
216,1932.56,1947.57,2424.09
217,1932.56,1944.57,2561.27
218,1932.56,1945.05,2581.39
219,1932.56,1942.12,2660.54
220,1932.56,1939.44,2620.75
221,1932.56,1942.20,2759.53
222,1932.56,1938.17,2536.80
223,1932.56,1936.70,2498.27
224,1932.56,1939.87,2544.93
225,1932.56,1939.80,2653.08
226,1932.56,1937.87,2750.14
227,1932.56,1939.84,2553.37
228,1921.86,1937.07,2632.34
229,1921.86,1938.48,2677.44
230,1921.86,1944.87,2721.11
231,1921.86,1955.72,2721.11
232,1921.86,1947.76,2674.14
233,1918.51,1931.70,2735.38
234,1918.51,1931.50,2536.87
235,1918.51,1953.13,2667.13
236,1918.51,1985.08,2827.21
237,1918.51,1945.06,2722.87
238,1914.89,1926.71,2579.81
239,1914.89,1930.64,2629.15
240,1914.89,1936.87,2681.56
241,1914.89,1985.58,2779.80
242,1914.89,1944.40,2651.67
243,1914.89,1923.80,2533.03
244,1914.89,1918.48,2386.20
245,1914.89,1920.39,2627.85
246,1914.89,1921.02,2605.48
247,1893.88,1918.99,2385.66
248,1893.88,1931.38,2659.30
249,1892.95,1949.56,2601.32
250,1889.76,1966.39,2777.48
251,1874.98,1913.22,2554.03
252,1874.98,1916.69,2892.42
253,1874.05,1952.36,2746.68
254,1871.86,1937.27,2793.39
255,1871.86,1886.42,2715.49
256,1871.86,1911.53,2832.27
257,1871.86,1954.42,2832.27
258,1871.86,1891.44,2760.52
259,1871.86,1878.66,2790.53
260,1870.30,1877.38,2435.64
261,1870.30,1879.16,2624.10
262,1870.30,1883.28,2813.06
263,1852.60,1899.25,2557.79
264,1852.60,1886.98,2712.14
265,1852.60,1904.80,2934.23
266,1850.23,1901.79,2847.57
267,1850.23,1890.65,2854.88
268,1850.23,1876.13,2851.44
269,1850.23,1860.51,2849.80
270,1850.23,1855.91,2565.63
271,1850.23,1855.50,2727.09
272,1850.23,1859.67,2625.79
273,1850.23,1860.49,2895.46
274,1850.23,1856.33,2707.69
275,1850.23,1857.20,2639.02
276,1850.23,1854.46,2096.49
277,1850.23,1860.55,2924.77
278,1850.23,1854.43,2350.04
279,1848.99,1863.65,2789.39
280,1848.99,1857.01,2844.87
281,1848.99,1855.63,2768.21
282,1848.99,1858.48,2781.23
283,1848.99,1863.06,2885.96
284,1848.99,1856.88,2904.34
285,1848.99,1856.94,2648.08
286,1847.45,1858.79,2866.02
287,1847.45,1856.81,2813.00
288,1847.45,1858.51,2700.18
289,1842.94,1905.26,2891.23
290,1842.94,1872.75,2968.49
291,1842.94,1885.72,2807.91
292,1842.94,1877.44,2882.28
293,1842.94,1851.96,2767.99
294,1840.28,1850.46,2509.91
295,1840.28,1852.14,2639.14
296,1840.28,1848.45,2438.34
297,1840.28,1853.76,2783.91
298,1840.28,1844.49,2490.96
299,1840.28,1853.71,2842.98
300,1840.28,1851.86,2827.53
301,1840.28,1850.60,2823.20
302,1840.28,1847.47,2794.61
303,1840.28,1848.19,2430.26
304,1840.28,1846.47,2612.73
305,1840.28,1847.75,2585.88
306,1840.28,1845.78,2661.57
307,1840.28,1851.41,2828.74
308,1840.28,1851.58,2886.75
309,1840.28,1844.73,2295.25
310,1840.28,1847.46,2623.25
311,1840.28,1846.08,2759.07
312,1840.28,1844.11,2786.05
313,1840.28,1849.74,2907.70
314,1840.28,1842.66,2078.24
315,1840.28,1848.39,2852.85
316,1840.28,1847.74,2193.81
317,1832.32,1851.01,2807.33
318,1832.32,1853.30,2702.36
319,1832.32,1853.90,2687.05
320,1832.32,1872.88,2864.82
321,1832.32,1838.28,2673.04
322,1832.32,1839.77,2791.37
323,1832.32,1836.64,2284.98
324,1832.32,1838.22,2462.49
325,1832.32,1838.86,2561.37
326,1832.32,1839.31,2282.02
327,1832.32,1835.74,2173.14
328,1832.32,1840.32,2768.75
329,1832.32,1841.69,2695.62
330,1832.32,1836.69,2401.33
331,1832.32,1841.20,2719.50
332,1832.32,1844.91,2848.87
333,1832.32,1836.97,2220.53
334,1832.32,1835.86,2235.68
335,1832.32,1834.53,1999.37
336,1832.32,1838.87,2805.43
337,1832.32,1841.18,2743.22
338,1832.32,1841.05,2454.32
339,1832.32,1836.62,2219.29
340,1832.32,1835.99,2104.48
341,1832.32,1842.90,2848.87
342,1832.32,1838.93,2514.49
343,1832.32,1836.59,2431.15
344,1823.25,1838.20,2229.26
345,1823.25,1840.85,2378.65
346,1823.25,1844.40,2629.90
347,1823.25,1857.59,2754.50
348,1819.94,1862.78,2900.17
349,1819.94,1835.38,2552.56
350,1819.94,1848.68,2761.93
351,1819.94,1874.83,2876.52
352,1819.94,1833.23,2761.93
353,1819.94,1825.30,2391.59
354,1819.94,1831.36,2883.89
355,1819.94,1833.64,2819.25
356,1819.94,1829.49,2706.03
357,1819.94,1827.41,2483.22
358,1819.94,1829.32,2651.32
359,1819.94,1826.06,2181.84
360,1819.94,1830.81,2718.08
361,1819.94,1826.59,2797.84
362,1819.94,1830.52,2611.16
363,1819.94,1831.45,2876.76
364,1819.94,1828.52,2761.17
365,1817.44,1830.55,2635.05
366,1817.44,1831.01,2505.31
367,1817.44,1832.33,2815.91
368,1817.44,1844.78,2868.50
369,1817.44,1823.70,2526.29
370,1817.44,1823.10,2175.84
371,1817.44,1826.33,2826.50
372,1817.44,1820.93,2350.80
373,1817.44,1825.24,2389.43
374,1817.44,1824.11,2539.66
375,1817.44,1823.66,2696.58
376,1817.44,1819.67,2174.16
377,1817.44,1821.69,2394.10
378,1817.44,1822.35,2129.51
379,1817.44,1824.96,2498.87
380,1817.44,1825.10,2436.64
381,1817.44,1820.12,2130.51
382,1817.44,1822.77,2221.51
383,1817.44,1824.43,2967.98
384,1817.44,1822.68,2095.93
385,1817.44,1826.39,2781.83
386,1817.44,1822.70,2521.41
387,1817.44,1821.91,2100.84
388,1817.44,1824.39,2683.73
389,1817.44,1822.32,2389.57
390,1817.44,1819.94,2120.98
391,1817.44,1825.43,2514.51
392,1817.03,1827.50,2709.08
393,1817.03,1826.04,2510.74
394,1817.03,1827.86,2779.42
395,1817.03,1836.09,2392.79
396,1817.03,1840.55,2198.05
397,1817.03,1825.74,2867.07
398,1816.03,1822.41,2480.30
399,1816.03,1826.29,2765.42
400,1816.03,1832.43,2804.91
401,1816.03,1838.61,2893.27
402,1816.03,1826.06,2625.62
403,1816.03,1820.68,2143.53
404,1816.03,1821.86,2670.50
405,1816.03,1820.46,2211.25
406,1816.03,1822.49,2744.47
407,1815.73,1826.28,2960.93
408,1815.73,1817.65,2167.36
409,1815.73,1848.82,2973.22
410,1815.73,1856.26,2940.76
411,1815.73,1848.65,2976.24
412,1815.73,1828.56,2902.53
413,1815.73,1821.06,2150.91
