Generation,Best,Average,Worst
0,2933.13,3583.71,4134.36
1,2933.13,3481.03,3952.99
2,2933.13,3365.73,3965.39
3,2933.13,3252.64,3815.43
4,2920.02,3207.91,3714.80
5,2800.57,3157.37,3668.17
6,2798.93,3162.90,3587.72
7,2798.93,3138.68,3917.07
8,2704.52,3088.02,3732.14
9,2704.52,3069.97,3560.09
10,2704.52,3070.34,3542.44
11,2704.52,3027.93,3645.32
12,2704.52,2987.28,3561.45
13,2704.52,2939.97,3414.41
14,2696.61,2908.40,3597.41
15,2696.61,2821.43,3393.81
16,2696.61,2719.19,3255.48
17,2696.61,2703.01,2704.52
18,2696.61,2706.75,2952.48
19,2696.61,2698.58,2743.03
20,2696.61,2696.74,2709.78
21,2696.61,2696.61,2696.61
22,2696.61,2696.65,2700.14
23,2696.61,2696.61,2696.61
24,2696.61,2700.04,3039.62
25,2696.61,2696.61,2696.61
26,2696.61,2703.61,3149.57
27,2696.61,2700.57,2930.98
28,2696.61,2696.61,2696.61
29,2696.61,2697.53,2788.86
30,2696.61,2696.61,2696.61
31,2696.61,2697.82,2817.96
32,2696.61,2700.18,2904.61
33,2696.61,2696.61,2696.61
34,2696.61,2697.14,2749.09
35,2696.61,2697.82,2817.91
36,2692.90,2696.57,2696.61
37,2662.67,2698.36,2920.52
38,2662.67,2700.54,2876.92
39,2662.67,2714.27,3298.73
40,2662.67,2700.69,2921.61
41,2662.67,2680.69,2921.61
42,2662.67,2664.56,2696.61
43,2662.67,2664.43,2838.70
44,2662.67,2662.67,2662.67
45,2662.67,2667.22,3117.77
46,2662.67,2662.67,2662.67
47,2662.67,2664.05,2780.14
48,2662.67,2665.60,2956.14
49,2662.67,2662.67,2662.67
