Generation,Best,Average,Worst
0,2943.51,3573.08,4100.83
1,2943.51,3496.55,4195.08
2,2805.48,3426.99,4033.96
3,2805.48,3365.38,4010.77
4,2795.14,3297.96,3882.24
5,2704.77,3251.43,3949.69
6,2652.63,3196.46,3945.10
7,2652.63,3148.17,3835.28
8,2544.64,3084.63,3673.40
9,2544.64,3045.48,3735.64
10,2544.64,3014.63,3511.85
11,2544.64,2998.27,3607.31
12,2523.50,2988.50,3472.08
13,2464.33,2969.35,3585.59
14,2464.33,2950.09,3537.20
15,2464.33,2925.97,3450.40
16,2464.33,2894.08,3440.67
17,2460.64,2879.11,3449.16
18,2320.70,2861.70,3419.76
19,2320.70,2862.01,3416.50
20,2320.70,2836.04,3362.86
21,2320.70,2842.46,3404.69
22,2320.70,2831.25,3465.31
23,2320.70,2816.32,3364.82
24,2320.70,2803.03,3405.71
25,2254.27,2794.35,3485.53
26,2251.03,2785.20,3380.02
27,2251.03,2789.84,3512.59
28,2251.03,2797.77,3388.65
29,2251.03,2778.03,3330.94
30,2251.03,2762.65,3526.37
31,2233.83,2737.42,3277.36
32,2233.83,2743.46,3313.15
33,2233.83,2729.39,3330.58
34,2205.80,2705.35,3371.39
35,2205.80,2684.35,3267.65
36,2205.80,2646.40,3176.79
37,2205.80,2605.81,3250.83
38,2156.66,2554.73,3305.19
39,2156.66,2479.86,3214.02
40,2145.11,2400.45,3051.25
41,2063.18,2352.21,3012.67
42,2060.18,2320.66,2948.77
43,2047.55,2347.23,3018.49
44,2041.78,2354.74,3111.42
45,2041.78,2348.15,3005.74
46,2026.69,2316.08,3103.18
47,2025.53,2238.17,3001.42
48,1989.69,2163.49,3005.63
49,1989.69,2142.83,2922.65
