Generation,Best,Average,Worst
0,3233.11,3578.98,4067.41
1,3128.19,3466.35,3863.85
2,3033.03,3392.60,3786.33
3,2995.60,3316.83,3935.17
4,2995.60,3266.61,3752.96
5,2866.81,3215.24,3686.06
6,2854.83,3102.51,3582.78
7,2842.42,3072.60,3689.76
8,2787.25,3001.20,3514.43
9,2731.42,2978.75,3647.29
10,2726.77,2950.57,3483.97
11,2496.80,2922.68,3424.12
12,2496.80,2795.64,3387.00
13,2496.80,2737.36,3360.27
14,2459.44,2621.24,3204.42
15,2459.44,2508.13,3029.23
16,2447.23,2535.63,3345.06
17,2420.02,2566.60,3179.11
18,2420.02,2497.40,3143.45
19,2420.02,2503.11,3179.11
20,2420.02,2446.95,3050.66
21,2420.02,2424.03,2635.52
22,2420.02,2420.24,2441.46
23,2420.02,2423.01,2719.36
24,2409.61,2422.83,2711.13
25,2409.21,2422.42,2565.57
26,2409.21,2439.75,3046.82
27,2409.21,2456.97,2899.27
28,2398.80,2461.56,2937.13
29,2384.55,2437.60,2949.68
30,2384.22,2426.28,2998.10
31,2384.22,2459.11,3149.63
32,2363.20,2499.70,3083.37
33,2363.20,2444.85,3233.37
34,2363.20,2394.16,2928.09
35,2315.09,2378.21,2575.89
36,2315.09,2370.18,2823.26
37,2283.02,2361.16,2707.82
38,2283.02,2336.42,2670.52
39,2283.02,2317.41,2635.99
40,2212.08,2291.07,2701.50
41,2212.08,2295.57,2929.93
42,2212.08,2283.25,2840.58
43,2212.08,2262.63,2510.73
44,2203.89,2221.33,2487.16
45,2198.93,2218.80,2439.13
46,2198.93,2231.73,2474.67
47,2198.93,2246.42,2893.54
48,2198.93,2208.36,2451.68
49,2198.93,2200.42,2343.29
50,2198.93,2209.40,2637.79
51,2198.93,2198.93,2198.93
52,2198.93,2207.12,2428.58
53,2198.93,2204.74,2696.15
54,2194.30,2202.18,2403.66
55,2194.30,2210.14,2711.29
56,2194.30,2219.74,2681.74
57,2194.30,2218.01,2549.81
58,2194.30,2207.31,2729.06
59,2194.30,2199.33,2565.19
60,2194.30,2194.37,2201.74
61,2194.30,2199.95,2626.69
62,2180.14,2196.98,2320.09
63,2180.14,2208.97,2565.19
64,2180.14,2207.15,2556.24
65,2155.52,2213.85,2558.99
66,2155.52,2183.63,2419.99
67,2155.52,2173.63,2310.65
68,2155.52,2167.80,2631.11
69,2155.52,2157.21,2249.85
70,2155.52,2158.19,2322.39
71,2155.52,2168.26,2687.30
72,2155.52,2161.81,2376.95
73,2155.52,2162.04,2438.93
74,2155.52,2159.72,2524.00
75,2155.52,2159.55,2453.34
76,2155.52,2162.75,2493.14
77,2155.52,2157.27,2330.28
78,2155.52,2157.45,2273.93
79,2155.52,2158.00,2334.78
80,2155.52,2158.22,2338.28
81,2155.52,2157.32,2335.07
82,2155.52,2156.39,2242.58
83,2155.52,2161.03,2334.84
84,2155.52,2162.27,2475.83
85,2155.52,2157.82,2300.58
86,2155.52,2155.52,2155.52
87,2155.52,2160.81,2639.03
88,2155.52,2159.23,2409.19
89,2155.52,2156.04,2207.21
90,2155.52,2158.11,2325.95
91,2155.52,2166.41,2972.86
92,2142.72,2158.47,2299.80
93,2142.72,2156.14,2209.14
94,2142.72,2157.49,2308.32
95,2142.72,2155.71,2545.81
96,2142.72,2145.11,2321.98
97,2142.72,2145.30,2282.39
98,2142.72,2148.09,2457.61
99,2142.72,2147.76,2462.47
100,2142.72,2152.46,2529.74
101,2142.72,2147.94,2375.83
102,2142.72,2144.54,2317.98
103,2142.72,2148.50,2379.24
104,2142.72,2148.71,2434.78
105,2142.72,2148.85,2665.62
106,2142.72,2147.78,2490.56
107,2142.72,2145.44,2321.79
108,2142.72,2146.95,2293.82
109,2122.89,2153.99,2874.56
110,2122.89,2144.59,2280.01
111,2122.89,2149.81,2504.01
112,2122.89,2137.28,2434.43
113,2122.89,2123.40,2173.99
114,2122.89,2127.63,2294.52
115,2118.36,2125.91,2294.30
116,2118.36,2146.05,2475.67
117,2118.36,2178.02,2566.07
118,2118.36,2175.05,2512.53
119,2118.36,2184.06,2716.17
120,2118.36,2127.05,2418.98
121,2118.36,2122.80,2420.14
122,2118.36,2123.33,2303.86
123,2118.36,2122.20,2440.51
124,2118.36,2123.89,2462.04
125,2118.36,2124.27,2522.52
126,2118.36,2128.28,2605.92
127,2118.36,2122.38,2320.24
128,2118.36,2119.15,2193.43
129,2118.36,2121.41,2244.13
130,2118.36,2124.44,2389.92
131,2118.36,2127.69,2460.42
132,2118.36,2121.52,2421.09
133,2118.36,2123.03,2318.98
134,2118.36,2118.88,2151.54
135,2118.36,2125.88,2450.03
136,2118.36,2124.27,2428.29
137,2118.36,2120.12,2294.36
138,2118.36,2120.75,2358.15
139,2118.36,2127.13,2455.47
140,2118.36,2127.39,2397.95
141,2117.60,2129.30,2638.15
142,2117.60,2127.21,2494.27
143,2117.60,2120.65,2287.16
144,2117.60,2123.08,2372.59
145,2117.60,2125.40,2742.82
146,2115.39,2120.00,2273.09
147,2115.39,2121.27,2358.35
148,2115.39,2132.56,2387.70
149,2115.39,2137.25,2491.89
150,2115.39,2123.20,2652.97
151,2115.39,2117.99,2375.38
152,2115.39,2129.63,2555.38
153,2115.39,2117.40,2289.98
154,2115.39,2121.41,2415.78
155,2115.39,2129.51,2377.02
156,2115.39,2121.58,2411.88
157,2115.39,2115.39,2115.39
158,2115.39,2118.40,2298.85
159,2115.39,2118.76,2282.86
160,2112.27,2117.35,2236.26
161,2112.27,2117.81,2261.89
162,2112.27,2114.76,2142.95
163,2070.93,2115.44,2308.90
164,2070.93,2126.01,2463.68
165,2070.93,2114.92,2407.17
166,2070.93,2104.21,2412.75
167,2070.93,2075.27,2379.94
168,2070.93,2076.46,2318.19
169,2070.93,2073.24,2237.64
170,2069.14,2071.15,2095.19
171,2065.97,2081.55,2521.71
172,2065.97,2087.58,2379.88
173,2065.97,2090.06,2422.93
174,2064.19,2087.61,2410.01
175,2064.19,2078.98,2422.93
176,2064.19,2080.13,2420.59
177,2064.19,2099.04,2480.58
178,2064.19,2068.54,2276.64
179,2064.19,2066.85,2330.87
180,2064.19,2067.47,2202.71
181,2044.99,2068.02,2304.97
182,2044.99,2073.15,2437.23
183,2044.99,2082.76,2296.94
184,2044.99,2089.16,2437.23
185,2044.99,2066.63,2482.76
186,2043.51,2050.30,2245.23
187,2043.51,2052.29,2310.38
188,2043.51,2058.35,2371.99
189,2043.51,2105.55,2511.21
190,2043.51,2086.93,2367.86
191,2043.51,2053.30,2776.71
192,2043.51,2047.11,2281.61
193,2043.51,2052.78,2374.04
194,2043.51,2044.59,2135.85
195,2043.51,2048.11,2210.28
196,2043.51,2052.30,2434.00
197,2043.51,2055.69,2357.43
198,2043.51,2043.51,2043.51
199,2043.51,2049.13,2399.88
