Generation,Best,Average,Worst
0,2956.84,3582.64,4071.72
1,2921.39,3488.42,4016.86
2,2736.40,3421.17,3943.76
3,2736.40,3359.00,3967.13
4,2736.40,3306.05,3864.42
5,2669.74,3251.62,3840.89
6,2669.74,3212.34,3767.89
7,2632.24,3160.05,3688.46
8,2439.93,3102.63,3645.45
9,2439.93,3062.80,3680.03
10,2439.93,3012.81,3626.90
11,2439.93,2983.59,3577.72
12,2381.12,2966.51,3569.40
13,2381.12,2935.56,3564.31
14,2365.99,2923.40,3583.75
15,2251.63,2898.98,3539.15
16,2251.63,2869.89,3378.50
17,2251.63,2862.59,3498.82
18,2251.63,2834.90,3409.91
19,2251.63,2820.90,3399.88
20,2251.63,2799.92,3571.72
21,2251.10,2775.15,3401.64
22,2233.06,2761.50,3391.88
23,2233.06,2747.29,3465.03
24,2197.37,2726.50,3404.44
25,2197.37,2707.66,3297.78
26,2197.37,2675.57,3257.71
27,2197.37,2660.81,3281.77
28,2142.66,2647.14,3435.80
29,2082.94,2613.89,3223.17
30,2082.94,2593.40,3248.04
31,2058.30,2583.74,3200.09
32,2018.78,2560.88,3199.74
33,2018.78,2539.27,3258.37
34,2018.78,2527.97,3172.67
35,2018.78,2513.11,3370.66
36,2018.78,2503.59,2993.74
37,2018.78,2494.05,3093.94
38,2010.35,2491.09,3107.52
39,2010.35,2461.96,3071.01
40,1984.67,2440.61,3124.90
41,1982.27,2408.30,3068.21
42,1934.55,2392.35,3254.91
43,1934.55,2361.50,3002.90
44,1934.55,2349.36,3011.40
45,1934.55,2324.56,2898.83
46,1934.55,2311.95,3013.87
47,1934.55,2296.26,3019.24
48,1934.55,2263.29,3016.59
49,1916.06,2237.21,2952.24
50,1892.42,2184.88,2958.06
51,1892.42,2145.21,2923.67
52,1892.42,2144.29,2864.13
53,1885.63,2154.48,2846.38
54,1885.63,2135.84,3049.71
55,1868.74,2117.26,2938.70
56,1851.96,2077.08,2930.75
57,1846.70,2054.24,2911.92
58,1844.96,2043.29,2973.18
59,1844.96,2007.30,2804.83
60,1838.47,1960.97,2817.43
61,1831.62,1917.48,2812.68
62,1829.88,1879.89,2679.12
63,1822.47,1861.26,2628.05
64,1820.42,1867.92,2587.73
65,1806.98,1859.11,2792.39
66,1806.98,1861.50,2632.63
67,1802.69,1860.38,2503.47
68,1797.52,1863.46,2752.37
69,1795.78,1884.65,2712.88
70,1787.30,1912.51,2762.04
71,1787.30,1914.43,2789.32
72,1787.30,1919.01,2825.47
73,1786.59,1946.34,2672.05
74,1771.33,1937.91,2808.99
75,1770.40,1886.68,2678.00
76,1770.35,1811.86,2500.02
77,1770.35,1839.42,2495.64
78,1770.35,1898.24,2530.80
79,1770.35,1917.00,2588.04
80,1760.92,1844.02,2651.56
81,1759.10,1800.91,2601.46
82,1759.10,1794.32,2520.34
83,1759.10,1809.73,2554.20
84,1755.43,1855.61,2629.45
85,1750.72,1900.80,2612.32
86,1744.18,1821.91,2528.02
87,1744.18,1794.98,2595.74
88,1739.49,1808.59,2666.95
89,1736.38,1791.61,2481.01
90,1729.58,1786.27,2585.00
91,1718.34,1770.24,2488.41
92,1718.34,1786.91,2649.79
93,1718.34,1818.48,2512.06
94,1709.41,1799.50,2529.91
95,1709.41,1802.39,2566.43
96,1701.04,1759.55,2586.89
97,1701.04,1728.60,2440.64
98,1692.80,1736.52,2604.28
99,1685.06,1725.51,2629.42
100,1679.64,1749.91,2640.58
101,1678.02,1748.34,2522.85
102,1673.84,1734.66,2406.80
103,1673.84,1724.73,2384.35
104,1673.22,1707.74,2397.04
105,1667.42,1705.21,2432.18
106,1667.42,1713.11,2408.78
107,1663.07,1709.39,2417.07
108,1657.27,1694.44,2444.67
109,1657.27,1675.45,2328.30
110,1657.27,1677.97,2332.10
111,1655.64,1677.13,2332.10
112,1655.64,1668.81,2353.10
113,1655.64,1664.42,2212.30
114,1655.64,1662.63,2271.10
115,1655.31,1670.02,2358.57
116,1651.05,1664.86,2485.40
117,1651.05,1662.71,2294.84
118,1650.73,1682.40,2485.40
119,1647.91,1708.51,2481.24
120,1647.59,1689.67,2462.18
121,1644.99,1696.40,2481.24
122,1644.79,1752.56,2487.06
123,1644.79,1758.99,2524.67
124,1641.94,1759.07,2480.84
125,1641.73,1747.71,2608.64
126,1639.00,1732.51,2583.67
127,1639.00,1725.70,2557.46
128,1639.00,1771.52,2537.61
129,1639.00,1782.96,2419.73
130,1627.44,1715.78,2418.99
131,1627.44,1650.61,2323.18
132,1627.44,1647.04,2194.81
133,1627.44,1651.42,2261.63
134,1627.44,1670.72,2243.66
135,1627.44,1683.57,2334.80
136,1627.44,1653.16,2301.29
137,1627.44,1635.84,2311.63
138,1627.44,1632.24,2183.24
139,1627.44,1636.59,2208.66
140,1627.44,1635.32,2258.66
141,1627.44,1639.41,2380.23
142,1627.44,1633.68,2251.16
143,1621.78,1634.52,2295.49
144,1621.78,1633.89,2218.94
145,1621.78,1635.35,2234.64
146,1621.78,1634.40,2204.29
147,1621.78,1639.76,2397.55
148,1616.73,1628.45,2398.10
149,1616.73,1627.18,2151.62
150,1616.73,1629.74,2258.11
151,1616.00,1632.36,2261.94
152,1616.00,1630.45,2342.38
153,1616.00,1623.56,2158.63
154,1611.59,1625.35,2259.35
155,1611.07,1627.05,2261.61
156,1610.85,1628.80,2373.40
157,1606.71,1628.60,2385.10
158,1605.92,1649.49,2392.26
159,1601.78,1644.67,2470.83
160,1601.78,1636.50,2387.58
161,1601.78,1628.46,2386.17
162,1601.78,1624.20,2381.89
163,1601.78,1608.75,2274.57
164,1601.78,1606.38,2104.82
165,1601.78,1605.47,2217.35
166,1601.78,1608.05,2457.37
167,1601.78,1606.94,2280.37
168,1601.78,1608.29,2105.62
169,1601.78,1607.57,2384.93
170,1601.78,1608.86,2337.92
171,1601.78,1610.81,2366.95
172,1601.78,1608.29,2281.54
173,1601.78,1607.57,2207.42
174,1601.78,1608.75,2278.16
