Generation,Best,Average,Worst
0,3009.82,3556.07,4215.24
1,2925.26,3445.83,3984.48
2,2905.16,3370.63,3876.35
3,2834.47,3304.74,3837.98
4,2826.92,3252.98,3722.29
5,2779.44,3230.79,3681.29
6,2703.95,3186.83,3674.33
7,2622.95,3138.04,3822.58
8,2622.95,3096.12,3615.59
9,2596.05,3075.95,3591.50
10,2476.03,3037.23,3686.87
11,2476.03,2993.69,3645.73
12,2462.01,2947.57,3538.65
13,2406.52,2905.26,3486.09
14,2276.17,2849.35,3454.98
15,2276.17,2777.35,3430.85
16,2255.08,2724.46,3249.93
17,2191.56,2685.13,3221.90
18,2191.56,2675.68,3261.26
19,2191.56,2631.38,3252.48
20,2191.56,2610.78,3274.77
21,2191.56,2596.99,3208.13
22,2127.54,2604.95,3178.40
23,2094.98,2580.20,3183.10
24,2094.98,2583.04,3143.10
25,2094.98,2564.82,3109.50
26,2067.77,2549.02,3029.75
27,2006.96,2536.72,3059.37
28,2006.96,2512.76,3128.32
29,2006.96,2503.63,3016.67
30,2000.87,2476.05,3073.96
31,2000.87,2480.66,3083.35
32,1963.63,2458.40,2977.45
33,1963.63,2430.30,3030.81
34,1934.57,2399.82,2984.31
35,1934.57,2360.98,3078.71
36,1895.05,2333.77,2980.78
37,1887.02,2306.76,2818.85
38,1883.08,2295.17,2946.50
39,1883.08,2276.17,2907.07
40,1883.08,2256.47,2889.76
41,1881.26,2252.96,2811.70
42,1881.26,2215.90,2903.14
43,1823.33,2205.11,2828.11
44,1823.33,2179.81,2818.88
45,1823.33,2144.78,2851.86
46,1823.33,2101.47,2772.97
47,1823.33,2058.13,2699.08
48,1798.39,2036.53,2696.79
49,1784.66,2006.89,2651.57
50,1784.66,1937.63,2606.60
51,1768.66,1875.90,2551.79
52,1754.36,1848.92,2539.31
53,1746.14,1826.54,2627.50
54,1733.53,1789.94,2463.96
55,1733.53,1791.15,2550.80
56,1733.53,1762.27,2469.35
57,1733.53,1738.95,2610.44
58,1733.53,1737.50,2568.92
59,1733.53,1736.67,2469.84
60,1733.53,1738.32,2644.99
61,1733.53,1735.03,2503.90
62,1733.53,1735.92,2231.61
63,1733.53,1736.82,2188.58
64,1733.53,1736.22,2279.79
65,1733.53,1736.73,2450.03
66,1733.53,1734.32,2071.33
67,1733.53,1736.07,2503.90
68,1733.53,1737.04,2157.79
69,1733.53,1736.99,2257.39
70,1733.53,1737.04,2417.37
71,1733.53,1734.27,2035.11
72,1733.53,1735.93,2266.52
73,1733.53,1735.30,2253.52
74,1733.39,1738.04,2603.53
75,1733.39,1734.35,2087.07
76,1733.39,1738.13,2283.56
77,1729.97,1740.34,2510.64
78,1729.97,1740.34,2316.25
79,1729.97,1739.88,2544.42
80,1729.97,1738.16,2403.03
81,1729.97,1733.63,2413.47
82,1729.97,1732.45,2103.82
83,1729.97,1732.12,2120.26
84,1729.97,1731.79,2363.80
85,1729.97,1731.22,2043.94
86,1729.97,1734.75,2415.07
87,1729.97,1732.80,2276.31
88,1729.97,1730.82,2168.51
89,1729.97,1731.98,2205.39
90,1729.97,1730.70,1947.79
91,1729.97,1733.57,2500.34
92,1729.97,1733.74,2500.44
93,1729.97,1732.34,2192.48
94,1729.97,1734.31,2339.29
95,1729.97,1732.61,2490.51
96,1729.97,1732.32,2459.85
97,1729.97,1731.50,2151.12
98,1729.97,1731.53,2196.62
99,1729.97,1732.50,2245.97
100,1729.97,1732.22,2326.93
101,1729.97,1734.29,2448.96
102,1729.97,1733.64,2342.82
103,1729.97,1733.04,2213.35
104,1729.97,1733.81,2570.62
105,1678.93,1733.50,2375.17
106,1678.93,1735.40,2401.92
107,1678.93,1741.06,2439.60
108,1678.93,1748.38,2465.11
109,1678.93,1697.20,2465.11
110,1678.93,1683.51,2365.08
111,1678.93,1680.57,2036.39
112,1678.93,1679.22,1797.13
113,1678.93,1681.64,2388.87
114,1678.93,1682.22,2547.57
115,1678.93,1682.51,2470.28
116,1678.93,1680.80,2135.04
117,1678.93,1681.54,2356.06
118,1678.93,1682.84,2454.49
119,1678.93,1680.63,2401.67
120,1678.93,1684.69,2470.28
121,1678.93,1683.69,2354.99
122,1678.93,1682.31,2356.06
123,1678.93,1682.71,2383.49
124,1678.93,1682.84,2307.55
125,1678.93,1684.45,2291.65
126,1678.93,1680.79,2096.17
127,1678.93,1682.77,2504.64
128,1678.93,1681.17,2292.43
129,1678.93,1682.59,2457.19
130,1677.99,1681.75,2404.82
131,1677.99,1683.85,2257.38
132,1677.59,1699.08,2413.67
133,1677.59,1744.80,2458.81
134,1677.59,1698.80,2399.10
135,1677.59,1694.30,2554.34
136,1677.59,1684.20,2379.12
137,1677.59,1680.55,2510.40
138,1677.59,1682.81,2328.79
139,1677.59,1680.71,2098.04
140,1677.59,1678.84,2031.57
141,1677.59,1681.19,2625.37
142,1677.59,1680.62,2319.28
143,1677.59,1682.76,2708.16
144,1677.59,1679.64,2069.93
145,1677.59,1680.15,2403.11
146,1677.59,1678.07,1870.13
147,1677.59,1679.80,2483.52
148,1677.59,1679.00,2149.74
149,1653.65,1679.28,2192.88
150,1653.65,1679.91,2147.84
151,1653.65,1680.70,1983.54
152,1653.65,1685.05,2020.00
153,1653.65,1682.90,2190.40
154,1653.65,1656.30,2029.93
155,1653.65,1657.15,2507.09
156,1653.65,1657.62,2504.62
157,1653.65,1657.15,2540.39
158,1653.65,1656.46,2390.17
159,1653.65,1656.49,2179.47
160,1653.65,1656.78,2504.62
161,1653.65,1655.10,2215.46
162,1653.65,1654.35,2029.39
163,1653.65,1655.02,1943.07
164,1653.65,1654.55,2068.92
165,1653.65,1655.42,2052.60
166,1646.30,1656.01,2470.08
167,1646.30,1655.96,2010.69
168,1646.30,1656.62,2164.86
169,1646.30,1659.46,2521.98
170,1646.30,1665.46,2557.76
171,1646.30,1666.64,2089.99
172,1646.30,1649.11,2442.05
173,1646.30,1650.36,2219.01
174,1646.30,1649.46,2635.93
175,1646.30,1649.73,2515.29
176,1646.30,1650.59,2517.40
177,1646.30,1650.98,2442.05
178,1646.30,1649.21,2561.72
179,1646.30,1650.81,2477.74
180,1646.30,1652.28,2545.72
181,1646.30,1650.31,2669.05
182,1646.30,1648.67,2440.29
183,1646.30,1647.99,2121.79
184,1646.30,1650.00,2539.36
185,1646.30,1649.96,2503.81
186,1646.30,1647.37,1873.90
187,1646.30,1648.98,2085.05
188,1646.30,1648.13,2083.22
189,1646.30,1648.49,2116.87
190,1646.30,1647.85,2132.24
191,1646.30,1648.00,1969.55
192,1646.30,1649.90,2528.11
193,1646.30,1649.53,2557.01
194,1646.30,1649.70,2025.22
195,1646.30,1647.90,2208.28
196,1646.30,1648.22,2412.27
