Generation,Best,Average,Worst
0,3157.80,3577.26,4201.04
1,3055.48,3498.13,4165.18
2,2955.25,3452.97,3886.04
3,2875.91,3384.32,3971.30
4,2847.85,3342.38,3852.38
5,2847.85,3291.29,3802.42
6,2847.85,3237.66,3805.16
7,2685.46,3193.11,3775.93
8,2685.46,3169.61,3651.32
9,2669.58,3142.12,3716.05
10,2658.23,3110.43,3591.24
11,2658.23,3088.53,3649.31
12,2632.79,3058.09,3617.28
13,2582.70,3025.27,3475.85
14,2562.83,3013.96,3654.85
15,2486.76,2999.27,3590.73
16,2486.76,2993.70,3577.37
17,2441.09,2950.59,3617.04
18,2429.82,2924.08,3607.07
19,2368.95,2909.61,3560.96
20,2368.95,2879.52,3432.58
21,2320.17,2867.81,3442.84
22,2320.17,2832.43,3437.40
23,2189.33,2822.17,3537.16
24,2189.33,2801.03,3364.96
25,2189.33,2789.41,3276.41
26,2189.33,2793.24,3438.47
27,2189.33,2770.13,3337.36
28,2189.33,2749.64,3245.21
29,2189.33,2730.48,3209.60
30,2188.24,2723.78,3233.50
31,2188.24,2727.00,3331.35
32,2188.24,2735.46,3450.99
33,2188.24,2722.30,3277.66
34,2100.24,2731.69,3304.48
35,2100.24,2716.40,3311.16
36,2100.24,2737.99,3412.73
37,2100.24,2754.77,3304.33
38,2100.24,2754.50,3304.01
39,2100.24,2750.45,3281.33
40,2100.24,2766.30,3362.31
41,2100.24,2771.05,3275.26
42,2100.24,2760.77,3339.91
43,2100.24,2752.53,3332.15
44,2100.24,2736.38,3272.51
45,2100.24,2718.75,3194.45
46,2100.24,2712.90,3284.60
47,2100.24,2690.92,3214.01
48,2092.04,2669.20,3132.46
49,2044.59,2657.65,3200.96
50,2044.59,2644.79,3152.32
51,2044.59,2629.72,3190.03
52,2044.59,2602.30,3111.85
53,2044.59,2585.35,3148.52
54,2044.59,2582.59,3124.15
55,2044.59,2602.18,3127.09
56,2044.59,2600.59,3095.41
57,2044.59,2570.41,3180.25
58,2044.59,2585.55,3101.59
59,2044.59,2585.38,3186.61
60,2044.59,2596.23,3034.85
61,2044.59,2605.41,3144.54
62,2044.59,2590.09,3089.44
63,2044.59,2598.55,3199.18
64,2044.59,2596.21,3167.81
65,2044.59,2613.73,3165.58
66,2044.59,2583.17,3121.55
67,2044.59,2589.16,3269.06
68,2044.59,2613.91,3147.32
69,2044.59,2604.74,3170.24
70,2012.23,2590.12,3265.54
71,2012.23,2569.14,3217.80
72,2012.23,2546.85,3035.27
73,2012.23,2545.19,3224.00
74,2012.23,2550.06,3223.60
75,2012.23,2535.10,3188.48
76,2012.23,2521.87,2997.03
77,2012.23,2540.28,3182.55
78,2007.75,2521.90,3130.53
79,1982.26,2515.38,3095.75
80,1982.26,2485.31,3112.05
81,1982.26,2461.57,3124.57
82,1975.86,2443.64,3077.05
83,1975.86,2438.27,3108.81
84,1968.98,2428.00,3067.05
85,1968.98,2393.98,3102.35
86,1956.96,2331.68,2982.29
87,1956.96,2263.40,3024.01
88,1933.27,2158.90,2879.82
89,1933.27,2143.06,2948.68
90,1933.27,2126.69,2923.17
91,1933.27,2080.01,2852.93
92,1927.85,2021.27,2653.50
93,1927.85,1962.60,2602.69
94,1927.85,1948.47,2587.24
95,1927.85,1966.57,2748.73
96,1927.85,1938.77,2536.65
97,1926.70,1930.32,2273.21
98,1926.70,1933.55,2680.19
99,1926.70,1938.75,2743.32
100,1926.70,1956.61,2779.56
101,1926.70,1988.42,2783.13
102,1926.70,1957.74,2770.51
103,1926.70,1927.98,2234.97
104,1926.70,1926.79,1964.46
105,1926.70,1930.23,2394.61
