Generation,Best,Average,Worst
0,2936.81,3594.93,4165.45
1,2936.81,3535.81,4100.87
2,2893.98,3479.30,4144.19
3,2835.71,3432.00,4028.84
4,2835.71,3380.75,3920.14
5,2835.71,3344.13,3902.65
6,2818.58,3315.76,3980.05
7,2739.64,3278.65,3934.62
8,2708.60,3248.17,3818.53
9,2690.43,3223.78,3787.29
10,2686.01,3193.94,3750.00
11,2597.61,3159.75,3727.78
12,2597.61,3130.39,3722.52
13,2597.61,3124.36,3717.96
14,2565.29,3109.37,3628.82
15,2565.29,3094.55,3711.89
16,2565.29,3077.05,3646.57
17,2542.39,3044.34,3613.64
18,2486.78,3024.28,3652.49
19,2486.78,3016.10,3659.41
20,2486.78,2992.94,3654.31
21,2447.53,2981.41,3651.07
22,2447.53,2968.01,3525.88
23,2400.01,2957.46,3511.97
24,2400.01,2943.31,3611.13
25,2400.01,2932.95,3621.00
26,2400.01,2907.35,3534.24
27,2400.01,2897.79,3637.75
28,2400.01,2888.55,3532.91
29,2400.01,2883.46,3499.98
30,2400.01,2870.78,3628.03
31,2400.01,2866.48,3703.11
32,2348.55,2855.41,3467.03
33,2348.55,2854.00,3432.09
34,2348.55,2863.49,3595.24
35,2348.55,2847.59,3515.30
36,2348.55,2849.20,3413.80
37,2330.72,2846.87,3499.14
38,2330.72,2843.21,3463.82
39,2330.72,2851.89,3518.25
40,2330.72,2834.68,3520.32
41,2330.72,2840.17,3469.06
42,2330.72,2840.20,3393.48
43,2330.72,2830.94,3423.52
44,2330.72,2826.82,3375.93
45,2255.26,2822.06,3405.94
46,2255.26,2816.36,3356.13
47,2255.26,2820.86,3463.46
48,2255.26,2818.53,3435.70
49,2255.26,2815.29,3383.71
50,2255.26,2803.12,3408.01
51,2243.82,2799.32,3413.23
52,2243.82,2804.94,3407.27
53,2243.82,2806.82,3515.24
54,2243.82,2793.61,3420.85
55,2243.82,2773.02,3300.75
56,2196.09,2756.96,3481.84
57,2196.09,2753.43,3391.12
58,2196.09,2751.53,3387.66
59,2186.81,2745.71,3355.69
60,2186.81,2745.04,3408.26
61,2186.81,2746.80,3464.55
62,2186.81,2749.04,3419.39
63,2186.81,2749.37,3356.46
64,2186.81,2743.92,3249.26
65,2186.81,2749.24,3505.02
66,2186.81,2746.63,3302.48
67,2163.34,2741.68,3262.10
68,2163.34,2740.91,3336.89
69,2163.34,2731.43,3344.86
70,2163.34,2739.19,3409.01
71,2163.34,2736.95,3360.24
72,2163.34,2731.01,3397.94
73,2163.34,2729.03,3344.07
74,2163.34,2726.27,3299.28
75,2163.34,2718.68,3277.88
76,2163.34,2702.27,3290.43
77,2163.34,2690.83,3355.98
78,2163.34,2678.78,3439.39
79,2163.34,2689.33,3443.00
80,2163.34,2671.87,3555.84
81,2163.34,2663.03,3298.81
82,2163.34,2664.80,3334.87
83,2163.34,2655.81,3330.12
84,2163.34,2658.77,3274.40
85,2163.34,2653.41,3320.56
86,2163.34,2646.07,3219.34
87,2056.19,2630.85,3315.01
88,2056.19,2625.93,3209.83
89,2056.19,2627.48,3248.39
90,2056.19,2630.97,3289.60
91,2056.19,2614.57,3308.50
92,2056.19,2607.05,3337.94
93,2056.19,2605.33,3233.67
94,2056.19,2616.60,3168.25
95,2056.19,2621.69,3174.15
96,2056.19,2628.28,3182.28
97,2056.19,2617.78,3242.03
98,2056.19,2618.42,3252.48
99,2056.19,2609.76,3201.76
100,2056.19,2610.88,3243.22
101,2056.19,2604.69,3276.19
102,2056.19,2602.00,3276.73
103,2056.19,2600.25,3210.48
104,2056.19,2592.76,3180.61
105,2056.19,2585.12,3276.96
106,2056.19,2586.02,3314.04
107,2056.19,2601.19,3214.04
108,2056.19,2592.60,3185.45
109,2056.19,2599.41,3214.48
110,2056.19,2598.14,3258.70
