Generation,Best,Average,Worst
0,3108.68,3484.98,3949.96
1,3005.32,3337.11,3748.70
2,2930.64,3251.08,3845.51
3,2923.00,3174.28,3664.72
4,2888.14,3100.61,3455.89
5,2789.80,3058.06,3549.20
6,2789.80,3033.25,3450.74
7,2758.25,3021.18,3435.90
8,2715.46,2895.67,3343.49
9,2702.70,2920.40,3384.18
10,2702.70,2922.88,3394.68
11,2702.70,2864.64,3290.48
12,2632.95,2896.17,3419.25
13,2632.95,2773.26,3363.38
14,2586.10,2735.86,3171.81
15,2586.10,2661.64,3140.36
16,2586.10,2699.23,3090.77
17,2568.15,2616.32,3103.86
18,2568.15,2591.52,2835.33
19,2568.15,2592.93,3057.87
20,2568.15,2586.43,3009.28
21,2530.76,2585.60,2868.90
22,2530.76,2653.00,3206.56
23,2530.76,2670.35,3263.50
24,2488.66,2622.83,3210.54
25,2460.76,2574.55,3240.56
26,2418.66,2570.49,3195.11
27,2418.66,2518.10,3189.08
28,2418.66,2464.04,3176.59
29,2418.66,2440.66,2824.68
30,2363.97,2431.20,2953.66
31,2363.97,2433.03,3148.18
32,2363.97,2508.88,3300.22
33,2363.97,2394.04,3060.18
34,2352.68,2383.87,2764.53
35,2352.68,2418.02,3005.30
36,2352.68,2497.58,3002.10
37,2338.01,2386.29,3001.58
38,2319.47,2376.76,2875.09
39,2304.80,2420.59,2946.64
40,2304.80,2413.19,3023.76
41,2304.80,2339.15,2838.85
42,2304.80,2322.85,2699.58
43,2304.79,2322.13,2780.47
44,2304.79,2319.93,2812.98
45,2304.79,2328.95,3066.23
46,2304.30,2323.30,2986.63
47,2304.30,2313.33,2636.44
48,2259.54,2338.26,3110.23
49,2259.54,2341.28,2909.66
50,2259.54,2347.33,2824.89
51,2259.54,2356.77,2812.97
52,2253.88,2283.88,2760.95
53,2253.88,2314.96,2845.60
54,2253.88,2377.51,2996.67
55,2237.38,2292.88,2842.50
56,2237.38,2289.31,2741.44
57,2237.38,2320.40,2947.85
58,2237.38,2287.81,2674.82
59,2237.38,2260.26,2582.92
60,2237.38,2255.41,2700.68
61,2214.28,2255.98,2661.32
62,2214.28,2249.40,2595.17
63,2209.56,2282.05,2728.55
64,2186.46,2245.04,2684.27
65,2186.46,2276.32,2933.31
66,2174.73,2252.67,2746.13
67,2174.73,2207.77,2718.31
68,2174.73,2185.59,2592.08
69,2174.73,2184.50,2524.66
70,2174.73,2196.56,2605.46
71,2174.73,2194.46,2783.16
72,2174.73,2185.59,2480.95
73,2174.73,2179.26,2355.52
74,2174.73,2203.35,2791.53
75,2169.21,2185.70,2691.11
76,2169.21,2185.28,2601.41
77,2169.21,2195.21,2526.49
