Generation,Best,Average,Worst
0,2978.65,3569.13,4038.77
1,2906.51,3450.28,3933.08
2,2731.29,3358.87,3892.05
3,2675.13,3298.65,3909.98
4,2640.98,3228.15,3825.10
5,2640.98,3174.86,3692.34
6,2591.65,3131.49,3720.07
7,2591.65,3095.45,3579.26
8,2478.52,3068.04,3682.87
9,2478.52,3036.14,3492.97
10,2458.68,3006.27,3611.39
11,2383.54,2977.40,3589.03
12,2383.54,2969.91,3565.12
13,2383.54,2938.55,3507.77
14,2383.54,2935.32,3488.62
15,2281.62,2927.40,3463.62
16,2281.62,2899.72,3382.06
17,2281.62,2885.64,3540.31
18,2275.75,2863.60,3441.71
19,2275.75,2827.23,3480.53
20,2263.55,2804.03,3423.65
21,2183.35,2779.21,3438.73
22,2183.35,2758.67,3393.17
23,2183.35,2733.63,3405.40
24,2183.35,2704.47,3333.01
25,2183.35,2705.81,3264.15
26,2183.35,2698.88,3255.38
27,2165.44,2673.77,3257.24
28,2119.47,2660.11,3198.51
29,2105.77,2654.81,3286.61
30,2105.77,2644.79,3314.32
31,2105.77,2617.93,3194.91
32,2072.23,2595.98,3320.90
33,2072.23,2583.98,3272.11
34,2045.66,2560.43,3169.59
35,2045.66,2553.36,3158.31
36,2045.66,2546.41,3175.06
37,2021.89,2513.87,3205.52
38,2021.89,2481.10,3040.57
39,1989.63,2483.96,2955.26
40,1989.63,2472.90,3020.04
41,1986.04,2463.49,3062.45
42,1986.04,2450.11,3122.90
43,1986.04,2432.65,3151.92
44,1952.71,2417.92,2921.14
45,1952.71,2396.41,2949.38
46,1952.71,2351.12,2957.76
47,1952.71,2303.76,3016.92
48,1952.71,2272.03,2958.45
49,1952.71,2248.51,2853.07
50,1948.73,2209.47,2824.73
51,1944.28,2176.43,2793.21
52,1938.65,2128.15,2810.41
53,1920.59,2085.60,2818.09
54,1907.92,2046.84,2622.76
55,1904.27,2010.91,2586.97
56,1901.28,1965.31,2625.04
57,1893.19,1920.69,2320.63
58,1893.19,1914.17,2390.85
59,1892.36,1906.96,2293.80
60,1886.44,1900.20,2274.59
61,1884.52,1904.62,2452.79
62,1883.43,1922.16,2421.67
63,1875.47,1926.62,2555.37
64,1875.47,1968.13,2594.38
65,1872.48,1965.79,2601.46
66,1872.48,2002.78,2601.46
67,1872.48,2022.70,2620.29
68,1872.48,1948.83,2604.10
69,1872.48,1878.34,2508.56
70,1872.48,1873.33,2109.25
71,1872.48,1873.84,2456.65
72,1872.48,1874.00,2116.69
73,1872.48,1873.31,2148.39
74,1872.48,1874.02,2161.44
75,1872.48,1874.62,2253.90
76,1872.48,1873.86,2231.36
77,1872.48,1874.16,2345.84
78,1872.48,1873.30,2272.88
79,1872.48,1873.94,2362.58
80,1872.40,1873.68,2498.22
81,1872.40,1874.14,2364.87
82,1872.40,1875.85,2659.09
83,1851.99,1880.98,2502.50
84,1851.99,1898.95,2403.82
85,1847.07,1887.73,2529.86
86,1846.99,1899.51,2566.66
87,1846.99,1890.69,2549.15
88,1829.77,1876.77,2536.32
89,1829.77,1866.01,2532.34
90,1829.69,1852.37,2566.52
91,1829.69,1856.08,2459.55
92,1829.69,1851.03,2474.82
93,1829.69,1831.91,2371.55
94,1829.69,1831.58,2270.91
95,1829.69,1831.94,2290.56
96,1829.69,1832.58,2211.99
97,1829.69,1832.07,2251.85
98,1829.69,1832.13,2241.12
99,1829.69,1831.97,2578.15
100,1829.69,1831.40,2231.89
101,1829.69,1831.60,2223.14
102,1829.69,1830.55,2011.57
103,1829.69,1831.41,2313.03
104,1829.69,1830.98,2231.89
105,1829.69,1832.25,2160.85
106,1829.69,1832.44,2408.46
107,1827.43,1831.68,2190.27
108,1827.43,1832.18,2112.44
109,1827.43,1836.60,2281.78
110,1827.43,1851.66,2234.20
111,1827.43,1854.68,2185.33
112,1827.43,1828.79,2169.84
113,1827.43,1829.64,2381.97
114,1827.43,1828.53,2182.53
115,1827.43,1828.95,2169.63
116,1827.16,1828.34,2084.05
117,1827.16,1829.66,2133.24
118,1827.16,1829.63,2084.34
119,1827.16,1833.31,2363.39
