Generation,Best,Average,Worst
0,3130.26,3530.56,4098.54
1,3130.26,3439.67,3817.96
2,3130.26,3393.70,3790.65
3,2901.78,3279.17,3718.72
4,2901.78,3202.87,3580.74
5,2821.36,3197.64,3756.37
6,2821.36,3153.89,3721.63
7,2769.81,3089.43,3559.23
8,2760.90,2956.28,3508.63
9,2735.87,2923.35,3471.50
10,2735.87,2929.18,3448.11
11,2735.87,2853.45,3361.54
12,2735.87,2788.17,3368.22
13,2678.49,2759.89,3195.68
14,2678.49,2744.38,3004.64
15,2678.49,2744.20,2936.86
16,2678.49,2697.43,3069.03
17,2678.49,2687.68,2946.77
18,2678.49,2693.42,3058.27
19,2678.49,2684.14,2962.44
20,2678.49,2682.07,2805.92
21,2678.49,2687.53,3009.47
22,2678.49,2682.23,2857.58
23,2678.49,2685.91,2899.61
24,2649.28,2680.58,2875.78
25,2649.28,2685.50,2914.85
26,2649.28,2704.71,2951.82
27,2649.28,2678.54,3154.23
28,2612.10,2653.02,2860.36
29,2612.10,2648.28,2844.68
30,2612.10,2636.88,2914.52
31,2612.10,2621.71,2962.69
32,2610.86,2612.77,2680.30
33,2610.86,2618.45,2907.27
34,2610.86,2623.69,2979.29
35,2610.86,2619.38,2841.07
36,2607.73,2614.87,2890.14
37,2607.73,2615.78,2748.82
38,2571.60,2629.15,2961.50
39,2568.47,2619.17,2817.47
40,2555.88,2612.42,2897.63
41,2555.88,2609.93,3024.75
42,2555.88,2590.57,2956.81
43,2554.84,2570.16,2762.76
44,2546.12,2566.85,2784.78
45,2475.49,2581.62,2965.03
46,2472.70,2608.82,3300.08
47,2439.64,2576.45,3047.45
48,2439.64,2543.48,3045.64
49,2434.15,2569.93,3119.82
50,2434.15,2518.31,3125.24
51,2434.15,2507.46,2971.72
52,2434.15,2452.26,2923.51
53,2434.15,2440.85,2780.77
54,2434.15,2449.21,2812.96
55,2434.15,2440.72,2835.32
56,2434.15,2457.41,3030.47
57,2431.21,2445.98,2923.51
58,2387.73,2444.62,2974.95
59,2387.73,2522.74,3163.67
60,2387.73,2479.98,2970.53
61,2373.01,2392.64,2679.12
62,2373.01,2404.52,2988.15
63,2299.51,2387.05,2669.13
64,2299.51,2378.42,2651.33
65,2299.51,2391.51,2864.43
66,2257.13,2335.80,2655.21
67,2257.06,2299.25,2426.87
68,2235.50,2288.16,2697.78
69,2235.50,2306.70,2777.81
70,2235.50,2357.78,2883.30
71,2235.50,2311.88,2913.92
72,2235.50,2243.67,2709.02
73,2235.50,2238.57,2448.15
74,2235.50,2247.11,2597.21
75,2234.32,2242.42,2441.36
76,2234.32,2247.51,3095.63
77,2194.70,2251.35,2660.77
78,2194.70,2241.91,2623.84
79,2194.70,2247.50,2891.71
80,2194.70,2203.71,2417.90
81,2191.52,2208.07,2730.04
82,2191.52,2222.95,2774.05
83,2173.39,2237.96,2851.17
84,2173.39,2220.16,2841.56
85,2173.39,2223.15,2853.00
86,2173.39,2326.51,2880.71
87,2173.39,2181.27,2582.91
88,2173.39,2192.71,2895.02
89,2173.39,2195.96,2631.44
90,2173.39,2195.94,2781.09
91,2173.39,2182.96,2724.41
92,2173.39,2176.83,2517.51
93,2173.39,2183.19,2547.97
94,2173.39,2180.69,2444.45
95,2173.39,2185.10,2566.54
96,2173.39,2184.67,2740.88
97,2173.39,2181.18,2491.26
98,2173.39,2176.14,2322.21
99,2173.39,2177.24,2380.52
100,2173.39,2187.61,2615.82
101,2165.80,2197.76,2773.85
102,2165.80,2201.09,3042.98
103,2165.80,2222.17,2992.04
104,2165.80,2173.75,2490.63
105,2165.80,2190.77,2691.90
106,2163.13,2177.57,2662.92
107,2163.13,2178.04,2475.10
108,2163.13,2228.76,2856.48
109,2163.13,2193.10,2506.73
110,2163.13,2168.96,2372.62
111,2143.90,2169.46,2498.75
112,2143.90,2170.96,2545.04
113,2100.92,2170.16,2849.45
114,2100.92,2150.85,2565.35
115,2100.92,2168.30,2636.75
116,2100.92,2109.16,2386.00
117,2100.92,2113.76,2441.54
118,2100.92,2107.89,2348.93
119,2100.92,2108.33,2349.81
120,2100.92,2112.50,2564.19
121,2100.92,2112.34,2550.02
122,2100.92,2115.43,2631.70
123,2100.92,2114.72,2827.42
124,2100.92,2121.93,2570.16
125,2100.92,2110.01,2385.60
126,2076.71,2114.75,2449.27
127,2076.71,2112.13,2547.58
128,2076.71,2156.13,2670.18
129,2076.71,2111.15,2636.57
130,2076.71,2088.23,2475.24
131,2076.71,2093.43,2666.63
132,2076.71,2096.30,2848.25
133,2076.71,2089.67,2624.56
134,2076.71,2081.74,2429.49
135,2076.71,2076.71,2076.71
136,2076.71,2084.47,2403.45
137,2076.71,2084.96,2397.84
138,2076.71,2088.22,2437.65
139,2076.71,2097.32,2661.30
140,2076.71,2082.08,2333.45
141,2076.71,2079.00,2199.06
142,2076.71,2078.63,2268.45
143,2076.71,2090.68,2641.31
144,2076.71,2091.12,2717.51
145,2076.71,2079.25,2232.06
146,2076.71,2079.96,2279.71
147,2076.71,2077.65,2171.15
148,2076.71,2089.12,2612.62
149,2072.77,2095.88,2668.69
150,2072.77,2090.08,2568.58
151,2072.77,2082.60,2632.72
152,2072.77,2093.43,2850.57
153,2072.77,2091.75,2618.43
154,2057.09,2087.07,2545.38
155,2057.09,2083.02,2581.76
156,2057.09,2072.51,2332.12
157,2057.09,2073.21,2549.93
158,2057.09,2070.13,2474.72
159,2057.09,2068.30,2560.03
160,2057.09,2069.80,2529.68
161,2057.09,2071.01,2712.33
162,2057.09,2068.00,2394.24
163,2057.09,2068.61,2598.21
164,2057.09,2068.21,2404.34
165,2057.09,2067.89,2422.56
166,2057.09,2066.61,2691.48
167,2057.09,2067.98,2629.01
168,2057.09,2069.84,2396.87
169,2041.48,2062.60,2473.28
170,2041.48,2093.65,2677.34
171,2041.48,2127.64,2742.37
172,2041.48,2071.60,2638.17
173,2041.48,2049.27,2387.11
174,2041.48,2048.45,2396.59
175,2041.48,2043.81,2246.88
176,2041.48,2053.81,2673.06
177,2041.48,2050.26,2372.55
178,2041.48,2045.25,2399.70
179,2041.48,2049.24,2425.80
180,2041.48,2048.84,2427.24
181,2041.48,2056.74,2674.56
182,2027.37,2055.42,2500.62
